Species_1	Start_1	End_1	Species_2	Start_2	End_2	fill
3	152262743	152301892	3	195199774	195248055	46039f
1	64641729	64776176	1	334242542	334408124	0d0887
1	332636091	332794298	1	5360804	5478077	0d0887
19	241781	256145	5	112506141	112548700	f0f921
3	49301918	49375407	3	68992249	69098907	46039f
3	142593126	142633794	3	182662382	182708144	46039f
3	66422137	66495018	3	92072603	92143928	46039f
5	70801597	70858812	4	84471916	84510447	7201a8
17	4936784	5003635	10	37042059	37064870	fdca26
1	238870745	238912380	1	126458299	126550516	0d0887
15	1857484	1871877	15	19340436	19373196	fb9f3a
5	50690613	50767089	4	63153412	63259469	7201a8
3	180826430	180940954	3	235375314	235524158	46039f
1	176836776	176918133	1	200353828	200446791	0d0887
3	123249956	123295873	3	157389587	157453976	46039f
5	67763398	67802533	4	82081894	82105137	7201a8
3	39113724	39157371	3	54099982	54156781	46039f
1	53694873	53742432	1	349837409	349909845	0d0887
5	51303523	51358748	4	63886533	63953634	7201a8
1	262199614	262249198	1	96611711	96660818	0d0887
5	91215382	91237293	4	99576757	99607991	7201a8
14	220670	238661	10	274247	305541	f58b47
16	1772462	1839689	11	30181827	30219057	fdb42f
2	95579626	95619839	2	205645780	205682551	2e0595
3	130717001	130760659	3	166835247	166882127	46039f
4	90938011	90962116	9	46527186	46555515	5c01a6
5	5528377	5604304	4	5807990	5880866	7201a8
6	69893270	69897716	5	31050680	31055072	8808a6
1	288140427	288174228	1	61341135	61378208	0d0887
8	66446636	66703663	7	18818722	18984356	ad2793
15	11631271	11661660	15	7494138	7551630	fb9f3a
8	25544782	25586932	7	41739617	41787273	ad2793
1	257459716	257510039	1	102693289	102757707	0d0887
6	43290076	43341584	5	67857001	67904291	8808a6
16	6745275	6768804	11	19883219	19907746	fdb42f
2	31532027	31598392	15	22945910	23011886	2e0595
7	65935264	66036415	6	71090655	71182316	9c179e
10	5047427	5106248	16	3312173	3347991	cc4778
11	22591404	22598268	12	24164584	24171771	d8576b
1	55155058	55168832	1	347870538	347898610	0d0887
8	76739548	76786316	7	490863	545000	ad2793
1	221445330	221488744	1	148746021	148790241	0d0887
1	277656680	277685325	1	75697316	75734310	0d0887
5	122421188	122467925	4	123833263	123895433	7201a8
3	169968203	170016443	3	220576712	220648660	46039f
2	203692098	203727305	2	78763282	78822618	2e0595
1	159387198	159481033	1	218685489	218773526	0d0887
2	243252377	243294448	2	28880568	28938814	2e0595
7	88174371	88409672	6	87652477	87963137	9c179e
2	194020657	194049214	2	90820890	90862337	2e0595
12	8498031	8517940	14	13910556	13937446	e3685f
11	17532655	17569365	12	17510100	17560422	d8576b
7	56448764	56508055	6	62280874	62321944	9c179e
4	87252174	87311993	9	50070382	50122669	5c01a6
17	3356830	3388473	10	38469884	38488089	fdca26
5	26598873	26708861	4	32537430	32683829	7201a8
1	296534198	296569541	1	49454754	49522588	0d0887
7	37143476	37191008	6	44416705	44486486	9c179e
3	33815248	33870085	3	44649509	44711982	46039f
14	4705538	4723856	10	6958161	6983908	f58b47
4	5290407	5335474	8	66741968	66766581	5c01a6
1	260910412	260955704	1	98178094	98248630	0d0887
1	212036948	212125948	1	160778088	160869511	0d0887
3	63498087	63531695	3	88598057	88631286	46039f
1	222821071	222886448	1	146826961	146928127	0d0887
2	235291097	235552557	2	37789503	38080603	2e0595
13	18053883	18076417	13	13561121	13588213	ed7953
6	37761343	37834443	5	74876987	74976434	8808a6
15	14152287	14166274	15	4317803	4334512	fb9f3a
1	137800680	137829527	1	243404119	243440385	0d0887
1	64357789	64413404	1	334718972	334780033	0d0887
13	18324394	18342253	13	13861490	13883039	ed7953
1	170590766	170751966	1	205863469	205991406	0d0887
1	114341305	114376522	1	272000587	272037306	0d0887
2	69157800	69205702	2	234512053	234593231	2e0595
1	59090684	59137284	1	342263282	342316677	0d0887
2	203790679	203816443	2	78634564	78668138	2e0595
1	323234194	323353163	1	15911027	16040650	0d0887
8	36952098	36993073	7	56768763	56820759	ad2793
10	6545356	6594373	16	4874952	4928022	cc4778
5	58731851	58784444	4	72423157	72484981	7201a8
7	14501130	14527304	6	16710095	16755656	9c179e
3	7944295	8038861	3	8822019	8900527	46039f
1	226703011	226743012	1	141750809	141798518	0d0887
1	92879617	92922599	1	297646961	297705528	0d0887
2	199901084	199946125	2	83506733	83574317	2e0595
1	62899545	62916979	1	336888449	336907219	0d0887
7	65511714	65600287	6	70633524	70731504	9c179e
2	97487021	97514881	2	203412956	203431648	2e0595
2	141510596	141569048	2	155364713	155445532	2e0595
1	296633681	296728182	1	49233829	49361971	0d0887
3	120154147	120199347	3	153562084	153624874	46039f
1	299037803	299126962	1	46041290	46161559	0d0887
16	5011379	5053912	11	17652933	17709315	fdb42f
1	179138712	179176680	1	197985220	198029882	0d0887
14	7308527	7343068	10	10965807	10997163	f58b47
4	51608750	51641624	8	17449028	17476921	5c01a6
15	1899943	2021609	15	19413211	19631817	fb9f3a
2	190077598	190154079	2	95701939	95794396	2e0595
2	155294036	155338081	2	139588518	139626467	2e0595
1	211828633	211922561	1	160968415	161069366	0d0887
1	256613682	256721885	1	103712776	103877993	0d0887
15	7337377	7389348	15	9422164	9496758	fb9f3a
1	249005722	249048972	1	113465204	113511030	0d0887
2	148811305	149196028	2	146448813	146952275	2e0595
1	225929935	225969758	1	142714863	142772329	0d0887
2	67452584	67521925	2	236649911	236672586	2e0595
8	74792764	74835711	7	12068618	12123349	ad2793
1	164234628	164261118	1	213234725	213259153	0d0887
11	15300587	15321220	12	14226111	14262546	d8576b
14	7214832	7264790	10	10842960	10883631	f58b47
3	71242012	71354018	3	98265582	98371591	46039f
8	67712144	67766246	7	17751347	17807009	ad2793
1	146563261	146611757	1	233460693	233509241	0d0887
19	5532872	5559813	17	2519431	2544093	f0f921
1	65842572	65871978	1	332915112	332972422	0d0887
5	100158559	100311027	4	121954465	122135686	7201a8
3	44699290	44918746	3	62440179	62605348	46039f
1	116607547	116631639	1	269407958	269429358	0d0887
5	23250637	23350957	4	28264441	28417598	7201a8
1	302623759	302655942	1	41199541	41250387	0d0887
1	17650518	17720537	1	398489741	398548937	0d0887
14	719665	740263	10	944667	972906	f58b47
4	23612693	23640751	8	44044610	44099434	5c01a6
1	26592420	26654162	1	386942316	387035832	0d0887
2	190353589	190376469	2	95376077	95416103	2e0595
3	147386754	147437623	3	189375213	189405012	46039f
7	31115328	31158679	6	37156826	37178689	9c179e
11	11963727	12054570	12	8960332	9062691	d8576b
2	182712477	182757954	2	105250216	105310529	2e0595
15	3377859	3431258	15	26175911	26263766	fb9f3a
3	58309119	58314897	3	81871023	81877264	46039f
1	269844171	269908809	1	86489313	86560498	0d0887
19	4629440	4672443	17	3692982	3733517	f0f921
1	259388280	259411447	1	100245344	100274783	0d0887
2	199769794	199872773	2	83615814	83765805	2e0595
13	13059948	13078794	13	6841463	6858899	ed7953
15	6517800	6546048	15	15213595	15244670	fb9f3a
6	43150111	43198579	5	68023319	68091046	8808a6
4	84273448	84317475	9	52858596	52898689	5c01a6
4	20123778	20131399	8	51937561	51956340	5c01a6
6	45583401	45606589	5	64880320	64910202	8808a6
1	284215054	284224877	1	66722034	66735687	0d0887
15	16761366	16777795	15	463305	495267	fb9f3a
15	11707112	11727607	15	7423561	7444995	fb9f3a
6	22656842	22694996	5	95438174	95503293	8808a6
18	9160510	9165550	11	11385613	11391708	f8e125
3	161020942	161073502	3	207092346	207166095	46039f
3	45471755	45503488	3	63639989	63678364	46039f
19	6412945	6477042	17	1270259	1352775	f0f921
8	48589652	48660041	7	31077502	31138085	ad2793
6	52093880	52121137	5	55934634	55973507	8808a6
3	56826965	56898702	3	79915558	79992971	46039f
1	285975811	286023115	1	64232569	64302899	0d0887
3	177449269	177543844	3	230866686	230972842	46039f
6	42554280	42646994	5	68709581	68824747	8808a6
4	90968442	90998753	9	46492243	46522082	5c01a6
1	270442240	270521068	1	85729332	85805401	0d0887
6	37963864	37993682	5	74694553	74733234	8808a6
13	3419802	3466320	13	20092229	20175128	ed7953
5	99248350	99300338	4	110830069	110881464	7201a8
1	114613967	114655901	1	271685134	271741913	0d0887
1	326092131	326181486	1	12545912	12645613	0d0887
3	91976442	92185402	3	123550000	123614705	46039f
5	86572881	86627955	4	94836096	94910020	7201a8
2	176341799	176368796	2	113602915	113632558	2e0595
1	250866748	250943357	1	111240977	111351275	0d0887
6	254736	281183	5	119344584	119383920	8808a6
3	136578647	136663095	3	174469215	174590019	46039f
5	57009854	57040207	4	70252964	70292404	7201a8
1	65894818	65952585	1	332837190	332885906	0d0887
3	165989207	166012035	3	214678003	214707966	46039f
3	62739178	62843728	3	87596780	87729545	46039f
4	78522802	78869637	9	54144087	54273232	5c01a6
8	38897809	38919812	7	59313462	59344673	ad2793
3	9518619	9636007	3	11329370	11431533	46039f
4	22196146	22239206	8	42438173	42466728	5c01a6
13	12106485	12265297	13	5653771	5873714	ed7953
8	24695495	24718111	7	62828758	62857465	ad2793
1	157045668	157107335	1	221406761	221492189	0d0887
4	131285596	131325384	9	3185904	3206071	5c01a6
18	1007273	1053613	11	750035	777788	f8e125
12	15740445	15919202	14	18968581	19150763	e3685f
7	21399659	21476818	6	25133013	25232554	9c179e
3	42347327	42398999	3	58936314	59003621	46039f
2	228443966	228530724	2	46797027	46884317	2e0595
3	52982617	52986250	3	74297157	74300793	46039f
13	390293	420483	13	14724627	14759081	ed7953
1	135477797	135520808	1	246221824	246272456	0d0887
5	86517313	86569499	4	94796800	94830257	7201a8
3	34738913	34747905	3	46109507	46119559	46039f
15	1336079	1354237	15	23142977	23171284	fb9f3a
6	42747753	42832878	5	68489226	68575670	8808a6
6	48970621	49005507	5	60333645	60381148	8808a6
4	84333065	84462595	9	52917318	53031952	5c01a6
14	4661495	4685591	10	6899480	6939378	f58b47
1	331136396	331210844	1	7174185	7236940	0d0887
6	10988868	11055278	5	110153380	110214446	8808a6
3	70184883	70231912	3	96897144	96964830	46039f
8	44586934	44675788	7	26787140	26948543	ad2793
6	93129308	93183623	5	3017020	3056554	8808a6
7	75934480	75979747	6	79150725	79192271	9c179e
1	142742239	142855468	1	237645233	237748243	0d0887
1	277887252	277932505	1	75409364	75464096	0d0887
2	160533564	160681251	2	132996466	133233735	2e0595
1	183698300	183978040	1	193129213	193487822	0d0887
1	291813352	291889328	1	56287112	56380385	0d0887
1	154693946	154798106	1	224232511	224282351	0d0887
2	189233669	189514460	2	96504024	96887718	2e0595
8	23358941	23390731	7	64629092	64680096	ad2793
1	42905937	42946244	1	364456500	364534061	0d0887
2	98330260	98352873	2	202500879	202526648	2e0595
1	27644084	27661116	1	385537832	385553800	0d0887
1	200561649	200596682	1	173808270	173857676	0d0887
1	330850821	330895787	1	7480203	7514333	0d0887
1	266503929	266547698	1	90997467	91056300	0d0887
5	55628572	55661714	4	68730947	68773058	7201a8
7	62911398	62963516	6	68393750	68428593	9c179e
6	89930570	89980070	5	12730923	12782359	8808a6
5	40154817	40229061	4	49855035	49935690	7201a8
7	75905235	75908736	6	79120478	79123982	9c179e
14	6269487	6298685	10	9312272	9357627	f58b47
3	105745030	105797379	3	136292205	136348016	46039f
3	152980872	153007086	3	196097722	196129073	46039f
5	31395215	31420786	4	38572343	38601098	7201a8
2	157084301	157111087	2	137474244	137508925	2e0595
15	16934840	17038921	15	18647	62031	fb9f3a
8	6900984	7043115	7	85595808	85705486	ad2793
1	216257284	216305951	1	155238072	155261324	0d0887
1	294083175	294103082	1	53190507	53222925	0d0887
11	21320332	21342767	12	22676612	22696458	d8576b
11	15261459	15294596	12	4240637	4295182	d8576b
5	45901162	45904639	4	57322698	57326184	7201a8
2	182360134	182389908	2	105634380	105668460	2e0595
2	66899867	66927113	2	237294365	237330782	2e0595
4	131357993	131385499	9	3141482	3154187	5c01a6
1	100421757	100464644	9	34090447	34122590	0d0887
4	19487277	19532078	8	52560283	52587716	5c01a6
3	13820501	13854005	3	16467955	16537026	46039f
1	113180726	113251416	1	273214622	273277528	0d0887
3	136134953	136176735	3	173950064	174024632	46039f
1	13757420	13812830	1	402902247	402970152	0d0887
1	323748761	323798676	1	15363105	15424561	0d0887
3	155404606	155520328	3	199637264	199751277	46039f
4	61577987	61622891	8	6390034	6444157	5c01a6
1	109788909	109814707	1	277097891	277124260	0d0887
5	39233154	39241767	4	48985094	49010726	7201a8
7	168010	169810	6	281316	283505	9c179e
14	2568319	2597280	10	3598019	3652228	f58b47
7	51694396	51773957	6	58004706	58176039	9c179e
1	114668450	114696496	1	271637565	271670250	0d0887
6	56361559	56409865	5	50284206	50340484	8808a6
3	124278032	124301650	3	158669488	158690244	46039f
12	20339340	20432523	14	27517987	27603329	e3685f
6	16945176	17070086	5	103014838	103176093	8808a6
3	105944458	105994158	3	136496711	136539683	46039f
4	12758044	12860455	8	59436767	59506748	5c01a6
6	98994434	99039920	5	11980675	12036378	8808a6
3	101673636	101814059	3	131311906	131552034	46039f
7	21934189	21984017	6	25798090	25861786	9c179e
1	257081025	257095445	1	103220943	103245144	0d0887
14	9817803	9859925	10	14890780	14929498	f58b47
6	62235133	62271068	5	40669588	40722168	8808a6
3	165722871	165823291	3	214261631	214430294	46039f
8	44416689	44449583	7	26602536	26655700	ad2793
14	5001756	5071889	10	7368724	7407900	f58b47
1	98860299	98894814	1	290146283	290181541	0d0887
7	23607724	23671416	6	28054524	28135862	9c179e
3	11628522	11738446	3	13751440	13869617	46039f
5	20901514	20947084	4	25038562	25091881	7201a8
2	200499394	200582071	2	82786518	82857711	2e0595
8	25803465	25835695	7	42071234	42116496	ad2793
15	9309410	9354641	15	12411440	12450653	fb9f3a
1	11941280	11972529	1	404810673	404834759	0d0887
1	90344169	90441576	1	301066162	301178446	0d0887
1	25181596	25214292	1	388844526	388881323	0d0887
8	31454788	31462344	7	49567917	49574539	ad2793
2	79989101	80052621	2	221936680	221987845	2e0595
1	95107043	95180475	1	294904513	295026000	0d0887
2	155344224	155435561	2	139493568	139584590	2e0595
8	66913314	66941797	7	18560567	18589873	ad2793
2	52516907	52528520	2	255638831	255654768	2e0595
14	13558291	13599575	10	19254188	19295682	f58b47
1	300028831	300051069	1	44850815	44883301	0d0887
2	140628795	140681990	2	156355907	156424244	2e0595
5	87427724	87474421	4	95649742	95690254	7201a8
3	89622	98181	3	102445	111237	46039f
1	40663527	40702694	1	368374154	368413193	0d0887
2	172950529	173058112	2	117687736	117805871	2e0595
10	16367918	16376729	16	13529068	13544715	cc4778
2	242936708	242966346	2	29615819	29634025	2e0595
10	6036331	6087106	16	4295505	4352866	cc4778
16	1458758	1512663	11	30491653	30530686	fdb42f
15	3512100	3519644	15	26427195	26442319	fb9f3a
3	183104886	183112716	3	238215183	238223905	46039f
12	5881391	5931910	14	9758162	9813351	e3685f
5	50931435	50966316	4	63437893	63499245	7201a8
11	20986969	21142747	12	22251164	22429032	d8576b
13	3390946	3415351	13	20010807	20084671	ed7953
1	164602503	164652134	1	212763271	212815295	0d0887
6	95976941	96021746	5	10611263	10704330	8808a6
3	59490873	59533755	3	83361634	83415145	46039f
5	30512808	30544920	4	37486169	37538729	7201a8
8	76924163	76973335	7	6293039	6344988	ad2793
8	38784572	38819842	7	59189751	59214546	ad2793
1	174334334	174508676	1	202261044	202334735	0d0887
12	3685720	3707009	14	5891987	5928686	e3685f
7	49393193	49559980	6	56802263	56876075	9c179e
7	20547078	20581194	6	24018678	24063168	9c179e
6	90419595	90554253	5	301769	424239	8808a6
1	115839301	115861107	1	270277849	270306519	0d0887
4	89764301	89805546	9	47674933	47724005	5c01a6
16	7562846	7588990	11	21160056	21193437	fdb42f
2	148262245	148349717	2	147477392	147561656	2e0595
5	24202809	24214412	4	29300963	29314483	7201a8
2	193955195	193997336	2	90960645	90999171	2e0595
1	130509289	130565585	1	252231577	252284631	0d0887
6	42088511	42109820	5	69421908	69452111	8808a6
14	8739736	8782728	10	12934246	12973622	f58b47
7	89495486	89513516	6	85378083	85401795	9c179e
1	21034332	21059657	1	394525161	394531900	0d0887
1	200826653	200868823	1	173507329	173554316	0d0887
1	130610177	130673335	1	252123565	252195054	0d0887
1	333579236	333628440	1	3829639	3874017	0d0887
8	28915151	28948715	7	46105564	46152894	ad2793
1	300734952	300763457	1	43988589	44033097	0d0887
6	27562791	27589588	5	88582245	88622085	8808a6
15	10891677	10907414	15	8503000	8544063	fb9f3a
1	89920934	89970006	1	301643779	301706534	0d0887
14	8534423	8555709	10	12672769	12694809	f58b47
4	22319448	22368926	8	42571816	42642871	5c01a6
1	123425656	123603183	1	260496154	260704561	0d0887
13	11353677	11472934	13	4557869	4707889	ed7953
4	73178136	73372373	9	62092691	62214166	5c01a6
2	190458598	190502516	2	95255892	95291316	2e0595
1	294318319	294331890	1	52913507	52927024	0d0887
3	201472379	201503814	3	262907316	262918295	46039f
1	140049299	140126528	1	240819653	240926690	0d0887
6	89861023	89911025	5	12801782	12852206	8808a6
13	435757	451231	13	14687875	14777169	ed7953
2	232767532	232786603	2	41126382	41176008	2e0595
1	130464757	130474262	1	252335710	252346266	0d0887
19	6134582	6155279	17	948410	961665	f0f921
16	3961097	3993406	11	29153803	29172503	fdb42f
3	14648598	14678471	3	17645154	17678426	46039f
15	678565	715507	15	24623580	24675971	fb9f3a
12	7948396	8059519	14	13155550	13301044	e3685f
1	299302832	299335169	1	45766017	45789685	0d0887
15	5191455	5400849	15	17134307	17446234	fb9f3a
3	56181601	56184787	3	79041954	79045149	46039f
3	183724567	183730970	3	239072363	239079523	46039f
11	22717112	22731704	12	24323547	24334853	d8576b
4	10720246	10751018	8	61735369	61764855	5c01a6
3	184776439	184786795	3	240449500	240466590	46039f
16	4137511	4280573	11	29303033	29434829	fdb42f
1	292575819	292667255	1	55217298	55351250	0d0887
5	55718750	55721930	4	68861086	68864227	7201a8
3	59049955	59059932	3	82760721	82776445	46039f
13	2218249	2238089	13	18727517	18784078	ed7953
1	267928775	267953202	1	89072177	89110102	0d0887
2	229844903	230056863	2	44711769	44954823	2e0595
2	101041721	101072046	2	199704195	199741708	2e0595
13	8726782	8758868	13	501178	566671	ed7953
4	81860935	81884704	9	51025817	51051311	5c01a6
14	8178794	8200375	10	12257492	12281927	f58b47
2	220716134	220813398	2	56997714	57123786	2e0595
5	32351975	32382292	4	39759201	39822849	7201a8
2	155798704	155864653	2	139014785	139065086	2e0595
6	10677155	10854898	5	110337981	110545119	8808a6
1	335909821	335912974	1	1918727	1921874	0d0887
7	9117484	9211114	6	10451900	10569861	9c179e
8	29579720	29600157	7	46998109	47026461	ad2793
1	40986552	41040908	1	367931486	368006702	0d0887
8	9406373	9455867	7	82585151	82623429	ad2793
4	42642534	42727973	8	27521039	27633162	5c01a6
6	45536726	45556253	5	64944493	64968618	8808a6
1	22987767	23018835	1	391820163	391867909	0d0887
5	32435312	32450522	4	39888371	39912735	7201a8
1	223755001	223848508	1	145612499	145706547	0d0887
1	79303073	79306214	1	315276162	315279300	0d0887
5	120687296	120757748	4	126464973	126535927	7201a8
16	5628984	5701990	11	18452969	18515870	fdb42f
4	27691706	27825097	8	48052032	48219682	5c01a6
2	234696683	234772079	2	38723001	38815527	2e0595
19	4515649	4538096	17	3876370	3903948	f0f921
2	156133189	156173887	2	138609915	138671011	2e0595
1	166537207	166605735	1	210355540	210477088	0d0887
1	274602106	274619816	1	79699379	79718015	0d0887
1	300181577	300298183	1	44626148	44682375	0d0887
8	30578286	30690404	7	48242956	48389545	ad2793
7	84389438	84550855	6	92727791	92891048	9c179e
2	155621514	155667898	2	139199412	139244426	2e0595
7	22029157	22058718	6	25929068	25963416	9c179e
1	10971505	11035747	1	405822551	405860639	0d0887
8	39044291	39111508	7	59464061	59542395	ad2793
3	169179173	169208448	3	219364247	219415386	46039f
5	97053634	97078659	4	108067804	108117383	7201a8
3	159004280	159030514	3	204584531	204611891	46039f
17	9279253	9292979	10	33300740	33316108	fdca26
6	42975125	43002411	5	68263873	68302159	8808a6
2	207561962	207615795	2	73718486	73766740	2e0595
1	155509294	155557402	1	223443349	223495816	0d0887
3	137659573	137686690	3	175944571	175974195	46039f
13	1397056	1423940	13	16504308	16544878	ed7953
3	103681867	103718112	3	133713512	133757471	46039f
15	15609965	15621999	15	2103626	2131632	fb9f3a
5	112851631	112854727	4	134733477	134736573	7201a8
1	109087253	109116937	1	277934482	277979956	0d0887
1	215471967	215499371	1	156186404	156217106	0d0887
14	578422	613969	10	756636	803030	f58b47
7	30407939	30452883	6	36184485	36247647	9c179e
7	24099156	24171613	6	28641635	28722026	9c179e
1	176642749	176698074	1	200614961	200673739	0d0887
2	180025322	180077273	2	108732426	108791175	2e0595
6	30143208	30175388	5	85062578	85102101	8808a6
5	88489342	88543009	4	96391314	96452240	7201a8
3	67697820	67720705	3	93847543	93883143	46039f
1	81813416	81891784	1	312100234	312187941	0d0887
5	82296412	82347616	4	91747678	91779629	7201a8
12	506307	517182	14	685561	698919	e3685f
5	31892847	31913769	4	39255005	39268212	7201a8
14	1094935	1104790	10	1424668	1436417	f58b47
