Species_1	Start_1	End_1	Species_2	Start_2	End_2	fill
3	63498087	63531695	3	141707521	141741379	placeholder
1	222821071	222886448	1	121599805	121684057	placeholder
2	235291097	235552557	2	26104465	26355623	placeholder
13	18053883	18076417	11	24858827	24886935	placeholder
6	37761343	37834443	6	38215425	38287411	placeholder
15	14152287	14166274	13	4607488	4624730	placeholder
1	137800680	137829527	1	204998245	205024306	placeholder
1	64357789	64413404	1	280202589	280269333	placeholder
13	18324394	18342253	11	25174233	25192399	placeholder
2	9338111	9358535	2	263250735	263270408	placeholder
1	170590766	170751966	1	172074459	172189986	placeholder
1	114341305	114376522	1	228589779	228621139	placeholder
2	69157800	69205702	2	192792032	192860886	placeholder
1	59090684	59137284	1	286251108	286299388	placeholder
2	203790679	203816443	2	59362870	59386750	placeholder
1	323234194	323353163	1	14870216	14993345	placeholder
8	36952098	36993073	8	48175622	48223510	placeholder
10	6545356	6594373	10	9379648	9422949	placeholder
5	58731851	58784444	5	55574082	55629866	placeholder
7	14501130	14527304	7	14883964	14934676	placeholder
3	7944295	8038861	3	203146818	203218923	placeholder
1	226703011	226743012	1	117489267	117534448	placeholder
1	92879617	92922599	1	250372460	250413035	placeholder
2	199901084	199946125	2	63401209	63447175	placeholder
1	62899545	62916979	1	281932995	281952203	placeholder
7	65511714	65600287	7	56348016	56435483	placeholder
2	97487021	97514881	2	166387314	166413303	placeholder
2	141510596	141569048	2	123433240	123507590	placeholder
1	296633681	296728182	1	42582948	42703799	placeholder
3	120154147	120199347	3	87421667	87480302	placeholder
1	299037803	299126962	1	39785928	39895695	placeholder
16	5011379	5053912	15	13154341	13189761	placeholder
1	179138712	179176680	1	164463899	164499003	placeholder
14	7308527	7343068	14	9462961	9498521	placeholder
4	51608750	51641624	4	44853574	44879873	placeholder
15	1899943	2021609	13	19446912	19615695	placeholder
2	190077598	190154079	2	73439592	73502230	placeholder
2	155294036	155338081	2	109811174	109859058	placeholder
1	211828633	211922561	1	133125654	133215152	placeholder
1	256613682	256721885	1	86351027	86462936	placeholder
15	7337377	7389348	13	11921957	11980166	placeholder
1	249005722	249048972	1	94292609	94338560	placeholder
2	148811305	149196028	2	115727342	116144815	placeholder
1	225929935	225969758	1	118366731	118407271	placeholder
2	67452584	67521925	2	194624194	194644832	placeholder
8	74792764	74835711	8	12516525	12559149	placeholder
1	164234628	164261118	1	178724155	178743181	placeholder
11	15300587	15321220	9	8218373	8244633	placeholder
14	7214832	7264790	14	9360238	9407597	placeholder
3	71242012	71354018	3	133404232	133502602	placeholder
8	67712144	67766246	8	17513474	17558620	placeholder
1	146563261	146611757	1	196687286	196730131	placeholder
19	5532872	5559813	18	1866588	1884406	placeholder
1	65842572	65871978	1	278516736	278554330	placeholder
5	100158559	100311027	5	15567218	15717822	placeholder
3	44699290	44918746	3	162616629	162862335	placeholder
1	116607547	116631639	1	226362008	226385830	placeholder
5	23250637	23350957	5	93879592	94002875	placeholder
1	302623759	302655942	1	35853383	35890970	placeholder
1	17650518	17720537	1	330271344	330337470	placeholder
14	719665	740263	14	895111	921367	placeholder
4	23612693	23640751	4	23171168	23201499	placeholder
1	26592420	26654162	1	321459504	321527734	placeholder
2	190353589	190376469	2	73192872	73217689	placeholder
3	147386754	147437623	3	58202394	58256325	placeholder
7	31115328	31158679	7	31310954	31366352	placeholder
11	11963727	12054570	9	11501747	11581762	placeholder
2	182712477	182757954	2	81347385	81390204	placeholder
15	3377859	3431258	13	17119602	17204003	placeholder
3	58309119	58314897	3	147539015	147544787	placeholder
1	269844171	269908809	1	72519135	72585067	placeholder
19	4629440	4672443	18	2605738	2639319	placeholder
6	36540287	36567047	6	36666077	36703474	placeholder
1	259388280	259411447	1	83472908	83502598	placeholder
2	199769794	199872773	2	63484252	63593012	placeholder
13	13059948	13078794	11	19093830	19111949	placeholder
15	6517800	6546048	13	12927227	12950414	placeholder
6	43150111	43198579	6	44028709	44083244	placeholder
4	84273448	84317475	4	70305926	70352705	placeholder
4	20123778	20131399	4	16798803	16806683	placeholder
6	45583401	45606589	6	46728444	46753265	placeholder
1	284215054	284224877	1	56807090	56816482	placeholder
15	16761366	16777795	13	451307	486782	placeholder
15	11707112	11727607	13	7001139	7040791	placeholder
6	22656842	22694996	6	20846365	20914966	placeholder
18	9160510	9165550	17	776465	783389	placeholder
3	161020942	161073502	3	43172493	43241461	placeholder
3	45471755	45503488	3	161922733	161955202	placeholder
19	6412945	6477042	18	1092593	1142296	placeholder
8	48589652	48660041	8	27109338	27166522	placeholder
6	52093880	52121137	6	53655864	53681307	placeholder
3	56826965	56898702	3	149013564	149091705	placeholder
1	285975811	286023115	1	54838583	54887745	placeholder
8	23550171	23592750	8	54200380	54238326	placeholder
3	177449269	177543844	3	24299801	24387235	placeholder
6	42554280	42646994	6	43378230	43459359	placeholder
4	90968442	90998753	4	75995366	76026064	placeholder
1	270442240	270521068	1	71816994	71882609	placeholder
6	37963864	37993682	6	38412816	38454507	placeholder
13	3419802	3466320	11	7084233	7152524	placeholder
5	99248350	99300338	5	25031164	25076986	placeholder
1	114613967	114655901	1	228280561	228331744	placeholder
1	326092131	326181486	1	12068769	12153411	placeholder
3	91976442	92185402	3	111948374	112083486	placeholder
5	86572881	86627955	5	36624839	36684257	placeholder
2	176341799	176368796	2	88204716	88235170	placeholder
1	250866748	250943357	1	92331763	92412218	placeholder
6	254736	281183	6	394732	422365	placeholder
3	136578647	136663095	3	70096218	70186641	placeholder
5	57009854	57040207	5	57462209	57499063	placeholder
1	65894818	65952585	1	278417935	278492616	placeholder
3	165989207	166012035	3	37455797	37487990	placeholder
3	62739178	62843728	3	142661028	142795438	placeholder
4	78522802	78869637	4	65166031	65317331	placeholder
5	122762927	122769705	5	13735001	13743807	placeholder
8	38897809	38919812	8	50243760	50269999	placeholder
3	9518619	9636007	3	201578430	201666747	placeholder
4	22196146	22239206	4	24393704	24425993	placeholder
13	12106485	12265297	11	18225181	18372696	placeholder
8	24695495	24718111	8	53009198	53026285	placeholder
1	157045668	157107335	1	185830053	185900807	placeholder
4	131285596	131325384	4	116769769	116791274	placeholder
18	1007273	1053613	17	10582203	10618495	placeholder
12	15740445	15919202	12	18680395	18827510	placeholder
7	21399659	21476818	7	21642426	21722271	placeholder
3	42347327	42398999	3	165486790	165544719	placeholder
2	228443966	228530724	2	33249708	33337079	placeholder
3	52982617	52986250	3	153335253	153338889	placeholder
13	390293	420483	11	835370	883003	placeholder
1	135477797	135520808	1	207227990	207273105	placeholder
5	86517313	86569499	5	36686624	36708341	placeholder
3	34738913	34747905	3	174586435	174596003	placeholder
15	1336079	1354237	13	23322953	23358245	placeholder
6	42747753	42832878	6	43575703	43662201	placeholder
6	48970621	49005507	6	50457805	50494462	placeholder
1	337986849	338039904	1	1899349	1946353	placeholder
4	84333065	84462595	4	70177349	70288806	placeholder
14	4661495	4685591	14	6266303	6295048	placeholder
1	331136396	331210844	1	7603943	7662259	placeholder
6	10988868	11055278	6	8978138	9036385	placeholder
3	70184883	70231912	3	134504441	134552520	placeholder
8	44586934	44675788	8	23551213	23690070	placeholder
6	93129308	93183623	6	97821705	97857275	placeholder
7	75934480	75979747	7	63368683	63409269	placeholder
1	142742239	142855468	1	200199635	200311247	placeholder
1	277887252	277932505	1	63788481	63830938	placeholder
2	160533564	160681251	2	104194824	104359027	placeholder
1	183698300	183978040	1	160740293	161005250	placeholder
1	291813352	291889328	1	48187522	48259561	placeholder
1	154693946	154798106	1	188242396	188278403	placeholder
2	189233669	189514460	2	74170639	74469366	placeholder
8	23358941	23390731	8	54426695	54465405	placeholder
1	42905937	42946244	1	303958036	304008711	placeholder
2	98330260	98352873	2	165546271	165570779	placeholder
1	27644084	27661116	1	320375361	320392213	placeholder
1	200561649	200596682	1	144159896	144192331	placeholder
1	330850821	330895787	1	7856488	7887612	placeholder
1	266503929	266547698	1	76090921	76143706	placeholder
5	55628572	55661714	5	58951251	58989202	placeholder
7	62911398	62963516	7	54722191	54754697	placeholder
6	89930570	89980070	6	89018171	89056620	placeholder
5	40154817	40229061	5	75639510	75715137	placeholder
7	75905235	75908736	7	63340036	63343540	placeholder
14	6269487	6298685	14	8197333	8220703	placeholder
3	105745030	105797379	3	102200172	102235740	placeholder
3	152980872	153007086	3	52149836	52186847	placeholder
5	31395215	31420786	5	85361036	85385701	placeholder
2	157084301	157111087	2	108062854	108100625	placeholder
15	16934840	17038921	13	226290	262932	placeholder
8	6900984	7043115	8	70634542	70761119	placeholder
1	216257284	216305951	1	128547797	128567743	placeholder
1	294083175	294103082	1	45634333	45657455	placeholder
11	21320332	21342767	9	1891216	1912601	placeholder
11	15261459	15294596	9	8250942	8291204	placeholder
5	45901162	45904639	5	69144535	69148021	placeholder
2	182360134	182389908	2	81718112	81744953	placeholder
2	66899867	66927113	2	195189347	195225329	placeholder
4	131357993	131385499	4	116807254	116850829	placeholder
1	100421757	100464644	1	242593981	242639036	placeholder
4	19487277	19532078	4	16256725	16278937	placeholder
3	13820501	13854005	3	197808980	197849398	placeholder
1	113180726	113251416	1	229908097	229964596	placeholder
3	136134953	136176735	3	70540857	70594194	placeholder
1	13757420	13812830	1	333733950	333781779	placeholder
1	323748761	323798676	1	14408192	14463699	placeholder
3	155404606	155520328	3	49301491	49435757	placeholder
4	61577987	61622891	4	53853475	53899416	placeholder
1	109788909	109814707	1	233334264	233360422	placeholder
5	39233154	39241767	5	76495335	76504642	placeholder
7	168010	169810	7	387397	389160	placeholder
14	2568319	2597280	14	3475243	3512714	placeholder
7	51694396	51773957	7	47999977	48059769	placeholder
1	114668450	114696496	1	228235596	228266432	placeholder
6	56361559	56409865	6	58267579	58318830	placeholder
3	124278032	124301650	3	83058499	83088942	placeholder
12	20339340	20432523	12	20569834	20622831	placeholder
6	16945176	17070086	6	14749917	14865098	placeholder
12	2127838	2147551	12	2849931	2885254	placeholder
3	105944458	105994158	3	102029028	102067389	placeholder
4	12758044	12860455	4	9954595	9981586	placeholder
6	98994434	99039920	6	89730326	89785954	placeholder
3	101673636	101814059	3	106072136	106218967	placeholder
7	21934189	21984017	7	22234116	22294112	placeholder
1	257081025	257095445	1	85947338	85963565	placeholder
14	9817803	9859925	14	12261043	12280756	placeholder
6	62235133	62271068	6	64471719	64510529	placeholder
3	165722871	165823291	3	37723066	37865261	placeholder
8	44416689	44449583	8	23372235	23410214	placeholder
14	5001756	5071889	14	6653542	6683363	placeholder
1	98860299	98894814	1	244260789	244293070	placeholder
7	23607724	23671416	7	23996357	24065803	placeholder
3	11628522	11738446	3	199713461	199795356	placeholder
5	20901514	20947084	5	96602776	96643837	placeholder
2	200499394	200582071	2	62821472	62876958	placeholder
19	346734	353632	18	94078	108641	placeholder
8	25803465	25835695	8	36348731	36382068	placeholder
15	9309410	9354641	13	9524528	9566185	placeholder
1	11941280	11972529	1	335335799	335372653	placeholder
1	90344169	90441576	1	252971511	253074796	placeholder
1	25181596	25214292	1	322921846	322955073	placeholder
8	31454788	31462344	8	42484740	42492342	placeholder
2	79989101	80052621	2	182578486	182627654	placeholder
1	95107043	95180475	1	248083970	248171693	placeholder
2	155344224	155435561	2	109700957	109805895	placeholder
8	66913314	66941797	8	18059337	18080716	placeholder
2	52516907	52528520	2	210670695	210682444	placeholder
14	13558291	13599575	14	15451982	15489052	placeholder
1	300028831	300051069	1	38782609	38803958	placeholder
2	140628795	140681990	2	124319226	124363819	placeholder
5	87427724	87474421	5	35981375	36006188	placeholder
1	40663527	40702694	1	306509985	306561713	placeholder
2	20104226	20162689	2	246770712	246837821	placeholder
2	172950529	173058112	2	91677751	91761659	placeholder
10	16367918	16376729	10	16768777	16777438	placeholder
2	242936708	242966346	2	19015754	19036501	placeholder
10	6036331	6087106	10	8926624	8979447	placeholder
16	1458758	1512663	15	1445254	1497847	placeholder
15	3512100	3519644	13	16952461	16969499	placeholder
3	183104886	183112716	3	18485748	18492156	placeholder
12	5881391	5931910	12	7924038	7972877	placeholder
5	50931435	50966316	5	63582541	63643307	placeholder
11	20986969	21142747	9	2133065	2192964	placeholder
13	3390946	3415351	11	7046809	7080558	placeholder
1	164602503	164652134	1	178304825	178361088	placeholder
6	95976941	96021746	6	94509312	94568224	placeholder
3	59490873	59533755	3	146273035	146309869	placeholder
5	30512808	30544920	5	86321844	86363158	placeholder
8	76924163	76973335	8	7244882	7283066	placeholder
8	38784572	38819842	8	50121330	50146810	placeholder
1	174334334	174508676	1	168262531	168347918	placeholder
12	3685720	3707009	12	5135381	5160575	placeholder
7	49393193	49559980	7	47122371	47194604	placeholder
7	20547078	20581194	7	20764906	20803367	placeholder
6	90419595	90554253	6	100396771	100560931	placeholder
1	115839301	115861107	1	227138944	227158421	placeholder
4	89764301	89805546	4	74943156	74984830	placeholder
16	7562846	7588990	15	10323807	10351474	placeholder
2	148262245	148349717	2	116573231	116661629	placeholder
5	24202809	24214412	5	92996677	93009813	placeholder
2	193955195	193997336	2	69487757	69531558	placeholder
1	130509289	130565585	1	212192673	212247754	placeholder
6	42088511	42109820	6	42850945	42882297	placeholder
14	8739736	8782728	14	11157630	11195973	placeholder
7	89495486	89513516	7	68456482	68475602	placeholder
1	21034332	21059657	1	327286425	327292005	placeholder
1	200826653	200868823	1	143958903	143996231	placeholder
1	130610177	130673335	1	212093633	212154964	placeholder
1	333579236	333628440	1	4969834	4998587	placeholder
8	28915151	28948715	8	39766152	39801007	placeholder
1	300734952	300763457	1	38030207	38070951	placeholder
6	27562791	27589588	6	26296829	26331455	placeholder
15	10891677	10907414	13	7907107	7932147	placeholder
1	89920934	89970006	1	253498223	253558760	placeholder
14	8534423	8555709	14	10920139	10941765	placeholder
4	22319448	22368926	4	24265639	24319481	placeholder
1	123425656	123603183	1	219192656	219383908	placeholder
13	11353677	11472934	11	17260709	17347128	placeholder
4	73178136	73372373	4	62102989	62225449	placeholder
2	190458598	190502516	2	73085411	73119614	placeholder
19	1735681	1814915	18	5198669	5227048	placeholder
1	294318319	294331890	1	45416022	45433590	placeholder
3	201472379	201503814	3	1328941	1349647	placeholder
1	140049299	140126528	1	202923914	203004888	placeholder
6	89861023	89911025	6	88955059	88994700	placeholder
13	435757	451231	11	895698	943919	placeholder
2	232767532	232786603	2	28846682	28868033	placeholder
1	130464757	130474262	1	212280646	212289502	placeholder
19	6134582	6155279	18	1356783	1370171	placeholder
16	3961097	3993406	15	14115482	14133507	placeholder
3	14648598	14678471	3	197043455	197066087	placeholder
15	678565	715507	13	21264829	21330420	placeholder
12	7948396	8059519	12	10566625	10678713	placeholder
1	299302832	299335169	1	39582101	39607843	placeholder
15	5191455	5400849	13	14347702	14589714	placeholder
3	56181601	56184787	3	149724525	149727720	placeholder
2	11302081	11313147	2	264985369	264994167	placeholder
3	183724567	183730970	3	17777694	17785927	placeholder
11	22717112	22731704	9	354621	366761	placeholder
4	10720246	10751018	4	8092364	8119729	placeholder
3	184776439	184786795	3	16732092	16743124	placeholder
16	4137511	4280573	15	13846109	14001186	placeholder
1	292575819	292667255	1	47324434	47440854	placeholder
3	59602784	59626835	3	146179564	146202487	placeholder
5	55718750	55721930	5	58869437	58872614	placeholder
3	59049955	59059932	3	146755832	146768561	placeholder
13	2218249	2238089	11	5107292	5150946	placeholder
1	267928775	267953202	1	74558045	74594017	placeholder
2	229844903	230056863	2	31721199	31790951	placeholder
2	101041721	101072046	2	162881005	162915113	placeholder
13	8726782	8758868	11	14300041	14337817	placeholder
4	81860935	81884704	4	71974526	71994015	placeholder
14	8178794	8200375	14	10526865	10547985	placeholder
2	220716134	220813398	2	41475320	41571187	placeholder
5	32351975	32382292	5	84241756	84280005	placeholder
2	155798704	155864653	2	109266062	109337198	placeholder
6	10677155	10854898	6	8659326	8865142	placeholder
1	335909821	335912974	1	3488331	3491484	placeholder
7	9117484	9211114	7	9615340	9703868	placeholder
8	29579720	29600157	8	40481582	40502660	placeholder
1	40986552	41040908	1	306110730	306168734	placeholder
8	9406373	9455867	8	68369130	68408027	placeholder
4	42642534	42727973	4	36643243	36735802	placeholder
6	45536726	45556253	6	46671327	46695197	placeholder
1	22987767	23018835	1	325218457	325257300	placeholder
5	32435312	32450522	5	84168398	84186494	placeholder
1	223755001	223848508	1	120608813	120679499	placeholder
1	79303073	79306214	1	264587939	264591077	placeholder
5	120687296	120757748	5	10636199	10700186	placeholder
16	5628984	5701990	15	12505046	12563647	placeholder
4	27691706	27825097	4	19880329	20020449	placeholder
2	234696683	234772079	2	26883200	26973065	placeholder
19	4515649	4538096	18	2733196	2748999	placeholder
2	156133189	156173887	2	108961508	108997837	placeholder
1	166537207	166605735	1	176217576	176303922	placeholder
1	274602106	274619816	1	67312442	67333085	placeholder
1	300181577	300298183	1	38560383	38619912	placeholder
8	30578286	30690404	8	41543064	41664414	placeholder
7	84389438	84550855	7	75755586	75877645	placeholder
2	155621514	155667898	2	109480398	109526529	placeholder
7	22029157	22058718	7	22350339	22388213	placeholder
1	10971505	11035747	1	336126928	336219642	placeholder
8	39044291	39111508	8	50350652	50412217	placeholder
3	169179173	169208448	3	33776013	33806211	placeholder
5	97053634	97078659	5	27339283	27387539	placeholder
3	159004280	159030514	3	45328740	45396351	placeholder
17	9279253	9292979	16	7145512	7161587	placeholder
6	42975125	43002411	6	43832357	43870055	placeholder
2	207561962	207615795	2	55494916	55550429	placeholder
1	155509294	155557402	1	187565511	187608031	placeholder
3	137659573	137686690	3	68995098	69020320	placeholder
13	1397056	1423940	11	3311135	3350919	placeholder
3	103681867	103718112	3	104352526	104378926	placeholder
15	15609965	15621999	13	1978531	1995839	placeholder
5	112851631	112854727	5	3328701	3331797	placeholder
1	109087253	109116937	1	234032036	234066390	placeholder
1	215471967	215499371	1	129401414	129439170	placeholder
14	578422	613969	14	702409	749771	placeholder
