Species_1	Start_1	End_1	Species_2	Start_2	End_2	fill
15	14731807	14746046	12	3433220	3448256	fb9f3a
5	52903400	52945682	5	72471646	72523820	7201a8
4	19829077	19898892	4	20566197	20642773	5c01a6
1	143309865	143409578	1	149838346	149953960	0d0887
2	90211784	90306194	2	194433885	194530749	2e0595
16	8925450	9028643	16	12278016	12388184	fdb42f
2	103475212	103503025	2	180078582	180109110	2e0595
4	57144996	57220345	4	61988646	62057676	5c01a6
6	85593186	85678509	6	14086686	14195546	8808a6
2	243389519	243490749	2	26894242	27009448	2e0595
16	11856908	11882451	16	15200592	15224479	fdb42f
1	333403470	333571816	1	352089687	352250733	0d0887
7	29771975	29948810	7	65265120	65488907	9c179e
14	1843998	1869919	15	179206	204224	f58b47
1	270326380	270370401	1	286340397	286383603	0d0887
5	38723730	38762385	5	87274068	87314602	7201a8
1	17345116	17409434	1	17048838	17187123	0d0887
1	276478812	276524718	1	292651801	292697247	0d0887
16	10138522	10204439	16	13508973	13573535	fdb42f
1	217716540	217754577	1	232500250	232534877	0d0887
1	273477741	273804175	1	289550201	289861348	0d0887
6	30925131	30997296	6	73929384	74011005	8808a6
2	67273630	67354026	2	216231169	216309624	2e0595
8	41225517	41275540	8	43602178	43674100	ad2793
15	4578186	4642046	12	22053258	22104854	fb9f3a
2	156393146	156424112	2	118982435	119012483	2e0595
1	71974059	72090517	1	74849720	74915043	0d0887
6	89352107	89457309	6	10034698	10138392	8808a6
3	87273107	87430496	3	89952294	90101759	46039f
8	21681298	21700178	8	21905182	21924131	ad2793
5	119878978	119912385	5	2712518	2740809	7201a8
7	31477671	31525503	7	63560766	63591769	9c179e
1	41301800	41347926	1	42371892	42414787	0d0887
4	93612604	93700625	4	102181489	102321761	5c01a6
6	97386734	97463640	6	1895560	1970395	8808a6
1	130705502	130730074	1	136260334	136287851	0d0887
14	10099259	10150034	15	13208538	13255764	f58b47
1	39647603	39686272	1	40712421	40751939	0d0887
6	70123998	70172573	6	32251782	32320089	8808a6
2	158407906	158505750	2	116719001	116818146	2e0595
2	100057344	100092342	2	184352921	184389240	2e0595
15	6795598	6816406	12	19935989	19956332	fb9f3a
1	116661377	116673484	1	121442162	121455168	0d0887
2	217968864	218317612	2	53425001	53797715	2e0595
14	14554076	14601311	15	17495695	17548112	f58b47
1	65642528	65680170	1	68390422	68427946	0d0887
1	277621622	277638293	1	293761788	293790902	0d0887
10	16434487	16447306	11	11242179	11253969	cc4778
2	84884676	84975111	2	199734155	199798597	2e0595
15	1758966	1793963	12	24793963	24832200	fb9f3a
7	21239400	21296110	7	74575356	74649606	9c179e
2	155944757	155999368	2	119449257	119511458	2e0595
1	265601318	265694508	1	281475862	281577466	0d0887
7	89923509	89977359	7	3627278	3673427	9c179e
3	57057604	57110484	3	58980241	59032063	46039f
7	46611936	46651584	7	45891257	45938825	9c179e
5	85860881	85961163	5	37252154	37379469	7201a8
14	16075595	16123807	15	19057459	19106234	f58b47
19	5983239	6019948	18	6407500	6441163	f0f921
8	75119664	75143890	8	82403379	82426068	ad2793
17	10092750	10111182	19	1095706	1113798	fdca26
3	25696020	25727393	3	26394961	26424219	46039f
1	18148351	18207975	1	17852162	17918257	0d0887
1	286115006	286261800	1	302731929	302890686	0d0887
8	74273556	74304933	8	81587973	81624852	ad2793
1	116303632	116347770	1	120954922	121121504	0d0887
14	6397046	6421387	15	6395816	6418871	f58b47
13	474334	546105	14	21040497	21062139	ed7953
1	339620078	339678289	1	358321421	358380402	0d0887
2	199267891	199304830	2	73290519	73330648	2e0595
1	340401255	340412468	1	359051711	359062443	0d0887
14	8248162	8293241	15	8182270	8223863	f58b47
1	13668449	13726046	1	13303825	13359682	0d0887
3	152339458	152404353	3	156645857	156714401	46039f
5	8042920	8068159	5	119776576	119800334	7201a8
2	133124550	133156532	2	144436570	144473067	2e0595
12	4882637	4944016	13	13261712	13290218	e3685f
14	9854934	9888403	15	13012328	13041115	f58b47
7	16305383	16355037	7	79620778	79669213	9c179e
3	114830030	114916385	3	118208939	118298258	46039f
5	109376910	109521772	5	12930732	13073400	7201a8
1	255446735	255500403	1	271236044	271291144	0d0887
1	268763022	268834137	1	284742137	284810216	0d0887
2	206213535	206273600	2	65939820	65991696	2e0595
8	60638174	60798671	8	67887028	68039821	ad2793
5	36410076	36467420	5	89772804	89837752	7201a8
1	71525710	71607930	1	74352788	74429438	0d0887
1	62339399	62392219	1	65009094	65049189	0d0887
7	52747782	52867614	7	39190177	39291118	9c179e
1	272654955	272721331	1	288734010	288810551	0d0887
1	166157898	166199410	1	174647687	174687979	0d0887
6	31417461	31463732	6	73383104	73429106	8808a6
17	9549693	9575015	19	1762306	1788022	fdca26
3	152262743	152301892	3	156568899	156607675	46039f
1	64641729	64776176	1	67372613	67497128	0d0887
1	332636091	332794298	1	351343997	351488825	0d0887
19	241781	256145	18	12925397	12934414	f0f921
2	11596379	11609758	2	274338639	274352515	2e0595
3	49301918	49375407	3	50962262	51029871	46039f
3	142593126	142633794	3	146695269	146741903	46039f
3	66422137	66495018	3	68309769	68384023	46039f
5	70801597	70858812	5	53207703	53266139	7201a8
17	4936784	5003635	19	6919206	6944461	fdca26
1	238870745	238912380	1	254259526	254305384	0d0887
15	1857484	1871877	12	24717896	24729075	fb9f3a
5	50690613	50767089	5	74750162	74859425	7201a8
3	180826430	180940954	3	186543419	186668028	46039f
1	176836776	176918133	1	190178740	190258311	0d0887
3	123249956	123295873	3	126793122	126845000	46039f
5	67763398	67802533	5	56834940	56876108	7201a8
3	39113724	39157371	3	40446428	40492623	46039f
1	53694873	53742432	1	55651078	55699686	0d0887
5	51303523	51358748	5	74146998	74197233	7201a8
1	262199614	262249198	1	278001386	278043580	0d0887
5	91215382	91237293	5	31618735	31639333	7201a8
14	220670	238661	15	1813557	1831203	f58b47
16	1772462	1839689	16	2507862	2579707	fdb42f
2	95579626	95619839	2	188934964	188967207	2e0595
3	130717001	130760659	3	134653916	134701538	46039f
4	90938011	90962116	4	99673642	99698574	5c01a6
5	5528377	5604304	5	122342164	122409548	7201a8
6	69893270	69897716	6	32537090	32541515	8808a6
1	288140427	288174228	1	304914060	304952548	0d0887
8	66446636	66703663	8	74004876	74292848	ad2793
15	11631271	11661660	12	6473252	6506294	fb9f3a
8	25544782	25586932	8	26306586	26369138	ad2793
1	257459716	257510039	1	273280217	273329372	0d0887
6	43290076	43341584	6	60620135	60672866	8808a6
16	6745275	6768804	16	10181786	10205520	fdb42f
2	31532027	31598392	2	253763133	253826039	2e0595
7	65935264	66036415	7	25398972	25518294	9c179e
10	5047427	5106248	11	22731347	22764011	cc4778
11	22591404	22598268	10	1035936	1042735	d8576b
1	55155058	55168832	1	57247031	57260654	0d0887
8	76739548	76786316	8	83868726	83911532	ad2793
1	221445330	221488744	1	236389184	236429030	0d0887
1	277656680	277685325	1	293795603	293824940	0d0887
5	122421188	122467925	5	429828	462744	7201a8
3	169968203	170016443	3	175103691	175153920	46039f
2	203692098	203727305	2	68645267	68688074	2e0595
1	159387198	159481033	1	167858853	167947551	0d0887
2	243252377	243294448	2	27116217	27156608	2e0595
2	194020657	194049214	2	78700056	78728392	2e0595
12	8498031	8517940	13	9737883	9756208	e3685f
11	17532655	17569365	10	6115193	6158348	d8576b
7	56448764	56508055	7	35653626	35749670	9c179e
4	87252174	87311993	4	94959104	95031137	5c01a6
17	3356830	3388473	19	8375678	8404132	fdca26
5	26598873	26708861	5	100185488	100288527	7201a8
1	296534198	296569541	1	313837605	313874187	0d0887
7	37143476	37191008	7	57353882	57401802	9c179e
3	33815248	33870085	3	34907861	34959699	46039f
14	4705538	4723856	15	4768298	4785171	f58b47
4	5290407	5335474	4	4573964	4616371	5c01a6
1	260910412	260955704	1	276819933	276873094	0d0887
1	212036948	212125948	1	226526310	226610871	0d0887
3	63498087	63531695	3	65435921	65470990	46039f
1	222821071	222886448	1	237736982	237862386	0d0887
2	235291097	235552557	2	35274214	35556252	2e0595
13	18053883	18076417	14	1641602	1666483	ed7953
6	37761343	37834443	6	66598249	66671059	8808a6
15	14152287	14166274	12	4021967	4034775	fb9f3a
1	137800680	137829527	1	144015603	144063663	0d0887
1	64357789	64413404	1	67078580	67130114	0d0887
13	18324394	18342253	14	1358835	1377974	ed7953
2	9338111	9358535	2	276685604	276709969	2e0595
1	170590766	170751966	1	179568767	179696749	0d0887
1	114341305	114376522	1	118922427	118969900	0d0887
2	69157800	69205702	2	214279074	214328071	2e0595
1	59090684	59137284	1	61494230	61542644	0d0887
2	203790679	203816443	2	68539728	68564177	2e0595
1	323234194	323353163	1	341673449	341796042	0d0887
8	36952098	36993073	8	38929122	38971461	ad2793
10	6545356	6594373	11	21255511	21298166	cc4778
5	58731851	58784444	5	66681140	66730068	7201a8
7	14501130	14527304	7	81531549	81556673	9c179e
3	7944295	8038861	3	12405782	12491451	46039f
1	226703011	226743012	1	241902344	241946343	0d0887
1	92879617	92922599	1	96707484	96769471	0d0887
2	199901084	199946125	2	72631783	72676243	2e0595
1	62899545	62916979	1	65564350	65580993	0d0887
7	65511714	65600287	7	25864877	25958122	9c179e
2	97487021	97514881	2	186957362	186987297	2e0595
2	141510596	141569048	2	134642416	134704932	2e0595
1	296633681	296728182	1	313940465	314029722	0d0887
3	120154147	120199347	3	123638447	123693485	46039f
1	299037803	299126962	1	316630214	316719194	0d0887
16	5011379	5053912	16	8492593	8530527	fdb42f
1	179138712	179176680	1	192408284	192449369	0d0887
14	7308527	7343068	15	7268183	7297834	f58b47
4	51608750	51641624	4	55927546	55964400	5c01a6
15	1899943	2021609	12	24578299	24676987	fb9f3a
2	190077598	190154079	2	82718578	82787871	2e0595
2	155294036	155338081	2	120133797	120176447	2e0595
1	211828633	211922561	1	226320068	226410053	0d0887
1	256613682	256721885	1	272404486	272523301	0d0887
15	7337377	7389348	12	19385320	19435661	fb9f3a
1	249005722	249048972	1	264735996	264775036	0d0887
2	148811305	149196028	2	126403419	126824407	2e0595
1	225929935	225969758	1	241102349	241139755	0d0887
2	67452584	67521925	2	216045813	216066935	2e0595
8	74792764	74835711	8	82102051	82145272	ad2793
1	164234628	164261118	1	172627042	172653716	0d0887
11	15300587	15321220	10	16716231	16737123	d8576b
14	7214832	7264790	15	7175748	7222601	f58b47
3	71242012	71354018	3	73294898	73387877	46039f
8	67712144	67766246	8	75334712	75403183	ad2793
1	146563261	146611757	1	153346446	153388499	0d0887
19	5532872	5559813	18	5972736	5998656	f0f921
1	65842572	65871978	1	68605065	68634328	0d0887
5	100158559	100311027	5	22150650	22330177	7201a8
3	44699290	44918746	3	46282302	46508589	46039f
1	116607547	116631639	1	121386992	121410037	0d0887
5	23250637	23350957	5	103767055	103864755	7201a8
1	302623759	302655942	1	320492873	320526995	0d0887
1	17650518	17720537	1	17321040	17390009	0d0887
14	719665	740263	15	1309156	1330178	f58b47
4	23612693	23640751	4	24813519	24851595	5c01a6
1	26592420	26654162	1	26916381	26974556	0d0887
2	190353589	190376469	2	82482590	82503841	2e0595
3	147386754	147437623	3	151705071	151757817	46039f
7	31115328	31158679	7	63946771	63981584	9c179e
11	11963727	12054570	10	19937631	20014144	d8576b
2	182712477	182757954	2	90906341	90957376	2e0595
15	3377859	3431258	12	23211770	23256864	fb9f3a
3	58309119	58314897	3	60244738	60250539	46039f
1	269844171	269908809	1	285832938	285902737	0d0887
19	4629440	4672443	18	8684315	8724742	f0f921
6	36540287	36567047	6	67977834	68003152	8808a6
1	259388280	259411447	1	275305939	275334006	0d0887
2	199769794	199872773	2	72705813	72813572	2e0595
13	13059948	13078794	14	6651498	6672251	ed7953
15	6517800	6546048	12	20207215	20232989	fb9f3a
6	43150111	43198579	6	60759511	60810095	8808a6
4	84273448	84317475	4	91555227	91608977	5c01a6
4	20123778	20131399	4	20873116	20880740	5c01a6
6	45583401	45606589	6	58229512	58252629	8808a6
1	284215054	284224877	1	300779956	300789616	0d0887
15	16761366	16777795	12	1355850	1371597	fb9f3a
15	11707112	11727607	12	6405164	6456239	fb9f3a
6	22656842	22694996	6	82837429	82886163	8808a6
18	9160510	9165550	17	712312	717413	f8e125
3	161020942	161073502	3	165469923	165533986	46039f
3	45471755	45503488	3	47077317	47108649	46039f
19	6412945	6477042	18	6833760	6891870	f0f921
8	48589652	48660041	8	51718473	51819800	ad2793
6	52093880	52121137	6	51273167	51302723	8808a6
3	56826965	56898702	3	58746214	58815891	46039f
1	285975811	286023115	1	302617268	302668897	0d0887
3	177449269	177543844	3	182976730	183062613	46039f
6	42554280	42646994	6	61330527	61442558	8808a6
4	90968442	90998753	4	99704879	99733666	5c01a6
1	270442240	270521068	1	286460244	286536277	0d0887
6	37963864	37993682	6	66426450	66460515	8808a6
13	3419802	3466320	14	20080841	20129119	ed7953
5	99248350	99300338	5	23200711	23257540	7201a8
1	114613967	114655901	1	119206216	119247791	0d0887
1	326092131	326181486	1	344697890	344795716	0d0887
3	91976442	92185402	3	94697045	95000331	46039f
5	86572881	86627955	5	36524358	36583241	7201a8
2	176341799	176368796	2	97765946	97791033	2e0595
1	250866748	250943357	1	266574154	266656443	0d0887
6	254736	281183	6	105751121	105783221	8808a6
3	136578647	136663095	3	140465783	140568855	46039f
5	57009854	57040207	5	68488093	68521843	7201a8
1	65894818	65952585	1	68657545	68714993	0d0887
3	165989207	166012035	3	170747672	170775577	46039f
3	62739178	62843728	3	64685231	64797286	46039f
4	78522802	78869637	4	85546261	85866138	5c01a6
5	122762927	122769705	5	121205	127999	7201a8
8	38897809	38919812	8	41087591	41109664	ad2793
3	9518619	9636007	3	10695923	10816687	46039f
4	22196146	22239206	4	23251068	23293746	5c01a6
13	12106485	12265297	14	11450783	11608361	ed7953
8	24695495	24718111	8	25181264	25199612	ad2793
1	157045668	157107335	1	165373311	165430693	0d0887
4	131285596	131325384	4	142424284	142463897	5c01a6
18	1007273	1053613	17	11965351	12006919	f8e125
12	15740445	15919202	13	3264609	3378056	e3685f
7	21399659	21476818	7	74383673	74479186	9c179e
3	42347327	42398999	3	43823840	43874223	46039f
2	228443966	228530724	2	42619109	42721741	2e0595
3	52982617	52986250	3	54730500	54734133	46039f
13	390293	420483	14	20911484	20943052	ed7953
1	135477797	135520808	1	141290528	141334181	0d0887
5	86517313	86569499	5	36586648	36613516	7201a8
3	34738913	34747905	3	35857091	35865876	46039f
15	1336079	1354237	12	25235417	25284641	fb9f3a
6	42747753	42832878	6	61137318	61216577	8808a6
6	48970621	49005507	6	54680587	54720669	8808a6
1	337986849	338039904	1	356655136	356715173	0d0887
4	84333065	84462595	4	91625314	91790002	5c01a6
14	4661495	4685591	15	4728803	4749632	f58b47
1	331136396	331210844	1	349826338	349898796	0d0887
6	10988868	11055278	6	95194702	95256441	8808a6
3	70184883	70231912	3	72264804	72308894	46039f
8	44586934	44675788	8	47283103	47370165	ad2793
6	93129308	93183623	6	6240507	6288054	8808a6
7	75934480	75979747	7	17666875	17716953	9c179e
1	142742239	142855468	1	149380075	149490528	0d0887
1	277887252	277932505	1	294026613	294063672	0d0887
2	160533564	160681251	2	114341130	114502362	2e0595
1	183698300	183978040	1	196591151	196896006	0d0887
1	291813352	291889328	1	308772764	308849009	0d0887
1	154693946	154798106	1	162599243	162640288	0d0887
2	189233669	189514460	2	83370279	83659658	2e0595
8	23358941	23390731	8	23762766	23793158	ad2793
1	42905937	42946244	1	44030928	44072326	0d0887
2	98330260	98352873	2	186138532	186161248	2e0595
1	27644084	27661116	1	28030383	28048137	0d0887
1	200561649	200596682	1	214667101	214701609	0d0887
1	330850821	330895787	1	349542231	349582439	0d0887
1	266503929	266547698	1	282353080	282399680	0d0887
5	55628572	55661714	5	69804649	69842988	7201a8
7	62911398	62963516	7	29134980	29192952	9c179e
6	89930570	89980070	6	9506403	9547648	8808a6
5	40154817	40229061	5	85679186	85766679	7201a8
7	75905235	75908736	7	17742277	17745775	9c179e
14	6269487	6298685	15	6275512	6301731	f58b47
3	105745030	105797379	3	108385715	108458393	46039f
3	152980872	153007086	3	157310600	157342812	46039f
5	31395215	31420786	5	95074248	95097321	7201a8
2	157084301	157111087	2	118329382	118364423	2e0595
15	16934840	17038921	12	1135385	1172547	fb9f3a
8	6900984	7043115	8	6533040	6679752	ad2793
1	216257284	216305951	1	230987594	231007131	0d0887
1	294083175	294103082	1	311270723	311288245	0d0887
11	21320332	21342767	10	2259452	2281830	d8576b
11	15261459	15294596	10	16744393	16781743	d8576b
5	45901162	45904639	5	79727410	79730884	7201a8
2	182360134	182389908	2	91257353	91301193	2e0595
2	66899867	66927113	2	216673581	216704160	2e0595
4	131357993	131385499	4	142495927	142523186	5c01a6
1	100421757	100464644	1	104534239	104578320	0d0887
4	19487277	19532078	4	20196040	20227254	5c01a6
3	13820501	13854005	3	14289273	14322750	46039f
1	113180726	113251416	1	117770519	117849340	0d0887
3	136134953	136176735	3	140045867	140087126	46039f
1	13757420	13812830	1	13391158	13445899	0d0887
1	323748761	323798676	1	342233868	342299072	0d0887
3	155404606	155520328	3	159805507	159923457	46039f
4	61577987	61622891	4	66710505	66772296	5c01a6
1	109788909	109814707	1	114426774	114453763	0d0887
5	39233154	39241767	5	86778250	86786724	7201a8
7	168010	169810	7	95005783	95073014	9c179e
14	2568319	2597280	15	2694396	2721881	f58b47
7	51694396	51773957	7	40300105	40538437	9c179e
1	114668450	114696496	1	119260819	119287361	0d0887
3	124278032	124301650	3	127854053	127885778	46039f
12	20339340	20432523	13	20093146	20219472	e3685f
6	16945176	17070086	6	89011767	89146255	8808a6
12	2127838	2147551	13	15930006	15949374	e3685f
3	105944458	105994158	3	108606707	108658199	46039f
4	12758044	12860455	4	12663342	12708003	5c01a6
6	98994434	99039920	6	312620	357841	8808a6
3	101673636	101814059	3	103723951	103902645	46039f
7	21934189	21984017	7	73803207	73861887	9c179e
1	257081025	257095445	1	272897014	272915653	0d0887
14	9817803	9859925	15	12978860	13003059	f58b47
6	62235133	62271068	6	40580589	40613662	8808a6
3	165722871	165823291	3	170464524	170563913	46039f
8	44416689	44449583	8	47109060	47144578	ad2793
14	5001756	5071889	15	5053864	5079418	f58b47
1	98860299	98894814	1	102893093	102928534	0d0887
7	23607724	23671416	7	72016942	72081153	9c179e
3	11628522	11738446	3	8603462	8717430	46039f
5	20901514	20947084	5	106307635	106353736	7201a8
2	200499394	200582071	2	71976563	72053855	2e0595
19	346734	353632	18	12843223	12852589	f0f921
8	25803465	25835695	8	26576508	26609827	ad2793
15	9309410	9354641	12	17453181	17492757	fb9f3a
1	11941280	11972529	1	11407167	11443789	0d0887
1	90344169	90441576	1	93961464	94073640	0d0887
1	25181596	25214292	1	25427617	25458085	0d0887
8	31454788	31462344	8	32822319	32829754	ad2793
2	79989101	80052621	2	203850423	203903695	2e0595
1	95107043	95180475	1	99166392	99240653	0d0887
2	155344224	155435561	2	120034266	120127628	2e0595
8	66913314	66941797	8	74528208	74565354	ad2793
2	52516907	52528520	2	231281692	231296022	2e0595
14	13558291	13599575	15	16474053	16517655	f58b47
1	300028831	300051069	1	317732550	317754791	0d0887
2	140628795	140681990	2	135568162	135618103	2e0595
5	87427724	87474421	5	35662037	35708956	7201a8
3	89622	98181	3	98886	108787	46039f
1	40663527	40702694	1	41652449	41700583	0d0887
2	20104226	20162689	2	265599741	265657622	2e0595
2	172950529	173058112	2	101374118	101486414	2e0595
10	16367918	16376729	11	11313432	11322865	cc4778
2	242936708	242966346	2	27446767	27477150	2e0595
10	6036331	6087106	11	21761941	21814823	cc4778
16	1458758	1512663	16	2186203	2231166	fdb42f
15	3512100	3519644	12	23129007	23136308	fb9f3a
3	183104886	183112716	3	188897974	188905058	46039f
12	5881391	5931910	13	12278998	12329961	e3685f
5	50931435	50966316	5	74562002	74601433	7201a8
11	20986969	21142747	10	2469578	2626314	d8576b
13	3390946	3415351	14	20133681	20157151	ed7953
1	164602503	164652134	1	172824336	173026527	0d0887
6	95976941	96021746	6	3340840	3392947	8808a6
3	59490873	59533755	3	61402466	61441999	46039f
5	30512808	30544920	5	96066393	96098777	7201a8
8	76924163	76973335	8	84040408	84077155	ad2793
8	38784572	38819842	8	40964423	40993926	ad2793
1	174334334	174508676	1	186630279	186980842	0d0887
12	3685720	3707009	13	14421751	14441394	e3685f
7	49393193	49559980	7	42483065	42736273	9c179e
7	20547078	20581194	7	75367892	75401617	9c179e
6	90419595	90554253	6	8887398	9051258	8808a6
1	115839301	115861107	1	120487848	120512275	0d0887
4	89764301	89805546	4	98421058	98466280	5c01a6
16	7562846	7588990	16	10990078	11015039	fdb42f
2	148262245	148349717	2	127291432	127379080	2e0595
5	24202809	24214412	5	102806248	102817883	7201a8
2	193955195	193997336	2	78749086	78790026	2e0595
1	130509289	130565585	1	136063012	136120905	0d0887
6	42088511	42109820	6	61906497	61928309	8808a6
14	8739736	8782728	15	8640303	8681691	f58b47
7	89495486	89513516	7	4067620	4086060	9c179e
1	21034332	21059657	1	20906606	20928998	0d0887
1	200826653	200868823	1	215063242	215102881	0d0887
1	130610177	130673335	1	136165462	136232050	0d0887
1	333579236	333628440	1	352257750	352318262	0d0887
8	28915151	28948715	8	29909555	29945405	ad2793
1	300734952	300763457	1	318486629	318513484	0d0887
6	27562791	27589588	6	77658263	77683193	8808a6
15	10891677	10907414	12	15954824	15971170	fb9f3a
14	8534423	8555709	15	8448102	8466949	f58b47
4	22319448	22368926	4	23375034	23422050	5c01a6
1	123425656	123603183	1	128607496	128791026	0d0887
13	11353677	11472934	14	12258239	12350855	ed7953
4	73178136	73372373	4	79781119	80142160	5c01a6
2	190458598	190502516	2	82376069	82413168	2e0595
19	1735681	1814915	18	11440741	11518540	f0f921
1	294318319	294331890	1	311509912	311523493	0d0887
3	201472379	201503814	3	207366715	207428972	46039f
1	140049299	140126528	1	146457887	146542860	0d0887
6	89861023	89911025	6	9574247	9616042	8808a6
13	435757	451231	14	20957272	20973090	ed7953
2	232767532	232786603	2	38141789	38156743	2e0595
1	130464757	130474262	1	136019278	136028697	0d0887
19	6134582	6155279	18	6557763	6574763	f0f921
16	3961097	3993406	16	7462986	7496130	fdb42f
3	14648598	14678471	3	15118065	15146789	46039f
15	678565	715507	12	25906000	25943692	fb9f3a
12	7948396	8059519	13	10170883	10273765	e3685f
1	299302832	299335169	1	316904736	316931835	0d0887
15	5191455	5400849	12	21323126	21518731	fb9f3a
3	56181601	56184787	3	58113012	58116198	46039f
2	11302081	11313147	2	274639449	274650356	2e0595
3	183724567	183730970	3	189548921	189555257	46039f
11	22717112	22731704	10	889829	904249	d8576b
4	10720246	10751018	4	10354866	10384224	5c01a6
3	184776439	184786795	3	190592051	190602959	46039f
16	4137511	4280573	16	7607323	7751381	fdb42f
1	292575819	292667255	1	309618121	309712552	0d0887
3	59602784	59626835	3	61509773	61532656	46039f
5	55718750	55721930	5	69736415	69739592	7201a8
3	59049955	59059932	3	60958125	60969538	46039f
13	2218249	2238089	14	22672900	22694957	ed7953
1	267928775	267953202	1	283816933	283841475	0d0887
2	229844903	230056863	2	40986101	41205286	2e0595
2	101041721	101072046	2	183340534	183371676	2e0595
13	8726782	8758868	14	14915378	14949265	ed7953
4	81860935	81884704	4	88991658	89010437	5c01a6
14	8178794	8200375	15	8115366	8133313	f58b47
2	220716134	220813398	2	50850938	50962871	2e0595
5	32351975	32382292	5	94025763	94055523	7201a8
2	155798704	155864653	2	119594051	119655215	2e0595
6	10677155	10854898	6	95399624	95583373	8808a6
1	335909821	335912974	1	354616550	354619703	0d0887
7	9117484	9211114	7	87024598	87119410	9c179e
8	29579720	29600157	8	30636404	30657557	ad2793
1	40986552	41040908	1	42058019	42111449	0d0887
8	9406373	9455867	8	9114258	9159946	ad2793
4	42642534	42727973	4	45950734	46036669	5c01a6
6	45536726	45556253	6	58293037	58312711	8808a6
1	22987767	23018835	1	23047086	23076292	0d0887
5	32435312	32450522	5	93951759	93967624	7201a8
1	223755001	223848508	1	238762294	238846288	0d0887
1	79303073	79306214	1	82544237	82547375	0d0887
5	120687296	120757748	5	1978995	2033261	7201a8
16	5628984	5701990	16	9079888	9152880	fdb42f
4	27691706	27825097	4	29271389	29439086	5c01a6
2	234696683	234772079	2	36166247	36243798	2e0595
19	4515649	4538096	18	8817134	8838595	f0f921
2	156133189	156173887	2	119264569	119303355	2e0595
1	166537207	166605735	1	175054603	175143838	0d0887
1	274602106	274619816	1	290771599	290788418	0d0887
1	300181577	300298183	1	317879531	317959905	0d0887
8	30578286	30690404	8	31794132	31937406	ad2793
7	84389438	84550855	7	8821907	8944298	9c179e
2	155621514	155667898	2	119792268	119839031	2e0595
7	22029157	22058718	7	73723095	73757750	9c179e
1	10971505	11035747	1	10420525	10449025	0d0887
8	39044291	39111508	8	41210400	41285513	ad2793
3	169179173	169208448	3	174243297	174278794	46039f
5	97053634	97078659	5	25474974	25498468	7201a8
3	159004280	159030514	3	163446675	163469370	46039f
17	9279253	9292979	19	2646376	2659741	fdca26
6	42975125	43002411	6	60948042	60977228	8808a6
2	207561962	207615795	2	64600754	64652828	2e0595
1	155509294	155557402	1	163727546	163777317	0d0887
3	137659573	137686690	3	141583366	141610483	46039f
13	1397056	1423940	14	21885553	21908532	ed7953
3	103681867	103718112	3	105980798	106025234	46039f
15	15609965	15621999	12	2524847	2536761	fb9f3a
5	112851631	112854727	5	9174815	9177911	7201a8
1	109087253	109116937	1	113715666	113751163	0d0887
1	215471967	215499371	1	230146341	230186382	0d0887
14	578422	613969	15	1433125	1471731	f58b47
7	30407939	30452883	7	64720092	64762721	9c179e
7	24099156	24171613	7	71514921	71592889	9c179e
1	176642749	176698074	1	189957031	190008250	0d0887
