Species_1	Start_1	End_1	Species_2	Start_2	End_2	fill
1	265601318	265694508	1	77504536	77621547	placeholder
7	89923509	89977359	7	84484895	84534707	placeholder
3	57057604	57110484	3	149281401	149339725	placeholder
7	46611936	46651584	7	47346380	47393309	placeholder
5	85860881	85961163	5	85257387	85377184	placeholder
14	16075595	16123807	14	5968579	6021434	placeholder
19	5983239	6019948	12	12397399	12423733	placeholder
8	75119664	75143890	8	3788042	3814337	placeholder
17	10092750	10111182	18	948862	967069	placeholder
3	25696020	25727393	3	181032369	181062133	placeholder
1	18148351	18207975	1	332471308	332527942	placeholder
1	286115006	286261800	1	56365699	56523220	placeholder
8	74273556	74304933	8	4663729	4700222	placeholder
1	116303632	116347770	1	231488140	231539309	placeholder
14	6397046	6421387	14	11140042	11164693	placeholder
13	474334	546105	11	516410	549398	placeholder
1	339620078	339678289	1	897268	960647	placeholder
2	199267891	199304830	2	205801695	205847660	placeholder
1	340401255	340412468	1	245425	260425	placeholder
14	8248162	8293241	14	9210129	9256309	placeholder
1	13668449	13726046	1	337292607	337358206	placeholder
3	152339458	152404353	3	51972325	52041058	placeholder
5	8042920	8068159	5	8333410	8358886	placeholder
2	133124550	133156532	2	136535046	136568719	placeholder
12	4882637	4944016	10	17245049	17274990	placeholder
14	9854934	9888403	14	7547851	7584082	placeholder
7	16305383	16355037	7	16238912	16286227	placeholder
3	114830030	114916385	3	90022340	90125878	placeholder
5	109376910	109521772	5	109031587	109185202	placeholder
1	255446735	255500403	1	87794625	87863431	placeholder
1	268763022	268834137	1	74152757	74226400	placeholder
2	206213535	206273600	2	213253268	213307224	placeholder
8	60638174	60798671	8	18327633	18485190	placeholder
5	36410076	36467420	5	37088124	37145738	placeholder
1	71525710	71607930	1	277395472	277470178	placeholder
1	62339399	62392219	1	286880771	286928807	placeholder
7	52747782	52867614	7	53271247	53382176	placeholder
1	272654955	272721331	1	70292978	70366839	placeholder
1	166157898	166199410	1	180294319	180344295	placeholder
6	31417461	31463732	6	69047514	69100899	placeholder
17	9549693	9575015	18	1626747	1652844	placeholder
3	152262743	152301892	3	52083170	52129907	placeholder
1	64641729	64776176	1	284314703	284461672	placeholder
1	332636091	332794298	1	8271896	8436710	placeholder
19	241781	256145	12	18062224	18071343	placeholder
2	11596379	11609758	2	11444766	11458401	placeholder
3	49301918	49375407	3	157127193	157208359	placeholder
3	142593126	142633794	3	61943236	61977656	placeholder
3	66422137	66495018	3	139828417	139908864	placeholder
5	70801597	70858812	5	71735495	71791337	placeholder
17	4936784	5003635	18	6106948	6141293	placeholder
1	238870745	238912380	1	104476941	104523508	placeholder
15	1857484	1871877	13	15821183	15833336	placeholder
5	50690613	50767089	5	51315041	51403902	placeholder
3	180826430	180940954	3	22500956	22612439	placeholder
1	176836776	176918133	1	166683904	166767731	placeholder
3	123249956	123295873	3	81556393	81608246	placeholder
5	67763398	67802533	5	68850988	68888790	placeholder
3	39113724	39157371	3	167296962	167341252	placeholder
1	53694873	53742432	1	295832673	295886680	placeholder
5	51303523	51358748	5	51955804	52009250	placeholder
1	262199614	262249198	1	81023272	81071771	placeholder
5	91215382	91237293	5	90533781	90555508	placeholder
14	220670	238661	14	17372604	17390077	placeholder
16	1772462	1839689	17	1601302	1675287	placeholder
2	95579626	95619839	2	95034133	95064791	placeholder
3	130717001	130760659	3	73903524	73949639	placeholder
4	90938011	90962116	4	93207724	93233969	placeholder
5	5528377	5604304	5	5568635	5646446	placeholder
6	69893270	69897716	6	29904106	29908537	placeholder
1	288140427	288174228	1	54389458	54425062	placeholder
8	66446636	66703663	8	12257517	12559595	placeholder
15	11631271	11661660	13	5711022	5742246	placeholder
8	25544782	25586932	8	55680138	55751421	placeholder
1	257459716	257510039	1	85669726	85722619	placeholder
6	43290076	43341584	6	57182932	57234976	placeholder
16	6745275	6768804	17	6946261	6972724	placeholder
2	31532027	31598392	2	31937569	32004302	placeholder
7	65935264	66036415	7	62357101	62468565	placeholder
10	5047427	5106248	16	5029850	5061885	placeholder
11	22591404	22598268	9	23938205	23945667	placeholder
1	55155058	55168832	1	294351690	294365636	placeholder
8	76739548	76786316	8	2197965	2238318	placeholder
1	221445330	221488744	1	122239195	122280692	placeholder
1	277656680	277685325	1	65202283	65229761	placeholder
5	122421188	122467925	5	122238152	122270653	placeholder
3	169968203	170016443	3	33645373	33701827	placeholder
2	203692098	203727305	2	210415256	210452777	placeholder
1	159387198	159481033	1	186828842	186921851	placeholder
2	243252377	243294448	2	251303535	251344724	placeholder
7	88174371	88409672	7	82686851	82941560	placeholder
2	194020657	194049214	2	200500834	200530206	placeholder
12	8498031	8517940	10	13475570	13493584	placeholder
11	17532655	17569365	9	18567362	18613321	placeholder
4	87252174	87311993	4	88834202	88908384	placeholder
17	3356830	3388473	18	7669738	7703644	placeholder
5	26598873	26708861	5	27445620	27548460	placeholder
1	296534198	296569541	1	45582146	45617251	placeholder
7	37143476	37191008	7	37568061	37617639	placeholder
3	33815248	33870085	3	172718265	172779119	placeholder
14	4705538	4723856	14	12868526	12886346	placeholder
4	5290407	5335474	4	5282242	5330944	placeholder
1	260910412	260955704	1	82199181	82244960	placeholder
1	212036948	212125948	1	131704026	131779765	placeholder
3	63498087	63531695	3	142789215	142822415	placeholder
1	222821071	222886448	1	120768082	120848269	placeholder
2	235291097	235552557	2	243256479	243390847	placeholder
13	18053883	18076417	11	18865579	18890695	placeholder
6	37761343	37834443	6	62611112	62678684	placeholder
15	14152287	14166274	13	3167569	3177754	placeholder
1	137800680	137829527	1	209045677	209078399	placeholder
1	64357789	64413404	1	284704855	284771235	placeholder
13	18324394	18342253	11	19141068	19156628	placeholder
2	9338111	9358535	2	9043906	9070049	placeholder
1	170590766	170751966	1	175401110	175545956	placeholder
1	114341305	114376522	1	233591462	233629335	placeholder
2	69157800	69205702	2	70017308	70069469	placeholder
1	59090684	59137284	1	290216075	290256404	placeholder
2	203790679	203816443	2	210574245	210613913	placeholder
1	323234194	323353163	1	18192306	18315235	placeholder
8	36952098	36993073	8	43653978	43690335	placeholder
10	6545356	6594373	16	6580786	6628356	placeholder
5	58731851	58784444	5	59504520	59563487	placeholder
7	14501130	14527304	7	14353136	14380492	placeholder
3	7944295	8038861	3	198913145	198996647	placeholder
1	226703011	226743012	1	116341025	116385104	placeholder
1	92879617	92922599	1	255745406	255794410	placeholder
2	199901084	199946125	2	206484758	206538300	placeholder
1	62899545	62916979	1	286330596	286349895	placeholder
7	65511714	65600287	7	61920495	62013336	placeholder
2	97487021	97514881	2	97059002	97089432	placeholder
2	141510596	141569048	2	145599339	145660809	placeholder
1	296633681	296728182	1	45419515	45516700	placeholder
3	120154147	120199347	3	84702296	84748711	placeholder
1	299037803	299126962	1	42883308	42971942	placeholder
16	5011379	5053912	17	5148596	5190006	placeholder
1	179138712	179176680	1	164452949	164490749	placeholder
14	7308527	7343068	14	10197771	10228932	placeholder
4	51608750	51641624	4	54571496	54606812	placeholder
15	1899943	2021609	13	15675182	15793254	placeholder
2	190077598	190154079	2	196367294	196440120	placeholder
2	155294036	155338081	2	160116960	160162892	placeholder
1	211828633	211922561	1	131892563	131991360	placeholder
1	256613682	256721885	1	86532447	86650696	placeholder
15	7337377	7389348	13	10163069	10218550	placeholder
1	249005722	249048972	1	94315026	94362559	placeholder
2	148811305	149196028	2	153419322	153841159	placeholder
1	225929935	225969758	1	117140311	117177823	placeholder
2	67452584	67521925	2	68063747	68084962	placeholder
8	74792764	74835711	8	4097069	4139975	placeholder
1	164234628	164261118	1	182378864	182403901	placeholder
11	15300587	15321220	9	16267682	16287991	placeholder
14	7214832	7264790	14	10272683	10326167	placeholder
3	71242012	71354018	3	134820091	134921518	placeholder
8	67712144	67766246	8	11093603	11157531	placeholder
1	146563261	146611757	1	199953903	200002838	placeholder
19	5532872	5559813	12	12842189	12867019	placeholder
1	65842572	65871978	1	283128961	283159480	placeholder
5	100158559	100311027	5	99909783	100075990	placeholder
3	44699290	44918746	3	161629101	161838943	placeholder
1	116607547	116631639	1	231192473	231216600	placeholder
5	23250637	23350957	5	24037127	24132633	placeholder
1	302623759	302655942	1	39057737	39095263	placeholder
1	17650518	17720537	1	333002532	333100553	placeholder
14	719665	740263	14	16871028	16892037	placeholder
4	23612693	23640751	4	24483403	24519773	placeholder
1	26592420	26654162	1	323942243	324012898	placeholder
2	190353589	190376469	2	196662466	196684789	placeholder
3	147386754	147437623	3	57011921	57065724	placeholder
7	31115328	31158679	7	31357868	31386259	placeholder
11	11963727	12054570	9	12844871	12929078	placeholder
2	182712477	182757954	2	188563441	188608595	placeholder
15	3377859	3431258	13	14211959	14261335	placeholder
3	58309119	58314897	3	148134518	148140318	placeholder
1	269844171	269908809	1	73058399	73121551	placeholder
19	4629440	4672443	12	13666118	13709061	placeholder
6	36540287	36567047	6	63906509	63931280	placeholder
1	259388280	259411447	1	83748902	83782979	placeholder
2	199769794	199872773	2	206357805	206455286	placeholder
13	13059948	13078794	11	13590586	13611385	placeholder
15	6517800	6546048	13	10902695	10931421	placeholder
6	43150111	43198579	6	57318543	57365423	placeholder
4	84273448	84317475	4	85624515	85670500	placeholder
4	20123778	20131399	4	20718409	20728904	placeholder
6	45583401	45606589	6	54808804	54834358	placeholder
1	284215054	284224877	1	58456178	58465836	placeholder
15	16761366	16777795	13	411038	426686	placeholder
15	11707112	11727607	13	5637037	5666303	placeholder
6	22656842	22694996	6	78180795	78220132	placeholder
18	9160510	9165550	12	614464	619574	placeholder
3	161020942	161073502	3	42859515	42916686	placeholder
3	45471755	45503488	3	161030867	161060326	placeholder
19	6412945	6477042	12	11899828	11962277	placeholder
8	48589652	48660041	8	31151275	31240829	placeholder
6	52093880	52121137	6	48084207	48111895	placeholder
3	56826965	56898702	3	149483045	149560225	placeholder
1	285975811	286023115	1	56589884	56632616	placeholder
8	23550171	23592750	8	57798534	57901311	placeholder
3	177449269	177543844	3	26059409	26155744	placeholder
6	42554280	42646994	6	57882263	57975088	placeholder
4	90968442	90998753	4	93240182	93270020	placeholder
1	270442240	270521068	1	72367362	72438549	placeholder
6	37963864	37993682	6	62467057	62494471	placeholder
13	3419802	3466320	11	3500850	3548674	placeholder
5	99248350	99300338	5	98954991	99012650	placeholder
1	114613967	114655901	1	233296215	233341859	placeholder
1	326092131	326181486	1	15197551	15290788	placeholder
3	91976442	92185402	3	113223838	113460284	placeholder
5	86572881	86627955	5	86114606	86181032	placeholder
2	176341799	176368796	2	182007510	182034083	placeholder
1	250866748	250943357	1	92333523	92411883	placeholder
6	254736	281183	6	99827137	99859051	placeholder
3	136578647	136663095	3	68138514	68245532	placeholder
5	57009854	57040207	5	57606972	57638890	placeholder
1	65894818	65952585	1	283040561	283103655	placeholder
3	165989207	166012035	3	37824635	37856380	placeholder
3	62739178	62843728	3	143496443	143619710	placeholder
4	78522802	78869637	4	80396586	80697809	placeholder
8	38897809	38919812	8	41577247	41598785	placeholder
3	9518619	9636007	3	197280237	197400242	placeholder
4	22196146	22239206	4	22912094	22955670	placeholder
13	12106485	12265297	11	12628878	12801180	placeholder
8	24695495	24718111	8	56690629	56711152	placeholder
1	157045668	157107335	1	189169130	189228817	placeholder
4	131285596	131325384	4	135214094	135254414	placeholder
18	1007273	1053613	12	9466762	9516213	placeholder
12	15740445	15919202	10	5717573	5905194	placeholder
7	21399659	21476818	7	21263147	21347272	placeholder
3	42347327	42398999	3	164106316	164157602	placeholder
2	228443966	228530724	2	235970526	236052847	placeholder
3	52982617	52986250	3	153448726	153452359	placeholder
13	390293	420483	11	381504	413102	placeholder
1	135477797	135520808	1	211460201	211503070	placeholder
5	86517313	86569499	5	86090236	86111233	placeholder
3	34738913	34747905	3	171802690	171811407	placeholder
15	1336079	1354237	13	16358551	16377003	placeholder
6	42747753	42832878	6	57689819	57771017	placeholder
6	48970621	49005507	6	51153638	51189300	placeholder
1	337986849	338039904	1	2641326	2697464	placeholder
4	84333065	84462595	4	85686192	85833756	placeholder
14	4661495	4685591	14	12905270	12927312	placeholder
1	331136396	331210844	1	10013118	10089237	placeholder
6	10988868	11055278	6	89781838	89849216	placeholder
3	70184883	70231912	3	135925589	135971551	placeholder
8	44586934	44675788	8	35444655	35551729	placeholder
6	93129308	93183623	6	6364796	6413786	placeholder
7	75934480	75979747	7	69842260	69889311	placeholder
1	142742239	142855468	1	203782472	203884144	placeholder
1	277887252	277932505	1	64950349	64992819	placeholder
2	160533564	160681251	2	165592996	165744705	placeholder
1	183698300	183978040	1	160423276	160715836	placeholder
1	291813352	291889328	1	50558165	50628875	placeholder
1	154693946	154798106	1	191483210	191521474	placeholder
2	189233669	189514460	2	195424867	195683881	placeholder
8	23358941	23390731	8	58075613	58105860	placeholder
1	42905937	42946244	1	306918445	306966810	placeholder
2	98330260	98352873	2	97919495	97952290	placeholder
1	27644084	27661116	1	322840719	322859680	placeholder
1	200561649	200596682	1	143405912	143440958	placeholder
1	330850821	330895787	1	10336038	10378634	placeholder
1	266503929	266547698	1	76557129	76604111	placeholder
5	55628572	55661714	5	56244859	56279550	placeholder
7	62911398	62963516	7	58821803	58871465	placeholder
6	89930570	89980070	6	9804459	9852480	placeholder
5	40154817	40229061	5	40730956	40834911	placeholder
7	75905235	75908736	7	69814776	69818277	placeholder
14	6269487	6298685	14	11262390	11301943	placeholder
3	105745030	105797379	3	99576222	99631468	placeholder
3	152980872	153007086	3	51327039	51360225	placeholder
5	31395215	31420786	5	32194315	32218409	placeholder
2	157084301	157111087	2	161946439	161981850	placeholder
15	16934840	17038921	13	152477	217316	placeholder
8	6900984	7043115	8	75154271	75293549	placeholder
1	216257284	216305951	1	127429824	127451487	placeholder
1	294083175	294103082	1	48164102	48183671	placeholder
11	21320332	21342767	9	22543887	22567314	placeholder
11	15261459	15294596	9	16224572	16259892	placeholder
5	45901162	45904639	5	46601388	46604862	placeholder
2	182360134	182389908	2	188192493	188231507	placeholder
2	66899867	66927113	2	67427794	67461661	placeholder
4	131357993	131385499	4	135295699	135330075	placeholder
1	100421757	100464644	1	248207631	248259794	placeholder
4	19487277	19532078	4	20077454	20119774	placeholder
3	13820501	13854005	3	192938802	192981385	placeholder
1	113180726	113251416	1	234899088	234981711	placeholder
3	136134953	136176735	3	68607044	68654470	placeholder
1	13757420	13812830	1	337203169	337260488	placeholder
1	323748761	323798676	1	17713758	17767001	placeholder
3	155404606	155520328	3	48702744	48837409	placeholder
4	61577987	61622891	4	65316220	65372932	placeholder
1	109788909	109814707	1	238462193	238489022	placeholder
5	39233154	39241767	5	39988114	39996818	placeholder
7	168010	169810	7	159705	161464	placeholder
14	2568319	2597280	14	14997044	15025739	placeholder
7	51694396	51773957	7	52278239	52403061	placeholder
1	114668450	114696496	1	233254623	233286501	placeholder
6	56361559	56409865	6	43656465	43702340	placeholder
3	124278032	124301650	3	80488113	80514144	placeholder
12	20339340	20432523	10	14244	170703	placeholder
6	16945176	17070086	6	83851144	83986140	placeholder
12	2127838	2147551	10	20105181	20125452	placeholder
3	105944458	105994158	3	99374269	99419697	placeholder
4	12758044	12860455	4	13032668	13069388	placeholder
6	98994434	99039920	6	203550	249548	placeholder
3	101673636	101814059	3	104040516	104195177	placeholder
7	21934189	21984017	7	21853179	21905362	placeholder
1	257081025	257095445	1	86124449	86139927	placeholder
14	9817803	9859925	14	7593902	7620518	placeholder
6	62235133	62271068	6	37797410	37830316	placeholder
3	165722871	165823291	3	38031988	38132756	placeholder
8	44416689	44449583	8	35700524	35735518	placeholder
14	5001756	5071889	14	12567307	12594260	placeholder
1	98860299	98894814	1	249904318	249944633	placeholder
7	23607724	23671416	7	23581225	23644903	placeholder
3	11628522	11738446	3	195146048	195260799	placeholder
5	20901514	20947084	5	21548420	21591833	placeholder
2	200499394	200582071	2	207104170	207194681	placeholder
19	346734	353632	12	17967827	17981686	placeholder
8	25803465	25835695	8	55382997	55419543	placeholder
15	9309410	9354641	13	8079595	8120811	placeholder
1	11941280	11972529	1	339146067	339182930	placeholder
1	90344169	90441576	1	258278934	258365891	placeholder
1	25181596	25214292	1	325447474	325476391	placeholder
8	31454788	31462344	8	49292221	49301124	placeholder
2	79989101	80052621	2	80339579	80393854	placeholder
1	95107043	95180475	1	253557075	253639704	placeholder
2	155344224	155435561	2	160169124	160282430	placeholder
8	66913314	66941797	8	11992495	12023915	placeholder
2	52516907	52528520	2	53125559	53137514	placeholder
14	13558291	13599575	14	3317688	3362303	placeholder
1	300028831	300051069	1	41796778	41820741	placeholder
2	140628795	140681990	2	144641680	144699535	placeholder
5	87427724	87474421	5	86925216	86968981	placeholder
3	89622	98181	3	206905943	206918049	placeholder
1	40663527	40702694	1	309322464	309367565	placeholder
2	20104226	20162689	2	20035887	20094977	placeholder
2	172950529	173058112	2	178454019	178543132	placeholder
10	16367918	16376729	15	11131823	11146724	placeholder
2	242936708	242966346	2	250983482	251011291	placeholder
10	6036331	6087106	16	6060551	6113150	placeholder
16	1458758	1512663	17	1235230	1293442	placeholder
15	3512100	3519644	13	14124300	14131814	placeholder
3	183104886	183112716	3	20302393	20315605	placeholder
12	5881391	5931910	10	16205830	16266166	placeholder
5	50931435	50966316	5	51569661	51607899	placeholder
11	20986969	21142747	9	22161099	22341538	placeholder
13	3390946	3415351	11	3468636	3495591	placeholder
1	164602503	164652134	1	181976546	182031164	placeholder
6	95976941	96021746	6	3385825	3439134	placeholder
3	59490873	59533755	3	146895975	146935158	placeholder
5	30512808	30544920	5	31348290	31379773	placeholder
8	76924163	76973335	8	2065623	2086244	placeholder
8	38784572	38819842	8	41700508	41732276	placeholder
1	174334334	174508676	1	169705864	169948231	placeholder
12	3685720	3707009	10	21640356	21660454	placeholder
7	49393193	49559980	7	50145499	50360307	placeholder
7	20547078	20581194	7	20426912	20465578	placeholder
6	90419595	90554253	6	9124063	9273248	placeholder
1	115839301	115861107	1	231992407	232026267	placeholder
4	89764301	89805546	4	91962755	92006505	placeholder
16	7562846	7588990	17	7883146	7911839	placeholder
2	148262245	148349717	2	152837208	152922752	placeholder
5	24202809	24214412	5	24938838	24951091	placeholder
2	193955195	193997336	2	200446553	200480251	placeholder
1	130509289	130565585	1	216504603	216563795	placeholder
6	42088511	42109820	6	58415076	58440050	placeholder
14	8739736	8782728	14	8699469	8740823	placeholder
7	89495486	89513516	7	84049673	84064609	placeholder
1	21034332	21059657	1	329846278	329853404	placeholder
1	200826653	200868823	1	143193446	143234551	placeholder
1	130610177	130673335	1	216387185	216449588	placeholder
1	333579236	333628440	1	7411441	7473944	placeholder
8	28915151	28948715	8	52100643	52131981	placeholder
1	300734952	300763457	1	41011806	41039496	placeholder
6	27562791	27589588	6	73069751	73099165	placeholder
15	10891677	10907414	13	6514599	6530132	placeholder
1	89920934	89970006	1	258817588	258868681	placeholder
14	8534423	8555709	14	8936369	8955835	placeholder
4	22319448	22368926	4	23136400	23185710	placeholder
1	123425656	123603183	1	223917147	224109970	placeholder
13	11353677	11472934	11	11836314	11949880	placeholder
4	73178136	73372373	4	75897639	76182138	placeholder
2	190458598	190502516	2	196766032	196807992	placeholder
19	1735681	1814915	12	16539661	16615847	placeholder
1	294318319	294331890	1	47910694	47924363	placeholder
3	201472379	201503814	3	1609257	1633275	placeholder
1	140049299	140126528	1	206656423	206739408	placeholder
6	89861023	89911025	6	9888248	9937210	placeholder
13	435757	451231	11	428630	444283	placeholder
2	232767532	232786603	2	240481979	240497430	placeholder
19	6134582	6155279	12	12264525	12283256	placeholder
16	3961097	3993406	17	3891358	3927896	placeholder
3	14648598	14678471	3	192071951	192103511	placeholder
15	678565	715507	13	17033713	17072877	placeholder
12	7948396	8059519	10	13935511	14046569	placeholder
1	299302832	299335169	1	42657071	42683975	placeholder
15	5191455	5400849	13	12136484	12350012	placeholder
3	56181601	56184787	3	150186911	150190097	placeholder
2	11302081	11313147	2	11139888	11150698	placeholder
3	183724567	183730970	3	19635662	19642132	placeholder
11	22717112	22731704	9	24062881	24079687	placeholder
4	10720246	10751018	4	10811402	10845762	placeholder
3	184776439	184786795	3	18418893	18429289	placeholder
16	4137511	4280573	17	4071895	4234074	placeholder
1	292575819	292667255	1	49738500	49834686	placeholder
3	59602784	59626835	3	146798781	146823637	placeholder
5	55718750	55721930	5	56338688	56341868	placeholder
3	59049955	59059932	3	147374420	147387588	placeholder
13	2218249	2238089	11	2224236	2247433	placeholder
1	267928775	267953202	1	75025956	75052892	placeholder
2	229844903	230056863	2	237430983	237659651	placeholder
2	101041721	101072046	2	100686646	100737015	placeholder
13	8726782	8758868	11	9094802	9131437	placeholder
4	81860935	81884704	4	83218219	83302451	placeholder
14	8178794	8200375	14	9313953	9331620	placeholder
2	220716134	220813398	2	228140135	228241881	placeholder
5	32351975	32382292	5	33177954	33212081	placeholder
2	155798704	155864653	2	160673291	160747693	placeholder
6	10677155	10854898	6	89996103	90196401	placeholder
1	335909821	335912974	1	5031644	5034797	placeholder
7	9117484	9211114	7	8739195	8836070	placeholder
8	29579720	29600157	8	51358373	51377648	placeholder
1	40986552	41040908	1	308926586	308987959	placeholder
8	9406373	9455867	8	72553014	72599776	placeholder
4	42642534	42727973	4	44637956	44718211	placeholder
6	45536726	45556253	6	54867743	54889785	placeholder
1	22987767	23018835	1	327842099	327868721	placeholder
5	32435312	32450522	5	33275798	33290532	placeholder
1	223755001	223848508	1	119796894	119884810	placeholder
1	79303073	79306214	1	269662013	269665151	placeholder
5	120687296	120757748	5	120571318	120628076	placeholder
16	5628984	5701990	17	5787376	5861854	placeholder
4	27691706	27825097	4	28794149	28940868	placeholder
2	234696683	234772079	2	242422351	242512612	placeholder
19	4515649	4538096	12	13800421	13824318	placeholder
2	156133189	156173887	2	161032089	161079913	placeholder
1	166537207	166605735	1	179811340	179892484	placeholder
1	274602106	274619816	1	68268899	68292272	placeholder
1	300181577	300298183	1	41564156	41639637	placeholder
8	30578286	30690404	8	50145676	50273052	placeholder
7	84389438	84550855	7	78767902	78949236	placeholder
2	155621514	155667898	2	160490795	160540541	placeholder
7	22029157	22058718	7	21951604	21978640	placeholder
1	10971505	11035747	1	340213857	340240913	placeholder
8	39044291	39111508	8	41418388	41475099	placeholder
3	169179173	169208448	3	34536575	34571699	placeholder
5	97053634	97078659	5	96603076	96627258	placeholder
3	159004280	159030514	3	44849585	44883037	placeholder
17	9279253	9292979	18	1886656	1900301	placeholder
6	42975125	43002411	6	57511359	57539489	placeholder
2	207561962	207615795	2	214740852	214795369	placeholder
1	155509294	155557402	1	190774501	190823366	placeholder
3	137659573	137686690	3	67061650	67087155	placeholder
13	1397056	1423940	11	1406635	1434677	placeholder
3	103681867	103718112	3	102097613	102147981	placeholder
15	15609965	15621999	13	1585259	1597672	placeholder
5	112851631	112854727	5	112540490	112543586	placeholder
1	109087253	109116937	1	239195649	239235936	placeholder
1	215471967	215499371	1	128269106	128321642	placeholder
14	578422	613969	14	16996781	17035549	placeholder
7	30407939	30452883	7	30569449	30611969	placeholder
7	24099156	24171613	7	24093728	24170654	placeholder
1	176642749	176698074	1	166905697	166969834	placeholder
2	180025322	180077273	2	185768073	185815466	placeholder
