Species_1	Start_1	End_1	Species_2	Start_2	End_2	fill
14	1843998	1869919	15	10477295	10502060	placeholder
1	270326380	270370401	1	252540278	252579831	placeholder
5	38723730	38762385	5	73913174	73952849	placeholder
1	17345116	17409434	1	8320120	8504401	placeholder
1	276478812	276524718	1	258603846	258649320	placeholder
16	10138522	10204439	16	7348422	7467961	placeholder
1	217716540	217754577	1	201135781	201169673	placeholder
1	273477741	273804175	1	255551361	255795825	placeholder
6	30925131	30997296	6	63427390	63501871	placeholder
2	67273630	67354026	2	176378962	176454854	placeholder
8	41225517	41275540	8	33716022	33772758	placeholder
15	4578186	4642046	11	11891350	11959089	placeholder
2	156393146	156424112	2	93102648	93133062	placeholder
1	71974059	72090517	1	61910837	61967318	placeholder
6	89352107	89457309	6	8472274	8548465	placeholder
3	87273107	87430496	3	77777856	77896212	placeholder
8	21681298	21700178	8	14563968	14583004	placeholder
5	119878978	119912385	5	1566555	1586777	placeholder
7	31477671	31525503	7	47096543	47109249	placeholder
1	41301800	41347926	1	32079183	32121102	placeholder
4	93612604	93700625	4	84340753	84424482	placeholder
6	97386734	97463640	6	1868475	1915451	placeholder
1	130705502	130730074	1	118659029	118686663	placeholder
14	10099259	10150034	13	13253115	13296450	placeholder
1	39647603	39686272	1	29549130	29587387	placeholder
6	70123998	70172573	6	25315624	25366391	placeholder
2	158407906	158505750	2	91141948	91237188	placeholder
2	100057344	100092342	2	147621679	147648111	placeholder
15	6795598	6816406	11	9730943	9750616	placeholder
1	116661377	116673484	1	103325816	103339334	placeholder
1	65642528	65680170	1	55690434	55890172	placeholder
1	277621622	277638293	1	259666560	259683487	placeholder
10	16434487	16447306	10	10437144	10448717	placeholder
2	84884676	84975111	2	161237851	161300537	placeholder
15	1758966	1793963	11	14880594	14917503	placeholder
7	21239400	21296110	7	57055023	57110481	placeholder
2	155944757	155999368	2	93528119	93594803	placeholder
1	265601318	265694508	1	248066253	248139401	placeholder
3	57057604	57110484	3	48959721	49011533	placeholder
7	46611936	46651584	7	32100680	32141285	placeholder
5	85860881	85961163	5	33579582	33689999	placeholder
14	16075595	16123807	13	6330056	6377225	placeholder
17	10092750	10111182	15	6061172	6079223	placeholder
3	25696020	25727393	3	19008439	19039152	placeholder
1	18148351	18207975	1	9221339	9275988	placeholder
1	286115006	286261800	1	267887106	267993387	placeholder
8	74273556	74304933	8	61147053	61162276	placeholder
1	116303632	116347770	1	103665686	103719001	placeholder
14	6397046	6421387	13	3754796	3777812	placeholder
13	474334	546105	16	879639	909011	placeholder
2	199267891	199304830	2	51590908	51631935	placeholder
1	13668449	13726046	1	4263486	4372111	placeholder
3	152339458	152404353	3	138040324	138101328	placeholder
5	8042920	8068159	5	101996698	102021197	placeholder
2	133124550	133156532	2	115835582	115868946	placeholder
12	4882637	4944016	12	12994221	13246026	placeholder
14	9854934	9888403	13	13494724	13521054	placeholder
7	16305383	16355037	7	61823685	61871571	placeholder
3	114830030	114916385	3	100145190	100232289	placeholder
1	255446735	255500403	1	238056350	238110064	placeholder
1	268763022	268834137	1	251045393	251136797	placeholder
2	206213535	206273600	2	45027754	45079510	placeholder
5	36410076	36467420	5	76014013	76066337	placeholder
1	71525710	71607930	1	61416682	61493869	placeholder
1	62339399	62392219	1	52315544	52355347	placeholder
7	52747782	52867614	1	105647484	105736300	placeholder
1	272654955	272721331	1	254634907	254696065	placeholder
1	166157898	166199410	1	152090775	152130828	placeholder
6	31417461	31463732	6	62960837	63009789	placeholder
17	9549693	9575015	15	6719797	6746187	placeholder
3	152262743	152301892	3	137962811	138001547	placeholder
1	64641729	64776176	1	54664839	54786490	placeholder
19	241781	256145	15	3074592	3083587	placeholder
2	11596379	11609758	2	229918197	229931829	placeholder
3	49301918	49375407	3	41538073	41604792	placeholder
3	142593126	142633794	3	128596655	128630823	placeholder
3	66422137	66495018	3	57664993	57706304	placeholder
5	70801597	70858812	5	44914544	44970074	placeholder
17	4936784	5003635	6	81997860	82018103	placeholder
1	238870745	238912380	1	221239097	221290840	placeholder
15	1857484	1871877	11	14757329	14768791	placeholder
5	50690613	50767089	5	63334815	63418914	placeholder
3	180826430	180940954	3	165288974	165397489	placeholder
1	176836776	176918133	1	164499689	164575210	placeholder
3	123249956	123295873	3	108758707	108802505	placeholder
5	67763398	67802533	6	66089339	66197046	placeholder
3	39113724	39157371	3	31962955	32008127	placeholder
1	53694873	53742432	1	43808194	43853306	placeholder
5	51303523	51358748	5	62780791	62830864	placeholder
1	262199614	262249198	1	244508558	244549780	placeholder
5	91215382	91237293	5	28716103	28736536	placeholder
14	220670	238661	15	12179548	12197193	placeholder
16	1772462	1839689	17	5646308	5701719	placeholder
2	95579626	95619839	2	151815729	151845557	placeholder
3	130717001	130760659	3	117177535	117217704	placeholder
4	90938011	90962116	4	81579628	81604578	placeholder
5	5528377	5604304	2	128789783	128820524	placeholder
6	69893270	69897716	6	25573155	25577583	placeholder
1	288140427	288174228	1	269692793	269724786	placeholder
8	66446636	66703663	8	54860157	55149013	placeholder
15	11631271	11661660	11	5424874	5456421	placeholder
8	25544782	25586932	8	18596955	18743408	placeholder
1	257459716	257510039	1	240045637	240094642	placeholder
6	43290076	43341584	6	51587992	51635457	placeholder
16	6745275	6768804	17	4011044	4031325	placeholder
2	31532027	31598392	2	210091745	210153616	placeholder
7	65935264	66036415	7	17946609	18027440	placeholder
11	22591404	22598268	9	22125708	22132551	placeholder
1	55155058	55168832	1	45355338	45369004	placeholder
1	221445330	221488744	1	204452097	204487425	placeholder
1	277656680	277685325	1	259700398	259739799	placeholder
5	122421188	122467925	1	179881465	179909541	placeholder
3	169968203	170016443	3	155074012	155122826	placeholder
2	203692098	203727305	2	47392834	47426600	placeholder
1	159387198	159481033	1	145725060	145811797	placeholder
2	243252377	243294448	2	5933123	5972166	placeholder
2	194020657	194049214	2	56495364	56523318	placeholder
12	8498031	8517940	12	9422243	9445402	placeholder
11	17532655	17569365	9	4273337	4314198	placeholder
4	87252174	87311993	4	77979795	78028302	placeholder
17	3356830	3388473	15	9040369	9063565	placeholder
5	26598873	26708861	5	85400013	85456972	placeholder
1	296534198	296569541	1	278032707	278068388	placeholder
7	37143476	37191008	7	41541832	41586607	placeholder
3	33815248	33870085	3	26850776	26902974	placeholder
14	4705538	4723856	13	2049681	2065061	placeholder
4	5290407	5335474	2	63661556	63702574	placeholder
1	260910412	260955704	1	243425121	243467223	placeholder
1	212036948	212125948	1	195724358	195804957	placeholder
3	63498087	63531695	3	55071746	55095682	placeholder
1	222821071	222886448	1	205830950	205906449	placeholder
2	235291097	235552557	2	14327562	14423820	placeholder
13	18053883	18076417	16	6078533	6103791	placeholder
6	37761343	37834443	6	57027008	57102044	placeholder
15	14152287	14166274	11	3173834	3184207	placeholder
1	137800680	137829527	1	125505110	125538862	placeholder
1	64357789	64413404	1	54402595	54453720	placeholder
13	18324394	18342253	16	5815435	5830360	placeholder
1	170590766	170751966	1	156316507	156441084	placeholder
1	114341305	114376522	1	102589133	102623663	placeholder
2	69157800	69205702	2	174543938	174590171	placeholder
1	59090684	59137284	1	49085513	49127960	placeholder
2	203790679	203816443	2	47313158	47338598	placeholder
1	323234194	323353163	1	303335903	303439123	placeholder
8	36952098	36993073	8	29252918	29279751	placeholder
5	58731851	58784444	5	55357535	55405784	placeholder
7	14501130	14527304	7	63946723	63971404	placeholder
3	7944295	8038861	3	2398495	2470678	placeholder
1	226703011	226743012	1	209424844	209462307	placeholder
1	92879617	92922599	1	82073398	82117587	placeholder
2	199901084	199946125	2	50980093	51023447	placeholder
1	62899545	62916979	1	52789974	52807483	placeholder
7	65511714	65600287	7	18408181	18491825	placeholder
2	97487021	97514881	2	149945863	149968872	placeholder
2	141510596	141569048	8	29861961	29914872	placeholder
1	296633681	296728182	1	278129290	278212038	placeholder
3	120154147	120199347	3	105218475	105250501	placeholder
1	299037803	299126962	1	280440140	280503146	placeholder
1	179138712	179176680	1	166494223	166585431	placeholder
14	7308527	7343068	13	4652589	4680870	placeholder
4	51608750	51641624	4	47287073	47316493	placeholder
15	1899943	2021609	11	14538542	14593090	placeholder
2	190077598	190154079	2	60259259	60318744	placeholder
2	155294036	155338081	2	94151825	94194665	placeholder
1	211828633	211922561	1	195545389	195624998	placeholder
1	256613682	256721885	1	239200123	239269368	placeholder
15	7337377	7389348	11	9218792	9263716	placeholder
1	249005722	249048972	1	231394152	231433734	placeholder
2	148811305	149196028	2	100863095	101233820	placeholder
1	225929935	225969758	1	208692429	208728175	placeholder
2	67452584	67521925	2	176217422	176238191	placeholder
8	74792764	74835711	8	61420681	61461208	placeholder
1	164234628	164261118	1	150076534	150098527	placeholder
11	15300587	15321220	9	18292513	18311942	placeholder
14	7214832	7264790	13	4543118	4587971	placeholder
3	71242012	71354018	3	62252156	62343546	placeholder
1	146563261	146611757	1	133113982	133149127	placeholder
1	65842572	65871978	1	56048408	56078828	placeholder
5	100158559	100311027	5	19643206	19795615	placeholder
3	44699290	44918746	3	37232417	37373119	placeholder
1	116607547	116631639	1	103391878	103413092	placeholder
5	23250637	23350957	5	88747661	88828690	placeholder
1	302623759	302655942	1	283973430	284024277	placeholder
1	17650518	17720537	1	8695459	8754415	placeholder
14	719665	740263	15	11682248	11701579	placeholder
4	23612693	23640751	4	19534309	19575204	placeholder
1	26592420	26654162	1	17286277	17343987	placeholder
2	190353589	190376469	2	60035432	60057364	placeholder
3	147386754	147437623	3	133431687	133484353	placeholder
7	31115328	31158679	7	47453092	47481948	placeholder
11	11963727	12054570	9	8087357	8157156	placeholder
2	182712477	182757954	2	67816785	67859903	placeholder
15	3377859	3431258	11	13136566	13215460	placeholder
3	58309119	58314897	3	50133277	50139052	placeholder
1	269844171	269908809	1	252059802	252121942	placeholder
19	4629440	4672443	2	216114827	216155866	placeholder
6	36540287	36567047	6	58124370	58149659	placeholder
1	259388280	259411447	1	241910028	241936424	placeholder
2	199769794	199872773	2	51051471	51149339	placeholder
13	13059948	13078794	14	2537507	2546072	placeholder
15	6517800	6546048	11	10045596	10070677	placeholder
6	43150111	43198579	6	51722519	51770973	placeholder
4	84273448	84317475	4	75018797	75057860	placeholder
4	20123778	20131399	4	15757631	15765250	placeholder
6	45583401	45606589	6	48906351	48928864	placeholder
1	284215054	284224877	1	266051049	266061574	placeholder
15	16761366	16777795	11	523934	539909	placeholder
15	11707112	11727607	11	5376650	5396623	placeholder
6	22656842	22694996	6	71873587	71915549	placeholder
18	9160510	9165550	1	230901898	230906997	placeholder
3	161020942	161073502	3	146462748	146518044	placeholder
3	45471755	45503488	3	37904102	37936088	placeholder
8	48589652	48660041	8	40501569	40586678	placeholder
6	52093880	52121137	6	42698575	42725633	placeholder
3	56826965	56898702	3	48749067	48811615	placeholder
1	285975811	286023115	1	267770202	267815733	placeholder
3	177449269	177543844	3	162233138	162290577	placeholder
6	42554280	42646994	6	52270348	52356571	placeholder
4	90968442	90998753	4	81610872	81639377	placeholder
1	270442240	270521068	1	252654318	252720107	placeholder
6	37963864	37993682	6	56880663	56908695	placeholder
13	3419802	3466320	14	12416636	12455040	placeholder
5	99248350	99300338	5	20643382	20697072	placeholder
1	114613967	114655901	1	102866846	102909563	placeholder
1	326092131	326181486	1	306157296	306243697	placeholder
3	91976442	92185402	3	82059987	82226883	placeholder
5	86572881	86627955	5	32967903	33021893	placeholder
2	176341799	176368796	2	74018820	74044385	placeholder
1	250866748	250943357	1	233755596	233829521	placeholder
3	136578647	136663095	3	122786204	122853073	placeholder
5	57009854	57040207	5	57829232	57857193	placeholder
1	65894818	65952585	1	56101790	56158813	placeholder
3	165989207	166012035	3	151192304	151221076	placeholder
3	62739178	62843728	3	54361193	54459063	placeholder
4	78522802	78869637	4	70848185	71131414	placeholder
5	122762927	122769705	1	180197139	180203886	placeholder
8	38897809	38919812	8	31508946	31530913	placeholder
3	9518619	9636007	1	105292616	105388050	placeholder
4	22196146	22239206	4	18124682	18163835	placeholder
13	12106485	12265297	14	5061733	5244564	placeholder
8	24695495	24718111	8	17604126	17623479	placeholder
1	157045668	157107335	1	143452082	143511460	placeholder
12	15740445	15919202	12	2907820	2946109	placeholder
7	21399659	21476818	7	56882365	56939126	placeholder
3	42347327	42398999	3	34968807	35022847	placeholder
2	228443966	228530724	2	21270784	21352771	placeholder
3	52982617	52986250	3	45131257	45134890	placeholder
13	390293	420483	16	705064	735677	placeholder
1	135477797	135520808	1	123281851	123325843	placeholder
5	86517313	86569499	5	33025262	33050660	placeholder
3	34738913	34747905	3	27816294	27825090	placeholder
15	1336079	1354237	11	16261640	16311104	placeholder
6	42747753	42832878	6	52087163	52162647	placeholder
6	48970621	49005507	6	45524846	45561545	placeholder
4	84333065	84462595	4	75078158	75223817	placeholder
6	10988868	11055278	6	83434802	83491732	placeholder
3	70184883	70231912	3	61244365	61288635	placeholder
8	44586934	44675788	8	36913823	36985660	placeholder
7	75934480	75979747	7	11111694	11159289	placeholder
1	277887252	277932505	1	259910374	259946192	placeholder
2	160533564	160681251	2	88968855	89114435	placeholder
1	183698300	183978040	1	169859227	170128879	placeholder
1	291813352	291889328	1	273285642	273346897	placeholder
1	154693946	154798106	1	141044097	141213444	placeholder
2	189233669	189514460	2	60883256	61147229	placeholder
8	23358941	23390731	8	16282157	16311009	placeholder
1	42905937	42946244	1	33688995	33725750	placeholder
2	98330260	98352873	2	149178803	149200209	placeholder
1	27644084	27661116	1	18326878	18344449	placeholder
1	200561649	200596682	1	185405029	185436065	placeholder
1	330850821	330895787	1	310566362	310610547	placeholder
1	266503929	266547698	1	248881176	248925732	placeholder
5	55628572	55661714	5	59014918	59047188	placeholder
7	62911398	62963516	7	21275834	21288917	placeholder
6	89930570	89980070	6	2929871	2961887	placeholder
5	40154817	40229061	7	63071607	63149773	placeholder
7	75905235	75908736	7	11208688	11212186	placeholder
14	6269487	6298685	13	3644423	3670953	placeholder
3	105745030	105797379	3	87203253	87245818	placeholder
3	152980872	153007086	3	138729753	138753807	placeholder
5	31395215	31420786	5	80601298	80624178	placeholder
2	157084301	157111087	2	92566230	92596502	placeholder
15	16934840	17038921	11	229557	262306	placeholder
8	6900984	7043115	2	61082711	61181308	placeholder
1	216257284	216305951	1	199724459	199745658	placeholder
1	294083175	294103082	1	275561423	275578903	placeholder
11	21320332	21342767	9	20993805	21012993	placeholder
11	15261459	15294596	9	18316493	18353706	placeholder
5	45901162	45904639	5	67671266	67674740	placeholder
2	182360134	182389908	2	68190708	68224575	placeholder
2	66899867	66927113	2	176781326	176807637	placeholder
1	100421757	100464644	1	86813967	86859107	placeholder
4	19487277	19532078	4	15120190	15153318	placeholder
3	13820501	13854005	3	7462110	7504945	placeholder
1	113180726	113251416	1	101500732	101579637	placeholder
3	136134953	136176735	3	122418858	122460135	placeholder
1	13757420	13812830	1	4400853	4451573	placeholder
1	323748761	323798676	1	303822585	303870880	placeholder
3	155404606	155520328	3	141091071	141196338	placeholder
4	61577987	61622891	4	56490987	56525399	placeholder
1	109788909	109814707	1	98605057	98629436	placeholder
5	39233154	39241767	5	73466597	73481118	placeholder
14	2568319	2597280	13	652726	680174	placeholder
7	51694396	51773957	7	28171031	28230734	placeholder
1	114668450	114696496	1	102922641	102949256	placeholder
6	56361559	56409865	6	38671405	38701090	placeholder
3	124278032	124301650	3	110540915	110565507	placeholder
6	16945176	17070086	6	77314951	77415473	placeholder
12	2127838	2147551	12	14540492	14560696	placeholder
3	105944458	105994158	3	87392316	87434317	placeholder
4	12758044	12860455	4	8462649	8502254	placeholder
6	98994434	99039920	6	200700	232905	placeholder
3	101673636	101814059	3	91984276	92142323	placeholder
7	21934189	21984017	7	56451720	56586768	placeholder
1	257081025	257095445	1	239682454	239699815	placeholder
14	9817803	9859925	13	13530166	13557339	placeholder
6	62235133	62271068	6	32633435	32663957	placeholder
3	165722871	165823291	3	150945685	151034811	placeholder
8	44416689	44449583	8	36750645	36780555	placeholder
14	5001756	5071889	13	2495246	2517159	placeholder
1	98860299	98894814	1	88410551	88444438	placeholder
7	23607724	23671416	7	54765328	54827498	placeholder
3	11628522	11738446	3	5320756	5436440	placeholder
5	20901514	20947084	5	91225763	91244066	placeholder
2	200499394	200582071	2	50374282	50428373	placeholder
19	346734	353632	15	2992950	3001499	placeholder
8	25803465	25835695	8	18921733	18948827	placeholder
15	9309410	9354641	11	5831531	5874296	placeholder
1	90344169	90441576	1	79767639	79854922	placeholder
1	25181596	25214292	1	15934301	15958857	placeholder
8	31454788	31462344	8	24426235	24433692	placeholder
2	79989101	80052621	2	164921909	164962071	placeholder
1	95107043	95180475	1	92336974	92410516	placeholder
2	155344224	155435561	2	94053268	94145752	placeholder
2	52516907	52528520	2	190221969	190235190	placeholder
14	13558291	13599575	13	8728241	8753144	placeholder
1	300028831	300051069	1	281444542	281467419	placeholder
2	140628795	140681990	2	108452008	108504944	placeholder
5	87427724	87474421	5	32237018	32265322	placeholder
1	40663527	40702694	1	30380499	30492568	placeholder
2	20104226	20162689	2	220357141	220401128	placeholder
2	172950529	173058112	2	77267895	77362442	placeholder
10	16367918	16376729	10	10507385	10515478	placeholder
2	242936708	242966346	2	6233077	6253291	placeholder
16	1458758	1512663	17	5968655	6015481	placeholder
15	3512100	3519644	11	13073810	13081224	placeholder
3	183104886	183112716	3	167492127	167499150	placeholder
12	5881391	5931910	12	11964243	12035848	placeholder
5	50931435	50966316	5	63143265	63183240	placeholder
11	20986969	21142747	9	20754203	20799846	placeholder
13	3390946	3415351	4	108748125	108795924	placeholder
1	164602503	164652134	1	150441638	150477828	placeholder
6	95976941	96021746	6	7727309	7772737	placeholder
3	59490873	59533755	3	51218051	51254547	placeholder
5	30512808	30544920	5	81386842	81419805	placeholder
8	38784572	38819842	8	31398083	31421144	placeholder
1	174334334	174508676	1	161437677	161655741	placeholder
12	3685720	3707009	12	16072342	16091087	placeholder
7	49393193	49559980	7	29783081	29947344	placeholder
7	20547078	20581194	7	57745097	57777630	placeholder
6	90419595	90554253	6	3318568	3344949	placeholder
1	115839301	115861107	1	104141914	104161887	placeholder
4	89764301	89805546	4	80303200	80343922	placeholder
16	7562846	7588990	17	4407538	4433959	placeholder
2	148262245	148349717	2	101675769	101772439	placeholder
5	24202809	24214412	5	87993623	88004624	placeholder
2	193955195	193997336	2	56543994	56578605	placeholder
1	130509289	130565585	1	118435959	118491135	placeholder
6	42088511	42109820	6	52793312	52815398	placeholder
14	8739736	8782728	13	9335609	9366388	placeholder
7	89495486	89513516	1	304059660	304075871	placeholder
1	21034332	21059657	1	11814604	11831508	placeholder
1	200826653	200868823	1	185178243	185216009	placeholder
1	130610177	130673335	1	118576559	118629403	placeholder
8	28915151	28948715	8	21890990	21920521	placeholder
1	300734952	300763457	1	282127481	282154625	placeholder
6	27562791	27589588	6	67074173	67099313	placeholder
15	10891677	10907414	11	7253128	7267851	placeholder
1	89920934	89970006	1	79344639	79384723	placeholder
4	22319448	22368926	4	18231762	18275801	placeholder
1	123425656	123603183	1	111826861	111967014	placeholder
13	11353677	11472934	14	5898105	5983371	placeholder
4	73178136	73372373	4	67199011	67490045	placeholder
2	190458598	190502516	2	59902195	59939730	placeholder
1	294318319	294331890	1	275781183	275794765	placeholder
1	140049299	140126528	1	219095362	219163372	placeholder
6	89861023	89911025	6	2882137	2905221	placeholder
13	435757	451231	16	750005	813579	placeholder
2	232767532	232786603	2	16950011	16964962	placeholder
1	130464757	130474262	1	118392470	118401887	placeholder
3	14648598	14678471	3	8443400	8469325	placeholder
15	678565	715507	18	141493	179285	placeholder
12	7948396	8059519	12	9888495	9999756	placeholder
1	299302832	299335169	1	280667101	280694998	placeholder
15	5191455	5400849	11	11254265	11367167	placeholder
3	56181601	56184787	3	48121173	48124359	placeholder
3	183724567	183730970	3	168125326	168131671	placeholder
11	22717112	22731704	9	22256038	22270984	placeholder
4	10720246	10751018	4	6245142	6273619	placeholder
3	184776439	184786795	3	169169995	169181931	placeholder
16	4137511	4280573	17	1455736	1570469	placeholder
1	292575819	292667255	1	274056585	274142818	placeholder
3	59602784	59626835	3	51320613	51344531	placeholder
5	55718750	55721930	5	58955915	58959092	placeholder
3	59049955	59059932	3	50790697	50799275	placeholder
13	2218249	2238089	16	2616688	2638121	placeholder
1	267928775	267953202	1	250249525	250274323	placeholder
2	229844903	230056863	2	19984959	20043278	placeholder
2	101041721	101072046	2	146634709	146665888	placeholder
13	8726782	8758868	14	8549855	8584116	placeholder
4	81860935	81884704	4	73889899	73909033	placeholder
2	220716134	220813398	2	28463035	28545032	placeholder
5	32351975	32382292	5	79654357	79685373	placeholder
2	155798704	155864653	2	93627507	93688281	placeholder
6	10677155	10854898	6	83619070	83773183	placeholder
8	29579720	29600157	8	22545255	22558362	placeholder
1	40986552	41040908	1	31792478	31842361	placeholder
8	9406373	9455867	8	3163576	3200645	placeholder
4	42642534	42727973	4	38633771	38715559	placeholder
6	45536726	45556253	6	48962849	48982504	placeholder
1	22987767	23018835	1	13637050	13664640	placeholder
5	32435312	32450522	5	79585486	79601616	placeholder
1	223755001	223848508	1	206759996	206837167	placeholder
1	79303073	79306214	1	69177619	69180757	placeholder
16	5628984	5701990	17	2829962	2887178	placeholder
4	27691706	27825097	4	23526097	23636157	placeholder
2	234696683	234772079	2	15141496	15196999	placeholder
19	4515649	4538096	16	3659383	3717966	placeholder
2	156133189	156173887	2	93339514	93377087	placeholder
1	166537207	166605735	1	152458945	152490203	placeholder
1	274602106	274619816	1	256629928	256646722	placeholder
1	300181577	300298183	1	281585119	281643055	placeholder
8	30578286	30690404	8	23545888	23675126	placeholder
7	84389438	84550855	7	4077190	4159108	placeholder
2	155621514	155667898	2	93823737	93869095	placeholder
7	22029157	22058718	7	56381270	56406601	placeholder
1	10971505	11035747	1	2054571	2125623	placeholder
8	39044291	39111508	8	31631816	31673678	placeholder
3	169179173	169208448	3	154257051	154287645	placeholder
5	97053634	97078659	5	22748233	22772970	placeholder
3	159004280	159030514	3	144570562	144590198	placeholder
17	9279253	9292979	15	7073566	7086820	placeholder
6	42975125	43002411	6	51909367	51938036	placeholder
2	207561962	207615795	2	43816784	43867396	placeholder
1	155509294	155557402	1	141833541	141877697	placeholder
3	137659573	137686690	3	123840174	123867669	placeholder
13	1397056	1423940	16	1789450	1813125	placeholder
3	103681867	103718112	11	5530363	5567139	placeholder
15	15609965	15621999	11	1684940	1697624	placeholder
5	112851631	112854727	5	7548705	7551801	placeholder
1	109087253	109116937	1	97927170	97956712	placeholder
1	215471967	215499371	1	199005841	199031052	placeholder
14	578422	613969	15	11803388	11840647	placeholder
7	30407939	30452883	7	48210570	48252413	placeholder
7	24099156	24171613	7	54276324	54339227	placeholder
1	176642749	176698074	1	164327092	164379708	placeholder
2	180025322	180077273	2	70494045	70538682	placeholder
6	30143208	30175388	6	64364088	64396021	placeholder
5	88489342	88543009	5	31307610	31358537	placeholder
3	67697820	67720705	3	58830005	58853914	placeholder
1	81813416	81891784	1	71574371	71646878	placeholder
5	82296412	82347616	5	36771856	36815958	placeholder
12	506307	517182	16	4792402	4803239	placeholder
5	31892847	31913769	5	80074633	80218048	placeholder
14	1094935	1104790	15	11266898	11275893	placeholder
15	16583080	16595450	11	726340	740887	placeholder
7	30838053	30882711	7	47730480	47772477	placeholder
6	93452572	93477784	6	84441030	84455232	placeholder
6	96593056	96699135	6	2603715	2645510	placeholder
5	69858617	69910122	7	65420534	65468859	placeholder
14	5701141	5713229	13	3162746	3175275	placeholder
1	17779433	17801489	1	8803945	8824780	placeholder
3	28809924	28828171	3	21990807	22007127	placeholder
8	26420749	26465803	8	19574217	19615457	placeholder
6	27604072	27625672	6	67046512	67067406	placeholder
4	80151832	80276918	4	72260484	72350655	placeholder
1	317744804	317757442	1	298042592	298054750	placeholder
6	58253800	58279502	6	36973178	36996808	placeholder
2	146008178	146030296	2	103953278	103971998	placeholder
4	2188271	2269676	2	109318470	109349628	placeholder
1	61112973	61125248	1	51114267	51126148	placeholder
5	20287270	20319090	5	91814676	91847201	placeholder
1	106369866	106442519	1	96632582	96688248	placeholder
3	169849808	169880295	3	154967566	154993015	placeholder
5	57047557	57062227	5	57806630	57821637	placeholder
3	91243797	91339593	3	81443072	81494407	placeholder
5	24958998	24972751	5	87252952	87265906	placeholder
13	1517327	1541711	16	1913196	1935775	placeholder
6	44397276	44400195	6	50529599	50532527	placeholder
1	93761448	93774546	1	83322522	83336761	placeholder
3	136793771	136824710	3	123006970	123024798	placeholder
3	25506899	25527260	3	18823906	18842930	placeholder
2	154450557	154504014	2	95052891	95107882	placeholder
12	14456243	14580018	12	3560966	3682125	placeholder
7	31189914	31212813	7	47396440	47416528	placeholder
16	2000033	2023678	17	5468624	5494981	placeholder
17	11170933	11193442	15	5709408	5731452	placeholder
15	8049500	8058039	11	8579764	8588897	placeholder
4	36452675	36543388	4	32330918	32437516	placeholder
15	15962590	15976106	11	1331707	1353368	placeholder
8	44244373	44260056	8	36525995	36550174	placeholder
7	51553508	51596133	7	28302696	28334656	placeholder
2	198487399	198505395	2	52440136	52456901	placeholder
7	52942930	53031024	7	27526983	27594309	placeholder
3	21783745	21789463	3	15159480	15165187	placeholder
2	149974190	149996811	2	100315915	100347025	placeholder
1	313297447	313322657	1	293758961	293786428	placeholder
4	91962449	92020931	4	82624018	82674471	placeholder
1	184325975	184377654	1	170404099	170432160	placeholder
1	116744674	116777585	1	103231010	103263215	placeholder
3	88254233	88314594	3	78743220	78800212	placeholder
