Species_1	Start_1	End_1	Species_2	Start_2	End_2	fill
5	122762927	122769705	7	53813978	53822051	placeholder
8	38897809	38919812	4	44196770	44219008	placeholder
3	9518619	9636007	3	212472001	212594190	placeholder
4	22196146	22239206	5	23301848	23332426	placeholder
13	12106485	12265297	12	19192545	19358684	placeholder
8	24695495	24718111	4	29577451	29597334	placeholder
1	157045668	157107335	1	201179934	201298389	placeholder
4	131285596	131325384	5	150086912	150124407	placeholder
18	1007273	1053613	17	4023403	4087529	placeholder
12	15740445	15919202	13	3441564	3543282	placeholder
7	21399659	21476818	8	31173531	31254815	placeholder
3	42347327	42398999	3	174821520	174864661	placeholder
2	228443966	228530724	2	53470766	53554459	placeholder
3	52982617	52986250	3	163053883	163057515	placeholder
13	390293	420483	12	776789	822631	placeholder
1	135477797	135520808	1	224784459	224828711	placeholder
5	86517313	86569499	7	17490644	17512748	placeholder
3	34738913	34747905	3	183375691	183393496	placeholder
15	1336079	1354237	14	22937057	23038825	placeholder
6	42747753	42832878	4	142172587	142289510	placeholder
6	48970621	49005507	4	135875975	135912377	placeholder
4	84333065	84462595	5	92639671	92773713	placeholder
14	4661495	4685591	15	14368702	14396497	placeholder
1	331136396	331210844	1	10276031	10354028	placeholder
6	10988868	11055278	4	178159065	178223509	placeholder
3	70184883	70231912	3	143442838	143491214	placeholder
8	44586934	44675788	4	49920115	50070757	placeholder
6	93129308	93183623	4	87393559	87428630	placeholder
7	75934480	75979747	10	19134169	19173401	placeholder
1	142742239	142855468	1	216739724	216834491	placeholder
1	277887252	277932505	1	69313319	69347851	placeholder
2	160533564	160681251	2	128796715	128983717	placeholder
1	183698300	183978040	1	172638432	172923620	placeholder
1	291813352	291889328	1	53531475	53617802	placeholder
1	154693946	154798106	1	203770586	203806049	placeholder
2	189233669	189514460	2	96627624	96933933	placeholder
8	23358941	23390731	4	28093984	28121568	placeholder
1	42905937	42946244	1	327138641	327182772	placeholder
2	98330260	98352873	2	199183463	199204860	placeholder
1	27644084	27661116	1	343801723	343821879	placeholder
1	200561649	200596682	1	154814724	154842752	placeholder
1	330850821	330895787	1	10610395	10652803	placeholder
1	266503929	266547698	1	81857414	81907215	placeholder
5	55628572	55661714	6	4972530	5008508	placeholder
7	62911398	62963516	10	28924898	28948168	placeholder
6	89930570	89980070	4	83799408	83842217	placeholder
5	40154817	40229061	6	20960367	21041518	placeholder
7	75905235	75908736	10	19197213	19200712	placeholder
14	6269487	6298685	15	12838458	12882025	placeholder
3	105745030	105797379	3	109031654	109098907	placeholder
3	152980872	153007086	3	57342828	57366751	placeholder
5	31395215	31420786	6	30708886	30748556	placeholder
2	157084301	157111087	2	133011869	133045889	placeholder
15	16934840	17038921	14	219902	258213	placeholder
8	6900984	7043115	4	9381267	9506650	placeholder
1	216257284	216305951	1	137188839	137213580	placeholder
1	294083175	294103082	1	50994553	51018136	placeholder
11	21320332	21342767	9	30466424	30493526	placeholder
11	15261459	15294596	9	22821453	22864198	placeholder
5	45901162	45904639	6	14897400	14900883	placeholder
2	182360134	182389908	2	104598708	104637035	placeholder
2	66899867	66927113	2	233567076	233603960	placeholder
1	100421757	100464644	1	264073617	264116851	placeholder
4	19487277	19532078	5	20267289	20296373	placeholder
3	13820501	13854005	3	207120030	207158279	placeholder
1	113180726	113251416	1	249466963	249530983	placeholder
3	136134953	136176735	3	75547609	75587075	placeholder
1	13757420	13812830	1	359081457	359137994	placeholder
1	323748761	323798676	1	18966209	19011868	placeholder
3	155404606	155520328	3	54409895	54540946	placeholder
4	61577987	61622891	5	75991497	76067960	placeholder
1	109788909	109814707	1	253783482	253809252	placeholder
5	39233154	39241767	6	21849447	21862048	placeholder
7	168010	169810	8	53454579	53456327	placeholder
14	2568319	2597280	15	17051065	17087848	placeholder
7	51694396	51773957	8	1412221	1467028	placeholder
1	114668450	114696496	1	247866433	247903604	placeholder
6	56361559	56409865	4	127963299	128001978	placeholder
3	124278032	124301650	3	88861918	88885118	placeholder
12	20339340	20432523	13	31419	74842	placeholder
6	16945176	17070086	4	170938523	171081068	placeholder
12	2127838	2147551	13	22638839	22676936	placeholder
3	105944458	105994158	3	108842716	108884862	placeholder
4	12758044	12860455	5	12663918	12707476	placeholder
6	98994434	99039920	4	88339533	88399898	placeholder
3	101673636	101814059	3	113801296	113954153	placeholder
7	21934189	21984017	8	30631270	30692893	placeholder
1	257081025	257095445	1	92539089	92553952	placeholder
14	9817803	9859925	15	7880828	7905990	placeholder
6	62235133	62271068	4	121673533	121700887	placeholder
3	165722871	165823291	3	42787628	42915445	placeholder
8	44416689	44449583	4	49743393	49775475	placeholder
14	5001756	5071889	15	13878358	13982368	placeholder
1	98860299	98894814	1	265897688	265935124	placeholder
7	23607724	23671416	8	28789113	28852846	placeholder
3	11628522	11738446	3	209875601	210023711	placeholder
5	20901514	20947084	6	41693334	41730308	placeholder
2	200499394	200582071	2	84301330	84369559	placeholder
19	346734	353632	19	9711954	9721784	placeholder
8	25803465	25835695	4	30854718	30892265	placeholder
15	9309410	9354641	14	8112443	8175640	placeholder
1	11941280	11972529	1	361109839	361142785	placeholder
1	90344169	90441576	1	275054431	275147428	placeholder
1	25181596	25214292	1	346492930	346521274	placeholder
8	31454788	31462344	4	36735409	36743426	placeholder
2	79989101	80052621	2	218620981	218676929	placeholder
1	95107043	95180475	1	269859073	269940323	placeholder
2	155344224	155435561	2	134739602	134835642	placeholder
8	66913314	66941797	4	70841167	70871053	placeholder
2	52516907	52528520	2	249606166	249618985	placeholder
14	13558291	13599575	15	3240548	3287699	placeholder
1	300028831	300051069	1	44424399	44448649	placeholder
2	140628795	140681990	2	150856938	150904850	placeholder
5	87427724	87474421	7	18161058	18191922	placeholder
3	89622	98181	3	223714804	223728805	placeholder
1	40663527	40702694	1	329661429	329705170	placeholder
2	20104226	20162689	2	286878842	286932381	placeholder
2	172950529	173058112	2	115057012	115159254	placeholder
10	16367918	16376729	11	18120951	18132311	placeholder
2	242936708	242966346	2	36778372	36804721	placeholder
10	6036331	6087106	11	8061525	8110287	placeholder
16	1458758	1512663	16	15396971	15439552	placeholder
15	3512100	3519644	14	16442016	16460011	placeholder
3	183104886	183112716	3	23792695	23799828	placeholder
12	5881391	5931910	13	17427303	17479508	placeholder
5	50931435	50966316	6	9792001	9834486	placeholder
11	20986969	21142747	9	30114495	30271713	placeholder
13	3390946	3415351	12	7118657	7165948	placeholder
1	164602503	164652134	1	192246850	192292609	placeholder
6	95976941	96021746	4	93206631	93249286	placeholder
3	59490873	59533755	3	155716975	155754314	placeholder
5	30512808	30544920	6	31584854	31620945	placeholder
8	76924163	76973335	4	59729272	59760667	placeholder
8	38784572	38819842	4	44103064	44125869	placeholder
1	174334334	174508676	1	180538023	180630991	placeholder
12	3685720	3707009	13	20594559	20616643	placeholder
7	49393193	49559980	8	445689	514956	placeholder
7	20547078	20581194	8	32080283	32112302	placeholder
6	90419595	90554253	4	84375806	84551664	placeholder
1	115839301	115861107	1	246563908	246584761	placeholder
4	89764301	89805546	5	98644238	98700420	placeholder
16	7562846	7588990	16	8029408	8062471	placeholder
2	148262245	148349717	2	142160339	142244520	placeholder
5	24202809	24214412	6	38055800	38068862	placeholder
2	193955195	193997336	2	91418274	91455301	placeholder
1	130509289	130565585	1	230305076	230356335	placeholder
6	42088511	42109820	4	142916375	142938686	placeholder
14	8739736	8782728	15	9255180	9302434	placeholder
7	89495486	89513516	10	6231760	6251335	placeholder
1	21034332	21059657	1	351226004	351234271	placeholder
1	200826653	200868823	1	154588838	154644822	placeholder
1	130610177	130673335	1	230204028	230259596	placeholder
1	333579236	333628440	1	7693423	7732537	placeholder
8	28915151	28948715	4	33963168	33991367	placeholder
1	300734952	300763457	1	43660025	43701494	placeholder
6	27562791	27589588	4	158843392	158869747	placeholder
15	10891677	10907414	14	6478034	6496228	placeholder
14	8534423	8555709	15	9545016	9581944	placeholder
4	22319448	22368926	5	23414845	23451568	placeholder
1	123425656	123603183	1	237904974	238117223	placeholder
13	11353677	11472934	12	18323336	18432829	placeholder
4	73178136	73372373	5	86648678	86747634	placeholder
2	190458598	190502516	2	95452783	95506638	placeholder
19	1735681	1814915	19	10413040	10433909	placeholder
1	294318319	294331890	1	50785531	50798712	placeholder
3	201472379	201503814	3	2490512	2511937	placeholder
1	140049299	140126528	1	219890830	219975559	placeholder
6	89861023	89911025	4	83695780	83759266	placeholder
13	435757	451231	12	843125	863104	placeholder
2	232767532	232786603	2	48598973	48618408	placeholder
16	3961097	3993406	16	12347387	12384578	placeholder
3	14648598	14678471	3	206158128	206195055	placeholder
15	678565	715507	14	21630971	21780637	placeholder
12	7948396	8059519	13	14445014	14618615	placeholder
1	299302832	299335169	1	45210991	45239952	placeholder
15	5191455	5400849	14	13242920	13512150	placeholder
3	56181601	56184787	3	159329562	159332744	placeholder
2	11302081	11313147	2	308629554	308639374	placeholder
3	183724567	183730970	3	23067977	23077599	placeholder
11	22717112	22731704	9	31706100	31719383	placeholder
4	10720246	10751018	5	10259604	10291648	placeholder
3	184776439	184786795	3	21816950	21825563	placeholder
16	4137511	4280573	16	12070504	12225958	placeholder
1	292575819	292667255	1	52595809	52688660	placeholder
3	59602784	59626835	3	155609712	155635392	placeholder
5	55718750	55721930	6	4895156	4898330	placeholder
3	59049955	59059932	3	156217349	156226556	placeholder
13	2218249	2238089	12	4798854	4852609	placeholder
1	267928775	267953202	1	80198351	80229640	placeholder
2	229844903	230056863	2	51803444	51868377	placeholder
2	101041721	101072046	2	196262631	196302522	placeholder
13	8726782	8758868	12	15261888	15298566	placeholder
4	81860935	81884704	5	94740603	94761011	placeholder
14	8178794	8200375	15	9978279	10002258	placeholder
2	220716134	220813398	2	62168355	62282602	placeholder
5	32351975	32382292	6	29647921	29685901	placeholder
2	155798704	155864653	2	134322117	134413563	placeholder
6	10677155	10854898	4	178356365	178571717	placeholder
1	335909821	335912974	1	403692	406839	placeholder
7	9117484	9211114	8	44528859	44600083	placeholder
8	29579720	29600157	4	34656569	34670176	placeholder
1	40986552	41040908	1	329259731	329325839	placeholder
8	9406373	9455867	4	12215223	12252793	placeholder
4	42642534	42727973	5	46147970	46260325	placeholder
6	45536726	45556253	4	139361972	139381909	placeholder
1	22987767	23018835	1	348940258	348969253	placeholder
5	32435312	32450522	6	29574581	29591119	placeholder
1	223755001	223848508	1	128988853	129078077	placeholder
1	79303073	79306214	1	287343524	287346662	placeholder
5	120687296	120757748	7	51775582	51829691	placeholder
16	5628984	5701990	16	10309859	10385792	placeholder
4	27691706	27825097	5	28996846	29155723	placeholder
2	234696683	234772079	2	46247032	46320841	placeholder
19	4515649	4538096	19	7297124	7328520	placeholder
2	156133189	156173887	2	133916847	134000673	placeholder
1	166537207	166605735	1	189665894	189773287	placeholder
1	274602106	274619816	1	72847710	72865456	placeholder
1	300181577	300298183	1	44177841	44321700	placeholder
8	30578286	30690404	4	35676985	35805181	placeholder
7	84389438	84550855	10	1849035	1953391	placeholder
2	155621514	155667898	2	134551473	134595623	placeholder
7	22029157	22058718	8	30533846	30566593	placeholder
1	10971505	11035747	1	362123411	362170650	placeholder
8	39044291	39111508	4	44304978	44363498	placeholder
3	169179173	169208448	3	39075575	39104581	placeholder
5	97053634	97078659	7	26928206	26950424	placeholder
3	159004280	159030514	3	50461481	50491985	placeholder
17	9279253	9292979	18	9131932	9146123	placeholder
6	42975125	43002411	4	141987650	142021382	placeholder
2	207561962	207615795	2	76655215	76706037	placeholder
1	155509294	155557402	1	203007808	203053841	placeholder
3	137659573	137686690	3	73870969	73909017	placeholder
13	1397056	1423940	12	2849679	2902730	placeholder
3	103681867	103718112	3	111717646	111753893	placeholder
15	15609965	15621999	14	1490527	1502669	placeholder
5	112851631	112854727	7	43760383	43763479	placeholder
1	109087253	109116937	1	254487595	254518876	placeholder
1	215471967	215499371	1	138148646	138179823	placeholder
14	578422	613969	15	19399386	19435793	placeholder
7	30407939	30452883	8	21981153	22017585	placeholder
7	24099156	24171613	8	28289513	28364930	placeholder
1	176642749	176698074	1	179041851	179084576	placeholder
2	180025322	180077273	2	107204313	107245010	placeholder
6	30143208	30175388	4	155670716	155703388	placeholder
5	88489342	88543009	7	18823493	18876523	placeholder
3	67697820	67720705	3	146662170	146685298	placeholder
1	81813416	81891784	1	284537610	284616021	placeholder
5	82296412	82347616	7	14620026	14645142	placeholder
12	506307	517182	13	24621528	24633413	placeholder
5	31892847	31913769	6	30171591	30174354	placeholder
14	1094935	1104790	15	18886035	18896170	placeholder
15	16583080	16595450	14	548692	560780	placeholder
7	30838053	30882711	8	21514350	21554685	placeholder
6	93452572	93477784	4	87766558	87800219	placeholder
6	96593056	96699135	4	92313439	92439141	placeholder
5	69858617	69910122	7	7541593	7574636	placeholder
