Species_1	Start_1	End_1	Species_2	Start_2	End_2	fill
1	65842572	65871978	1	69636976	69667997	placeholder
5	100158559	100311027	5	100362589	100554216	placeholder
3	44699290	44918746	3	170068406	170302074	placeholder
1	116607547	116631639	1	123137430	123171490	placeholder
5	23250637	23350957	5	23888226	23993755	placeholder
1	302623759	302655942	1	323389384	323428356	placeholder
1	17650518	17720537	1	17325147	17395955	placeholder
14	719665	740263	15	679232	698721	placeholder
4	23612693	23640751	4	109314189	109350587	placeholder
1	26592420	26654162	1	26943127	27010742	placeholder
2	190353589	190376469	2	206939832	206962732	placeholder
3	147386754	147437623	3	57963035	57993361	placeholder
7	31115328	31158679	7	60733385	60777639	placeholder
11	11963727	12054570	10	10134902	10210284	placeholder
2	182712477	182757954	2	198656713	198708908	placeholder
15	3377859	3431258	14	7957692	8043865	placeholder
3	58309119	58314897	3	154557054	154562860	placeholder
1	269844171	269908809	1	287589786	287651584	placeholder
19	4629440	4672443	19	4157243	4193158	placeholder
6	36540287	36567047	6	36967615	36995117	placeholder
1	259388280	259411447	1	276582788	276613350	placeholder
2	199769794	199872773	2	216858638	216971406	placeholder
13	13059948	13078794	12	5208643	5228457	placeholder
15	6517800	6546048	14	12154918	12185341	placeholder
6	43150111	43198579	6	43761072	43810735	placeholder
4	84273448	84317475	4	49987397	50032161	placeholder
4	20123778	20131399	4	113278527	113286617	placeholder
6	45583401	45606589	6	46260865	46284782	placeholder
1	284215054	284224877	1	303356535	303368002	placeholder
15	16761366	16777795	14	21274023	21290296	placeholder
15	11707112	11727607	14	17132382	17150829	placeholder
6	22656842	22694996	6	22190195	22235758	placeholder
18	9160510	9165550	18	9862830	9868437	placeholder
3	161020942	161073502	3	43338122	43399237	placeholder
3	45471755	45503488	3	169401394	169435359	placeholder
19	6412945	6477042	19	5587414	5642708	placeholder
8	48589652	48660041	8	51574576	51679999	placeholder
6	52093880	52121137	6	52921349	52957190	placeholder
3	56826965	56898702	3	156098090	156153594	placeholder
1	285975811	286023115	1	305272018	305321230	placeholder
3	177449269	177543844	3	25822062	25913710	placeholder
6	42554280	42646994	6	43156776	43240819	placeholder
4	90968442	90998753	4	43356065	43389212	placeholder
1	270442240	270521068	1	288242572	288325490	placeholder
6	37963864	37993682	6	38460244	38491328	placeholder
13	3419802	3466320	12	15631094	15703087	placeholder
5	99248350	99300338	5	99396702	99457805	placeholder
1	114613967	114655901	1	120947548	120997131	placeholder
1	326092131	326181486	1	347936501	348027083	placeholder
3	91976442	92185402	3	118827181	118950057	placeholder
5	86572881	86627955	5	86660447	86720008	placeholder
2	176341799	176368796	2	191897414	191926683	placeholder
1	250866748	250943357	1	267393901	267470422	placeholder
6	254736	281183	6	333765	359251	placeholder
3	136578647	136663095	3	69890535	69989796	placeholder
5	57009854	57040207	5	58966101	58996635	placeholder
1	65894818	65952585	1	69695470	69751841	placeholder
3	165989207	166012035	3	37941233	37969660	placeholder
3	62739178	62843728	3	149690532	149825255	placeholder
4	78522802	78869637	4	55179179	55393230	placeholder
5	122762927	122769705	5	123487077	123493904	placeholder
8	38897809	38919812	8	40810458	40837017	placeholder
3	9518619	9636007	3	208671130	208801129	placeholder
4	22196146	22239206	4	110829998	110870597	placeholder
13	12106485	12265297	12	5881379	6028507	placeholder
8	24695495	24718111	8	25330349	25348305	placeholder
1	157045668	157107335	1	166328402	166394709	placeholder
18	1007273	1053613	18	1823642	1871491	placeholder
12	15740445	15919202	13	16381733	16478396	placeholder
7	21399659	21476818	7	70899890	70977851	placeholder
3	42347327	42398999	3	172726792	172784576	placeholder
2	228443966	228530724	2	247851953	247964047	placeholder
3	52982617	52986250	3	161164176	161167809	placeholder
13	390293	420483	12	22386950	22430482	placeholder
1	135477797	135520808	1	143362950	143407076	placeholder
5	86517313	86569499	5	86630505	86657335	placeholder
3	34738913	34747905	3	181194593	181203317	placeholder
15	1336079	1354237	14	4149365	4176542	placeholder
6	42747753	42832878	6	43360343	43436975	placeholder
6	48970621	49005507	6	49791654	49834042	placeholder
1	337986849	338039904	1	360324940	360371646	placeholder
4	84333065	84462595	4	49843260	49974347	placeholder
14	4661495	4685591	15	4873412	4898046	placeholder
1	331136396	331210844	1	353185341	353258591	placeholder
6	10988868	11055278	6	10119877	10187736	placeholder
3	70184883	70231912	3	141878538	141926347	placeholder
8	44586934	44675788	8	47050184	47225990	placeholder
6	93129308	93183623	6	97183958	97235741	placeholder
7	75934480	75979747	7	18564905	18611918	placeholder
1	142742239	142855468	1	151022335	151180861	placeholder
1	277887252	277932505	1	296190847	296228424	placeholder
2	160533564	160681251	2	175074525	175244550	placeholder
1	183698300	183978040	1	195636856	195938865	placeholder
1	291813352	291889328	1	311397032	311479684	placeholder
1	154693946	154798106	1	163871233	163934975	placeholder
2	189233669	189514460	2	205759354	206028757	placeholder
8	23358941	23390731	8	23856370	23888530	placeholder
1	42905937	42946244	1	44479579	44530504	placeholder
2	98330260	98352873	2	102706456	102730857	placeholder
1	27644084	27661116	1	28091980	28111614	placeholder
1	200561649	200596682	1	213494661	213535746	placeholder
1	330850821	330895787	1	352902679	352942515	placeholder
1	266503929	266547698	1	283922260	283968948	placeholder
5	55628572	55661714	5	57546055	57589993	placeholder
7	62911398	62963516	7	31948925	31998343	placeholder
6	89930570	89980070	6	93848457	93889419	placeholder
5	40154817	40229061	5	41289920	41383552	placeholder
7	75905235	75908736	7	18635643	18639141	placeholder
14	6269487	6298685	15	6639657	6672797	placeholder
3	105745030	105797379	3	108203667	108286774	placeholder
3	152980872	153007086	3	52082239	52108485	placeholder
5	31395215	31420786	5	32394604	32421518	placeholder
2	157084301	157111087	2	171215732	171248214	placeholder
15	16934840	17038921	14	21412100	21442354	placeholder
8	6900984	7043115	8	6508185	6643768	placeholder
1	216257284	216305951	1	230312738	230337503	placeholder
1	294083175	294103082	1	314035072	314061103	placeholder
11	21320332	21342767	10	1411626	1499444	placeholder
11	15261459	15294596	10	7083227	7119644	placeholder
5	45901162	45904639	5	47270492	47273969	placeholder
2	182360134	182389908	2	198270182	198304030	placeholder
2	66899867	66927113	2	71377126	71411318	placeholder
1	100421757	100464644	1	106812077	106881110	placeholder
4	19487277	19532078	4	113972913	113996863	placeholder
3	13820501	13854005	3	204225209	204265721	placeholder
1	113180726	113251416	1	119412523	119487228	placeholder
3	136134953	136176735	3	70382639	70421737	placeholder
1	13757420	13812830	1	13250837	13306357	placeholder
1	323748761	323798676	1	345253107	345307011	placeholder
3	155404606	155520328	3	49302666	49437316	placeholder
4	61577987	61622891	4	71002056	71048247	placeholder
1	109788909	109814707	1	115976456	116000981	placeholder
5	39233154	39241767	5	40528362	40537510	placeholder
7	168010	169810	7	92379290	92381042	placeholder
14	2568319	2597280	15	2579524	2607918	placeholder
7	51694396	51773957	7	42123014	42196002	placeholder
1	114668450	114696496	1	121010695	121038455	placeholder
6	56361559	56409865	6	57494775	57532721	placeholder
3	124278032	124301650	3	83602829	83636078	placeholder
12	20339340	20432523	13	19815817	19918852	placeholder
6	16945176	17070086	6	16162602	16298255	placeholder
12	2127838	2147551	13	2180541	2207325	placeholder
3	105944458	105994158	3	107957871	108013316	placeholder
4	12758044	12860455	4	120987529	121032266	placeholder
6	98994434	99039920	6	100482848	100536777	placeholder
3	101673636	101814059	3	112879857	113049687	placeholder
7	21934189	21984017	7	70357928	70419443	placeholder
1	257081025	257095445	1	273948836	273962854	placeholder
14	9817803	9859925	15	10711430	10735617	placeholder
6	62235133	62271068	6	63871254	63904563	placeholder
3	165722871	165823291	3	38140524	38253072	placeholder
8	44416689	44449583	8	46803341	46866664	placeholder
14	5001756	5071889	15	5233347	5262161	placeholder
1	98860299	98894814	1	105162202	105198116	placeholder
7	23607724	23671416	7	68510545	68578333	placeholder
3	11628522	11738446	3	206461884	206565410	placeholder
5	20901514	20947084	5	21284583	21325162	placeholder
2	200499394	200582071	2	217668587	217759965	placeholder
8	25803465	25835695	8	26601916	26640861	placeholder
15	9309410	9354641	14	15012615	15049533	placeholder
1	90344169	90441576	1	95911356	96013691	placeholder
1	25181596	25214292	1	25405283	25434741	placeholder
8	31454788	31462344	8	32850593	32859276	placeholder
2	79989101	80052621	2	84837828	84884023	placeholder
1	95107043	95180475	1	101128417	101216082	placeholder
2	155344224	155435561	2	169414817	169509664	placeholder
8	66913314	66941797	8	68703095	68738857	placeholder
2	52516907	52528520	2	55856101	55867663	placeholder
14	13558291	13599575	15	16399490	16449612	placeholder
1	300028831	300051069	1	320500954	320529016	placeholder
2	140628795	140681990	2	153559299	153611207	placeholder
5	87427724	87474421	5	87467400	87501935	placeholder
3	89622	98181	3	218340065	218349125	placeholder
1	40663527	40702694	1	42145752	42191412	placeholder
2	20104226	20162689	2	20164845	20225722	placeholder
2	172950529	173058112	2	188261200	188355969	placeholder
10	16367918	16376729	11	9288936	9299053	placeholder
2	242936708	242966346	2	263731781	263759953	placeholder
10	6036331	6087106	11	16243534	16291082	placeholder
16	1458758	1512663	16	1720161	1789230	placeholder
15	3512100	3519644	14	8196948	8209027	placeholder
3	183104886	183112716	3	20022804	20029751	placeholder
12	5881391	5931910	13	6140274	6198136	placeholder
5	50931435	50966316	5	52442776	52483124	placeholder
11	20986969	21142747	10	1662612	1788236	placeholder
13	3390946	3415351	12	15707092	15737845	placeholder
1	164602503	164652134	1	174198676	174257343	placeholder
6	95976941	96021746	6	104165902	104229270	placeholder
3	59490873	59533755	3	153325403	153363812	placeholder
5	30512808	30544920	5	31544907	31581833	placeholder
8	76924163	76973335	8	78281368	78315835	placeholder
8	38784572	38819842	8	40678530	40705160	placeholder
1	174334334	174508676	1	187153199	187426680	placeholder
12	3685720	3707009	13	3799676	3820523	placeholder
7	49393193	49559980	7	43373639	43452506	placeholder
7	20547078	20581194	7	71848154	71891430	placeholder
6	90419595	90554253	6	94438002	94557744	placeholder
1	115839301	115861107	1	122311115	122333593	placeholder
4	89764301	89805546	4	42056748	42101544	placeholder
16	7562846	7588990	16	8477960	8504167	placeholder
2	148262245	148349717	2	161893972	161983857	placeholder
5	24202809	24214412	5	24814307	24826574	placeholder
2	193955195	193997336	2	210843187	210886151	placeholder
1	130509289	130565585	1	138096671	138153416	placeholder
6	42088511	42109820	6	42679059	42701176	placeholder
14	8739736	8782728	15	9518449	9565416	placeholder
7	89495486	89513516	7	4625701	4643142	placeholder
1	21034332	21059657	1	20861079	20869768	placeholder
1	200826653	200868823	1	213707919	213753320	placeholder
1	130610177	130673335	1	138204855	138262965	placeholder
1	333579236	333628440	1	355681306	355732166	placeholder
8	28915151	28948715	8	29963381	30000624	placeholder
1	300734952	300763457	1	321299378	321335415	placeholder
6	27562791	27589588	6	27528072	27558298	placeholder
15	10891677	10907414	14	16404192	16418343	placeholder
1	89920934	89970006	1	95440395	95487112	placeholder
14	8534423	8555709	15	9273392	9296574	placeholder
4	22319448	22368926	4	110713605	110764507	placeholder
1	123425656	123603183	1	130543359	130742510	placeholder
13	11353677	11472934	12	6600802	6689903	placeholder
4	73178136	73372373	4	59176011	59513990	placeholder
2	190458598	190502516	2	207042371	207111214	placeholder
19	1735681	1814915	19	2369672	2432015	placeholder
1	294318319	294331890	1	314268241	314282785	placeholder
3	201472379	201503814	3	1376596	1398825	placeholder
1	140049299	140126528	1	147934221	148131235	placeholder
6	89861023	89911025	6	93744856	93809008	placeholder
13	435757	451231	12	22482837	22506640	placeholder
2	232767532	232786603	2	252575938	252590033	placeholder
16	3961097	3993406	16	4520258	4556312	placeholder
3	14648598	14678471	3	203361692	203393972	placeholder
15	678565	715507	14	2266014	2355484	placeholder
12	7948396	8059519	13	8402059	8509858	placeholder
1	299302832	299335169	1	319740517	319773356	placeholder
15	5191455	5400849	14	10542786	10802701	placeholder
3	56181601	56184787	3	156854710	156857899	placeholder
2	11302081	11313147	2	10942384	10953278	placeholder
3	183724567	183730970	3	19365180	19375279	placeholder
11	22717112	22731704	10	275124	296365	placeholder
4	10720246	10751018	4	123458926	123500777	placeholder
3	184776439	184786795	3	18443017	18455771	placeholder
16	4137511	4280573	16	4709593	4840857	placeholder
1	292575819	292667255	1	312274516	312373223	placeholder
3	59602784	59626835	3	153230340	153255504	placeholder
5	55718750	55721930	5	57661074	57664251	placeholder
3	59049955	59059932	3	153810635	153820239	placeholder
13	2218249	2238089	12	17622067	17666653	placeholder
1	267928775	267953202	1	285506962	285536249	placeholder
2	229844903	230056863	2	249389363	249602995	placeholder
2	101041721	101072046	2	105554688	105595769	placeholder
13	8726782	8758868	12	9305616	9338478	placeholder
4	81860935	81884704	4	52029390	52061174	placeholder
14	8178794	8200375	15	8870691	8891657	placeholder
2	220716134	220813398	2	239445104	239568173	placeholder
5	32351975	32382292	5	33418162	33452497	placeholder
2	155798704	155864653	2	169880124	169963223	placeholder
6	10677155	10854898	6	9792556	9980250	placeholder
1	335909821	335912974	1	358138210	358141363	placeholder
7	9117484	9211114	7	83701377	83792918	placeholder
8	29579720	29600157	8	30720631	30744969	placeholder
1	40986552	41040908	1	42495054	42550222	placeholder
8	9406373	9455867	8	9079615	9124306	placeholder
4	42642534	42727973	4	89696277	89781659	placeholder
6	45536726	45556253	6	46204492	46225437	placeholder
1	22987767	23018835	1	22987499	23028613	placeholder
5	32435312	32450522	5	33513153	33529509	placeholder
1	223755001	223848508	1	238316177	238414593	placeholder
1	79303073	79306214	1	83898985	83902123	placeholder
5	120687296	120757748	5	121560533	121614677	placeholder
16	5628984	5701990	16	6369531	6446298	placeholder
4	27691706	27825097	4	105165102	105286862	placeholder
2	234696683	234772079	2	254693924	254788465	placeholder
19	4515649	4538096	19	4053017	4074454	placeholder
2	156133189	156173887	2	170258275	170299859	placeholder
1	166537207	166605735	1	176395474	176480392	placeholder
1	274602106	274619816	1	292653108	292669782	placeholder
1	300181577	300298183	1	320690978	320780118	placeholder
8	30578286	30690404	8	31809734	31936671	placeholder
7	84389438	84550855	7	9777497	9909480	placeholder
2	155621514	155667898	2	169691758	169748597	placeholder
7	22029157	22058718	7	70271775	70306744	placeholder
1	10971505	11035747	1	10280879	10306615	placeholder
8	39044291	39111508	8	40944122	41009319	placeholder
3	169179173	169208448	3	34585847	34620965	placeholder
5	97053634	97078659	5	97159238	97185857	placeholder
3	159004280	159030514	3	45439613	45460486	placeholder
17	9279253	9292979	17	10672450	10687253	placeholder
6	42975125	43002411	6	43583190	43618889	placeholder
2	207561962	207615795	2	225302160	225359676	placeholder
1	155509294	155557402	1	164614917	164668051	placeholder
3	137659573	137686690	3	68779310	68804851	placeholder
13	1397056	1423940	12	19370508	19411441	placeholder
3	103681867	103718112	3	111171231	111226202	placeholder
15	15609965	15621999	14	20224651	20233475	placeholder
5	112851631	112854727	5	113698740	113701836	placeholder
1	109087253	109116937	1	115250133	115284754	placeholder
1	215471967	215499371	1	229419528	229457939	placeholder
14	578422	613969	15	540035	573903	placeholder
7	30407939	30452883	7	61435278	61475592	placeholder
7	24099156	24171613	7	68028828	68104056	placeholder
1	176642749	176698074	1	189825724	189877593	placeholder
2	180025322	180077273	2	195738361	195788564	placeholder
6	30143208	30175388	6	30330449	30369760	placeholder
5	88489342	88543009	5	88311736	88358253	placeholder
3	67697820	67720705	3	144578990	144602456	placeholder
1	81813416	81891784	1	86547460	86630585	placeholder
5	82296412	82347616	5	82746512	82805447	placeholder
12	506307	517182	13	509256	519837	placeholder
