Species_1	Start_1	End_1	Species_2	Start_2	End_2	fill
14	14554076	14601311	15	2496525	2547716	placeholder
1	65642528	65680170	1	69265229	69300903	placeholder
1	277621622	277638293	1	295865834	295882560	placeholder
10	16434487	16447306	11	16353087	16363555	placeholder
2	84884676	84975111	2	87276340	87348242	placeholder
15	1758966	1793963	14	4179944	4248908	placeholder
7	21239400	21296110	7	20524852	20585725	placeholder
2	155944757	155999368	2	164014616	164108203	placeholder
1	265601318	265694508	1	283154708	283249847	placeholder
7	89923509	89977359	7	87909242	87953254	placeholder
3	57057604	57110484	3	153104294	153162604	placeholder
7	46611936	46651584	7	47154941	47193374	placeholder
5	85860881	85961163	5	38206986	38354625	placeholder
14	16075595	16123807	15	957858	1020844	placeholder
19	5983239	6019948	19	3129776	3154351	placeholder
8	75119664	75143890	8	3317071	3340788	placeholder
17	10092750	10111182	17	932315	952169	placeholder
3	25696020	25727393	3	187981514	188015462	placeholder
1	18148351	18207975	1	17257198	17320632	placeholder
1	286115006	286261800	1	305418278	305570565	placeholder
8	74273556	74304933	8	3966185	3995042	placeholder
1	116303632	116347770	1	122709228	122746684	placeholder
14	6397046	6421387	15	10789111	10814275	placeholder
13	474334	546105	12	21755350	21798807	placeholder
1	339620078	339678289	1	361146210	361190635	placeholder
2	199267891	199304830	2	259767697	259806947	placeholder
1	340401255	340412468	1	361727220	361742763	placeholder
14	8248162	8293241	15	8858399	8901496	placeholder
1	13668449	13726046	1	12582163	12637208	placeholder
3	152339458	152404353	3	52092453	52156801	placeholder
5	8042920	8068159	5	117616967	117644107	placeholder
2	133124550	133156532	2	139036067	139068768	placeholder
12	4882637	4944016	13	15822428	15851916	placeholder
14	9854934	9888403	15	7255675	7289960	placeholder
7	16305383	16355037	7	15257630	15307751	placeholder
3	114830030	114916385	3	92916375	92963631	placeholder
5	109376910	109521772	5	12772465	12923614	placeholder
1	255446735	255500403	1	272550134	272604531	placeholder
1	268763022	268834137	1	286454640	286522836	placeholder
2	206213535	206273600	2	212814353	212873408	placeholder
8	60638174	60798671	8	16696560	16839527	placeholder
5	36410076	36467420	5	87647763	87699679	placeholder
1	71525710	71607930	1	75329993	75407607	placeholder
1	62339399	62392219	1	65669665	65715953	placeholder
7	52747782	52867614	7	51306150	51382510	placeholder
1	272654955	272721331	1	290537439	290605688	placeholder
1	166157898	166199410	1	175555310	175611331	placeholder
6	31417461	31463732	6	71285691	71333614	placeholder
17	9549693	9575015	17	1506884	1535495	placeholder
3	152262743	152301892	3	52197967	52238554	placeholder
1	64641729	64776176	1	68159970	68291246	placeholder
1	332636091	332794298	1	355123255	355251017	placeholder
19	241781	256145	19	7928313	7936559	placeholder
2	11596379	11609758	2	9541231	9553885	placeholder
3	49301918	49375407	3	161629869	161722281	placeholder
3	142593126	142633794	3	62720716	62756995	placeholder
3	66422137	66495018	3	143135584	143209125	placeholder
5	70801597	70858812	5	52103998	52167414	placeholder
17	4936784	5003635	17	5344761	5376067	placeholder
1	238870745	238912380	1	254804666	254867949	placeholder
15	1857484	1871877	14	4353386	4378645	placeholder
5	50690613	50767089	5	72530025	72626182	placeholder
3	180826430	180940954	3	21329518	21467359	placeholder
1	176836776	176918133	1	189358764	189425703	placeholder
3	123249956	123295873	3	83767179	83816815	placeholder
5	67763398	67802533	5	55077109	55109895	placeholder
3	39113724	39157371	3	172758610	172799671	placeholder
1	53694873	53742432	1	55993065	56043031	placeholder
5	51303523	51358748	5	71967315	72021661	placeholder
1	262199614	262249198	1	279573115	279618604	placeholder
5	91215382	91237293	5	32300242	32324059	placeholder
14	220670	238661	15	16720591	16738293	placeholder
16	1772462	1839689	16	11538385	11606134	placeholder
2	95579626	95619839	2	97460011	97496276	placeholder
3	130717001	130760659	3	75271718	75321684	placeholder
4	90938011	90962116	4	95131474	95155813	placeholder
5	5528377	5604304	5	120014291	120090592	placeholder
6	69893270	69897716	6	29941704	29946156	placeholder
1	288140427	288174228	1	307495662	307527178	placeholder
8	66446636	66703663	8	11077663	11361425	placeholder
15	11631271	11661660	14	15781291	15811409	placeholder
8	25544782	25586932	8	53836984	53880891	placeholder
1	257459716	257510039	1	274662963	274713826	placeholder
6	43290076	43341584	6	58587877	58647924	placeholder
16	6745275	6768804	16	6394219	6421524	placeholder
2	31532027	31598392	2	31140538	31215393	placeholder
7	65935264	66036415	7	66626437	66743582	placeholder
10	5047427	5106248	11	7915671	7964276	placeholder
11	22591404	22598268	10	469431	476281	placeholder
1	55155058	55168832	1	57593004	57606807	placeholder
8	76739548	76786316	8	3089354	3130623	placeholder
1	221445330	221488744	1	236288746	236336560	placeholder
1	277656680	277685325	1	295903735	295929299	placeholder
5	122421188	122467925	5	374637	441054	placeholder
3	169968203	170016443	3	32941348	33002137	placeholder
2	203692098	203727305	2	210024890	210065923	placeholder
1	159387198	159481033	1	168583309	168680265	placeholder
2	243252377	243294448	2	252971525	253012335	placeholder
7	88174371	88409672	7	86197140	86414527	placeholder
2	194020657	194049214	2	206198353	206235484	placeholder
12	8498031	8517940	13	11922437	11939338	placeholder
11	17532655	17569365	10	5082507	5116677	placeholder
7	56448764	56508055	7	56273212	56347292	placeholder
4	87252174	87311993	4	91279869	91335628	placeholder
17	3356830	3388473	17	6709314	6741439	placeholder
5	26598873	26708861	5	97953989	98057031	placeholder
1	296534198	296569541	1	316839689	316890553	placeholder
7	37143476	37191008	7	37851191	37912198	placeholder
3	33815248	33870085	3	178936479	178992637	placeholder
14	4705538	4723856	15	12406996	12428062	placeholder
4	5290407	5335474	4	4193190	4237965	placeholder
1	260910412	260955704	1	278383653	278424811	placeholder
1	212036948	212125948	1	226035317	226120274	placeholder
3	63498087	63531695	3	146206507	146240201	placeholder
1	222821071	222886448	1	237742927	237852137	placeholder
2	235291097	235552557	2	244560820	244805131	placeholder
13	18053883	18076417	12	772452	793189	placeholder
6	37761343	37834443	6	64296885	64374755	placeholder
15	14152287	14166274	14	17751569	17761441	placeholder
1	137800680	137829527	1	145796490	145827330	placeholder
1	64357789	64413404	1	67865920	67933851	placeholder
13	18324394	18342253	12	512070	536417	placeholder
2	9338111	9358535	2	7420783	7449555	placeholder
1	170590766	170751966	1	180476400	180634889	placeholder
1	114341305	114376522	1	120645768	120681818	placeholder
2	69157800	69205702	2	72068492	72135070	placeholder
1	59090684	59137284	1	62024835	62070592	placeholder
2	203790679	203816443	2	210128665	210154054	placeholder
1	323234194	323353163	1	345343333	345470124	placeholder
8	36952098	36993073	8	40951419	40986344	placeholder
10	6545356	6594373	11	9378228	9417262	placeholder
5	58731851	58784444	5	64576976	64639883	placeholder
7	14501130	14527304	7	13408906	13436070	placeholder
3	7944295	8038861	3	206918553	207019833	placeholder
1	226703011	226743012	1	241940611	241978013	placeholder
1	92879617	92922599	1	98608065	98647263	placeholder
2	199901084	199946125	2	259080659	259124201	placeholder
1	62899545	62916979	1	66262197	66285043	placeholder
7	65511714	65600287	7	66127194	66251890	placeholder
2	97487021	97514881	2	99488935	99515261	placeholder
2	141510596	141569048	2	148276544	148344978	placeholder
1	296633681	296728182	1	316973779	317058805	placeholder
3	120154147	120199347	3	87173284	87221597	placeholder
1	299037803	299126962	1	319682240	319770808	placeholder
16	5011379	5053912	16	8142723	8186893	placeholder
1	179138712	179176680	1	191411799	191440619	placeholder
14	7308527	7343068	15	9820178	9849204	placeholder
4	51608750	51641624	4	55218190	55251997	placeholder
15	1899943	2021609	14	4443005	4637551	placeholder
2	190077598	190154079	2	201973597	202045235	placeholder
2	155294036	155338081	2	163374209	163421696	placeholder
1	211828633	211922561	1	225813499	225915313	placeholder
1	256613682	256721885	1	273776591	273897054	placeholder
15	7337377	7389348	14	11722657	11774747	placeholder
1	249005722	249048972	1	265811652	265857351	placeholder
2	148811305	149196028	2	156252567	156661303	placeholder
1	225929935	225969758	1	241112382	241151261	placeholder
2	67452584	67521925	2	70285497	70305404	placeholder
8	74792764	74835711	8	3615809	3657617	placeholder
1	164234628	164261118	1	173386709	173409912	placeholder
11	15300587	15321220	10	7249135	7270557	placeholder
14	7214832	7264790	15	9894831	9946232	placeholder
3	71242012	71354018	3	137973019	138077841	placeholder
8	67712144	67766246	8	9996223	10051605	placeholder
1	146563261	146611757	1	154663680	154709986	placeholder
19	5532872	5559813	19	3523634	3545505	placeholder
1	65842572	65871978	1	69481774	69511453	placeholder
5	100158559	100311027	5	22464612	22650067	placeholder
3	44699290	44918746	3	166432836	166656507	placeholder
1	116607547	116631639	1	123015458	123040893	placeholder
5	23250637	23350957	5	101350211	101476756	placeholder
1	302623759	302655942	1	323604259	323652704	placeholder
1	17650518	17720537	1	16717305	16790824	placeholder
14	719665	740263	15	16225344	16245180	placeholder
4	23612693	23640751	4	24128787	24173283	placeholder
1	26592420	26654162	1	26352624	26419653	placeholder
2	190353589	190376469	2	202286117	202310983	placeholder
3	147386754	147437623	3	57526045	57578265	placeholder
7	31115328	31158679	7	31391705	31417433	placeholder
11	11963727	12054570	10	10490659	10565370	placeholder
2	182712477	182757954	2	193818276	193865744	placeholder
15	3377859	3431258	14	6831462	6918897	placeholder
3	58309119	58314897	3	151788047	151793878	placeholder
1	269844171	269908809	1	287607523	287666625	placeholder
19	4629440	4672443	19	4267985	4302682	placeholder
6	36540287	36567047	6	65753414	65780003	placeholder
1	259388280	259411447	1	276778991	276803656	placeholder
2	199769794	199872773	2	259153677	259277258	placeholder
13	13059948	13078794	12	5230832	5237469	placeholder
15	6517800	6546048	14	10962510	10989630	placeholder
6	43150111	43198579	6	58736622	58789024	placeholder
4	84273448	84317475	4	86233230	86279390	placeholder
4	20123778	20131399	4	20059033	20066560	placeholder
6	45583401	45606589	6	56155215	56176775	placeholder
1	284215054	284224877	1	303168494	303178120	placeholder
15	16761366	16777795	14	20303755	20320964	placeholder
15	11707112	11727607	14	15849268	15867732	placeholder
6	22656842	22694996	6	80814988	80855203	placeholder
18	9160510	9165550	18	8673696	8679085	placeholder
3	161020942	161073502	3	42767157	42825215	placeholder
3	45471755	45503488	3	165808099	165840945	placeholder
19	6412945	6477042	19	2707642	2771328	placeholder
8	48589652	48660041	8	27397563	27500787	placeholder
6	52093880	52121137	6	49368232	49398468	placeholder
3	56826965	56898702	3	153294240	153348553	placeholder
1	285975811	286023115	1	305287815	305330875	placeholder
8	23550171	23592750	8	56092800	56151727	placeholder
3	177449269	177543844	3	24791987	24887661	placeholder
6	42554280	42646994	6	59344765	59437186	placeholder
4	90968442	90998753	4	95161703	95194253	placeholder
1	270442240	270521068	1	288242111	288314113	placeholder
6	37963864	37993682	6	64144825	64175965	placeholder
13	3419802	3466320	12	15774007	15852673	placeholder
5	99248350	99300338	5	23562962	23617236	placeholder
1	114613967	114655901	1	120916117	120960761	placeholder
1	326092131	326181486	1	348408829	348503502	placeholder
3	91976442	92185402	3	116505042	116638494	placeholder
5	86572881	86627955	5	37539367	37605608	placeholder
2	176341799	176368796	2	186950544	186985678	placeholder
1	250866748	250943357	1	267787335	267865221	placeholder
6	254736	281183	6	102905514	102931689	placeholder
3	136578647	136663095	3	69085717	69167832	placeholder
5	57009854	57040207	5	66449796	66481242	placeholder
1	65894818	65952585	1	69535873	69594965	placeholder
3	165989207	166012035	3	37255248	37284757	placeholder
3	62739178	62843728	3	146941969	147071917	placeholder
4	78522802	78869637	4	81763160	81983049	placeholder
5	122762927	122769705	5	32931	39680	placeholder
8	38897809	38919812	8	38803409	38825991	placeholder
3	9518619	9636007	3	205203247	205318941	placeholder
4	22196146	22239206	4	22606054	22646100	placeholder
13	12106485	12265297	12	5775041	5926225	placeholder
8	24695495	24718111	8	54850992	54868184	placeholder
1	157045668	157107335	1	165980055	166042869	placeholder
4	131285596	131325384	4	132667302	132699407	placeholder
18	1007273	1053613	18	1041783	1089906	placeholder
12	15740445	15919202	13	4744541	4845328	placeholder
7	21399659	21476818	7	20688338	20766355	placeholder
3	42347327	42398999	3	169304523	169357789	placeholder
2	228443966	228530724	2	236991793	237094294	placeholder
3	52982617	52986250	3	157642299	157645932	placeholder
13	390293	420483	12	22065285	22112365	placeholder
1	135477797	135520808	1	143359926	143403102	placeholder
5	86517313	86569499	5	37608959	37637154	placeholder
3	34738913	34747905	3	177950447	177959180	placeholder
15	1336079	1354237	14	3110385	3136647	placeholder
6	42747753	42832878	6	59141157	59228724	placeholder
6	48970621	49005507	6	52587604	52623602	placeholder
1	337986849	338039904	1	359710267	359749026	placeholder
4	84333065	84462595	4	86061094	86199642	placeholder
14	4661495	4685591	15	12446839	12468926	placeholder
1	331136396	331210844	1	354230386	354303183	placeholder
6	10988868	11055278	6	92994655	93070273	placeholder
3	70184883	70231912	3	139107105	139158553	placeholder
8	44586934	44675788	8	32057019	32247881	placeholder
6	93129308	93183623	6	6918966	6962941	placeholder
7	75934480	75979747	7	74325944	74371524	placeholder
1	142742239	142855468	1	150950280	151049229	placeholder
1	277887252	277932505	1	296136685	296172832	placeholder
2	160533564	160681251	2	169533779	169686074	placeholder
1	183698300	183978040	1	195309010	195610253	placeholder
1	291813352	291889328	1	311515748	311591570	placeholder
1	154693946	154798106	1	163533373	163566835	placeholder
2	189233669	189514460	2	201068734	201374153	placeholder
8	23358941	23390731	8	56327712	56357287	placeholder
1	42905937	42946244	1	43944510	43986023	placeholder
2	98330260	98352873	2	100348045	100373807	placeholder
1	27644084	27661116	1	27461147	27484376	placeholder
1	200561649	200596682	1	214169952	214207125	placeholder
1	330850821	330895787	1	353945686	353982204	placeholder
1	266503929	266547698	1	284064027	284109875	placeholder
5	55628572	55661714	5	67758067	67796248	placeholder
7	62911398	62963516	7	62502556	62590703	placeholder
6	89930570	89980070	6	9932464	9971824	placeholder
5	40154817	40229061	5	83847936	83927244	placeholder
7	75905235	75908736	7	74297003	74300501	placeholder
14	6269487	6298685	15	10917893	10946961	placeholder
3	105745030	105797379	3	106493100	106553549	placeholder
3	152980872	153007086	3	51457842	51479989	placeholder
5	31395215	31420786	5	92919922	92942984	placeholder
2	157084301	157111087	2	165182918	165215010	placeholder
15	16934840	17038921	14	20446889	20479753	placeholder
8	6900984	7043115	8	72550564	72676950	placeholder
1	216257284	216305951	1	230711830	230738741	placeholder
1	294083175	294103082	1	314078758	314099884	placeholder
11	21320332	21342767	10	1553976	1572486	placeholder
11	15261459	15294596	10	7275575	7309671	placeholder
5	45901162	45904639	5	77710019	77713496	placeholder
2	182360134	182389908	2	193460666	193493258	placeholder
2	66899867	66927113	2	69664566	69694978	placeholder
4	131357993	131385499	4	132729481	132807158	placeholder
1	100421757	100464644	1	106395395	106453011	placeholder
4	19487277	19532078	4	19366520	19401508	placeholder
3	13820501	13854005	3	200789165	200823134	placeholder
1	113180726	113251416	1	119359078	119426988	placeholder
3	136134953	136176735	3	69534886	69577192	placeholder
1	13757420	13812830	1	12674190	12733812	placeholder
1	323748761	323798676	1	345888042	345942516	placeholder
3	155404606	155520328	3	48537045	48657718	placeholder
4	61577987	61622891	4	66123420	66168267	placeholder
1	109788909	109814707	1	116030191	116055692	placeholder
5	39233154	39241767	5	84666454	84675156	placeholder
7	168010	169810	7	198834	200585	placeholder
14	2568319	2597280	15	14353486	14378982	placeholder
7	51694396	51773957	7	50697484	50759892	placeholder
1	114668450	114696496	1	120973298	121004352	placeholder
6	56361559	56409865	6	44782049	44824752	placeholder
3	124278032	124301650	3	82734716	82763694	placeholder
12	20339340	20432523	13	83058	247971	placeholder
6	16945176	17070086	6	86874301	87009974	placeholder
12	2127838	2147551	13	18800061	18821078	placeholder
3	105944458	105994158	3	106262208	106313283	placeholder
4	12758044	12860455	4	11931038	11971286	placeholder
6	98994434	99039920	6	261430	297208	placeholder
3	101673636	101814059	3	110718590	110870087	placeholder
7	21934189	21984017	7	21242393	21301360	placeholder
1	257081025	257095445	1	274264738	274280388	placeholder
14	9817803	9859925	15	7296213	7320342	placeholder
6	62235133	62271068	6	38890350	38922991	placeholder
3	165722871	165823291	3	37450796	37547028	placeholder
8	44416689	44449583	8	32401017	32438873	placeholder
14	5001756	5071889	15	12100024	12192091	placeholder
1	98860299	98894814	1	104747727	104782725	placeholder
7	23607724	23671416	7	23103861	23174664	placeholder
3	11628522	11738446	3	203042786	203153500	placeholder
5	20901514	20947084	5	104040921	104086202	placeholder
2	200499394	200582071	2	258377771	258469294	placeholder
19	346734	353632	19	7854610	7884606	placeholder
8	25803465	25835695	8	53527313	53562475	placeholder
15	9309410	9354641	14	13718171	13753994	placeholder
1	11941280	11972529	1	10836447	10862633	placeholder
1	90344169	90441576	1	95746462	95851921	placeholder
1	25181596	25214292	1	24835170	24865140	placeholder
8	31454788	31462344	8	47308878	47317465	placeholder
2	79989101	80052621	2	83115638	83169428	placeholder
1	95107043	95180475	1	100844053	100933200	placeholder
2	155344224	155435561	2	163427817	163526920	placeholder
8	66913314	66941797	8	10808821	10841168	placeholder
2	52516907	52528520	2	54246007	54257687	placeholder
14	13558291	13599575	15	3485780	3530148	placeholder
1	300028831	300051069	1	320718332	320740284	placeholder
2	140628795	140681990	2	147357339	147405383	placeholder
5	87427724	87474421	5	36692212	36739614	placeholder
3	89622	98181	3	214083643	214092553	placeholder
1	40663527	40702694	1	41536946	41593405	placeholder
2	20104226	20162689	2	18401262	18464497	placeholder
2	172950529	173058112	2	183306203	183397593	placeholder
10	16367918	16376729	11	16286413	16296136	placeholder
2	242936708	242966346	2	252655576	252681652	placeholder
10	6036331	6087106	11	8923556	8970520	placeholder
16	1458758	1512663	16	11861480	11909058	placeholder
15	3512100	3519644	14	7060410	7072278	placeholder
3	183104886	183112716	3	19164781	19170740	placeholder
12	5881391	5931910	13	14736725	14789967	placeholder
5	50931435	50966316	5	72336405	72373158	placeholder
11	20986969	21142747	10	1739319	1868337	placeholder
13	3390946	3415351	12	15856919	15888012	placeholder
1	164602503	164652134	1	173738541	173806994	placeholder
6	95976941	96021746	6	3618660	3677055	placeholder
3	59490873	59533755	3	150554502	150595412	placeholder
5	30512808	30544920	5	93800664	93837377	placeholder
8	76924163	76973335	8	1710586	1749627	placeholder
8	38784572	38819842	8	38905037	38941615	placeholder
1	174334334	174508676	1	185990374	186260069	placeholder
12	3685720	3707009	13	17153088	17173483	placeholder
7	49393193	49559980	7	49305898	49410244	placeholder
7	20547078	20581194	7	19747780	19782166	placeholder
6	90419595	90554253	6	9295264	9415091	placeholder
1	115839301	115861107	1	122240847	122265741	placeholder
4	89764301	89805546	4	93893980	93939959	placeholder
16	7562846	7588990	16	5506006	5533876	placeholder
2	148262245	148349717	2	155690900	155786306	placeholder
5	24202809	24214412	5	100536165	100551584	placeholder
2	193955195	193997336	2	206137964	206176370	placeholder
1	130509289	130565585	1	137921386	137978869	placeholder
6	42088511	42109820	6	59910967	59930126	placeholder
14	8739736	8782728	15	8371075	8409342	placeholder
7	89495486	89513516	7	87459439	87480094	placeholder
1	21034332	21059657	1	20246843	20262849	placeholder
1	200826653	200868823	1	214380260	214426479	placeholder
1	130610177	130673335	1	138028026	138087554	placeholder
1	333579236	333628440	1	355969734	356019276	placeholder
8	28915151	28948715	8	50122969	50163158	placeholder
1	300734952	300763457	1	321487686	321523314	placeholder
6	27562791	27589588	6	75484654	75519578	placeholder
15	10891677	10907414	14	15119877	15134767	placeholder
1	89920934	89970006	1	95304386	95355024	placeholder
14	8534423	8555709	15	8605852	8628241	placeholder
4	22319448	22368926	4	22715674	22757485	placeholder
1	123425656	123603183	1	130460888	130650166	placeholder
13	11353677	11472934	12	6582869	6668448	placeholder
4	73178136	73372373	4	77868890	78240121	placeholder
2	190458598	190502516	2	202407370	202463257	placeholder
19	1735681	1814915	19	6627787	6640646	placeholder
1	294318319	294331890	1	314309355	314323220	placeholder
3	201472379	201503814	3	1214051	1236845	placeholder
1	140049299	140126528	1	147902487	148109512	placeholder
6	89861023	89911025	6	10005498	10055130	placeholder
13	435757	451231	12	22000124	22024428	placeholder
2	232767532	232786603	2	241800095	241815474	placeholder
19	6134582	6155279	19	3010034	3028016	placeholder
16	3961097	3993406	16	9260627	9292168	placeholder
3	14648598	14678471	3	199912855	199945137	placeholder
15	678565	715507	14	1481548	1589944	placeholder
12	7948396	8059519	13	12386696	12498282	placeholder
1	299302832	299335169	1	319958243	319984238	placeholder
15	5191455	5400849	14	9370961	9618079	placeholder
3	56181601	56184787	3	154014088	154017274	placeholder
2	11302081	11313147	2	9233084	9242853	placeholder
3	183724567	183730970	3	18513684	18520322	placeholder
11	22717112	22731704	10	325216	343889	placeholder
4	10720246	10751018	4	9609060	9645180	placeholder
3	184776439	184786795	3	17337183	17352553	placeholder
16	4137511	4280573	16	8988796	9123317	placeholder
1	292575819	292667255	1	312357306	312466023	placeholder
3	59602784	59626835	3	150455837	150485762	placeholder
5	55718750	55721930	5	67688762	67691945	placeholder
3	59049955	59059932	3	151049143	151060280	placeholder
13	2218249	2238089	12	17767674	17820625	placeholder
1	267928775	267953202	1	285605500	285632333	placeholder
2	229844903	230056863	2	238589019	238793455	placeholder
2	101041721	101072046	2	103134438	103180347	placeholder
13	8726782	8758868	12	9285346	9317117	placeholder
4	81860935	81884704	4	88467488	88492186	placeholder
14	8178794	8200375	15	8946624	8965049	placeholder
2	220716134	220813398	2	228357269	228469321	placeholder
5	32351975	32382292	5	91929356	91961307	placeholder
2	155798704	155864653	2	163891611	163957041	placeholder
6	10677155	10854898	6	93212574	93384807	placeholder
1	335909821	335912974	1	358061372	358064525	placeholder
7	9117484	9211114	7	7858920	7949787	placeholder
8	29579720	29600157	8	49394279	49410801	placeholder
1	40986552	41040908	1	41899793	41967777	placeholder
8	9406373	9455867	8	70202825	70247726	placeholder
4	42642534	42727973	4	45487996	45572593	placeholder
6	45536726	45556253	6	56210539	56232980	placeholder
1	22987767	23018835	1	22345913	22376334	placeholder
5	32435312	32450522	5	91856953	91872449	placeholder
1	223755001	223848508	1	238776421	238864270	placeholder
1	79303073	79306214	1	83911566	83914704	placeholder
5	120687296	120757748	5	1941196	1992648	placeholder
16	5628984	5701990	16	7478241	7548571	placeholder
4	27691706	27825097	4	28564259	28709444	placeholder
2	234696683	234772079	2	243899320	243989682	placeholder
19	4515649	4538096	19	4388942	4411418	placeholder
2	156133189	156173887	2	164251476	164299094	placeholder
1	166537207	166605735	1	175992189	176065484	placeholder
1	274602106	274619816	1	292623758	292640120	placeholder
1	300181577	300298183	1	320901640	320993090	placeholder
8	30578286	30690404	8	48131526	48267201	placeholder
7	84389438	84550855	7	82698406	82851842	placeholder
2	155621514	155667898	2	163709454	163761345	placeholder
7	22029157	22058718	7	21350866	21378019	placeholder
1	10971505	11035747	1	9426511	9478895	placeholder
8	39044291	39111508	8	38637173	38704926	placeholder
3	169179173	169208448	3	33774156	33815812	placeholder
5	97053634	97078659	5	25994424	26019662	placeholder
3	159004280	159030514	3	44773891	44793434	placeholder
17	9279253	9292979	17	1777820	1791708	placeholder
6	42975125	43002411	6	58934910	58970513	placeholder
2	207561962	207615795	2	214306711	214368484	placeholder
1	155509294	155557402	1	164208964	164261383	placeholder
3	137659573	137686690	3	68055209	68085937	placeholder
13	1397056	1423940	12	19560603	19602661	placeholder
3	103681867	103718112	3	108864577	108907018	placeholder
15	15609965	15621999	14	19214956	19223933	placeholder
5	112851631	112854727	5	9297230	9300326	placeholder
1	109087253	109116937	1	115316379	115349925	placeholder
1	215471967	215499371	1	229768402	229800442	placeholder
14	578422	613969	15	16345882	16389561	placeholder
7	30407939	30452883	7	30576807	30622651	placeholder
7	24099156	24171613	7	23605955	23693120	placeholder
1	176642749	176698074	1	189191942	189243966	placeholder
