genome	chr	length	plotOrd	gapSize	chrstart	med	x1	x2	y1	y2	chrLab
Cerastes_gasperettii	chr2	4454	2	88	4936	13850	-8914	-4460	6.13458076131687	5.86541923868313	2
Cerastes_gasperettii	chr3	2896	3	88	9479	13850	-4371	-1475	6.13458076131687	5.86541923868313	3
Cerastes_gasperettii	chr4	1674	4	88	12464	13850	-1386	288	6.13458076131687	5.86541923868313	4
Cerastes_gasperettii	chr5	1453	5	88	14227	13850	377	1830	6.13458076131687	5.86541923868313	5
Cerastes_gasperettii	chr6	1446	6	88	15769	13850	1919	3365	6.13458076131687	5.86541923868313	6
Cerastes_gasperettii	chr7	1065	7	88	17304	13850	3454	4519	6.13458076131687	5.86541923868313	7
Cerastes_gasperettii	chrZ	2951	8	88	18458	13850	4608	7559	6.13458076131687	5.86541923868313	Z
Cerastes_gasperettii	chr8	599	9	88	21498	13850	7648	8247	6.13458076131687	5.86541923868313	8
Cerastes_gasperettii	chr9	799	10	88	22186	13850	8336	9135	6.13458076131687	5.86541923868313	9
Cerastes_gasperettii	chr12	536	11	88	23074	13850	9224	9760	6.13458076131687	5.86541923868313	12
Cerastes_gasperettii	chr11	485	12	88	23699	13850	9849	10334	6.13458076131687	5.86541923868313	11
Cerastes_gasperettii	chr13	543	13	88	24273	13850	10423	10966	6.13458076131687	5.86541923868313	13
Cerastes_gasperettii	chr10	520	14	88	24905	13850	11055	11575	6.13458076131687	5.86541923868313	10
Cerastes_gasperettii	chr15	424	15	88	25514	13850	11664	12088	6.13458076131687	5.86541923868313	15
Cerastes_gasperettii	chr17	363	16	88	26027	13850	12177	12540	6.13458076131687	5.86541923868313	17
Cerastes_gasperettii	chr14	520	17	88	26479	13850	12629	13149	6.13458076131687	5.86541923868313	14
Cerastes_gasperettii	chr16	612	18	88	27088	13850	13238	13850	6.13458076131687	5.86541923868313	16
Crotalus_adamanteus	chr1	3884	1	142.6	1	11857.1	-11856.1	-7972.1	9.13458076131687	8.86541923868313	1
Crotalus_adamanteus	chr2	3713	2	142.6	4028.6	11857.1	-7828.5	-4115.5	9.13458076131687	8.86541923868313	2
Crotalus_adamanteus	chr3	2338	3	142.6	7885.2	11857.1	-3971.9	-1633.9	9.13458076131687	8.86541923868313	3
Crotalus_adamanteus	chr4	1190	4	142.6	10366.8	11857.1	-1490.3	-300.300000000001	9.13458076131687	8.86541923868313	4
Crotalus_adamanteus	chr5	1167	5	142.6	11700.4	11857.1	-156.700000000001	1010.3	9.13458076131687	8.86541923868313	5
Crotalus_adamanteus	chr6	1138	6	142.6	13011	11857.1	1153.9	2291.9	9.13458076131687	8.86541923868313	6
Crotalus_adamanteus	chr7	812	7	142.6	14292.6	11857.1	2435.5	3247.5	9.13458076131687	8.86541923868313	7
Crotalus_adamanteus	chrZ	2610	8	142.6	15248.2	11857.1	3391.1	6001.1	9.13458076131687	8.86541923868313	Z
Crotalus_adamanteus	chr9	466	9	142.6	18001.8	11857.1	6144.7	6610.7	9.13458076131687	8.86541923868313	9
Crotalus_adamanteus	chr10	715	10	142.6	18611.4	11857.1	6754.3	7469.3	9.13458076131687	8.86541923868313	10
Crotalus_adamanteus	chr11	417	11	142.6	19470	11857.1	7612.9	8029.9	9.13458076131687	8.86541923868313	11
Crotalus_adamanteus	chr12	366	12	142.6	20030.6	11857.1	8173.5	8539.5	9.13458076131687	8.86541923868313	12
Crotalus_adamanteus	chr13	437	13	142.6	20540.2	11857.1	8683.1	9120.1	9.13458076131687	8.86541923868313	13
Crotalus_adamanteus	chr14	386	14	142.6	21120.8	11857.1	9263.7	9649.7	9.13458076131687	8.86541923868313	14
Crotalus_adamanteus	chr15	351	15	142.6	21650.4	11857.1	9793.3	10144.3	9.13458076131687	8.86541923868313	15
Crotalus_adamanteus	chr16	345	16	142.6	22145	11857.1	10287.9	10632.9	9.13458076131687	8.86541923868313	16
Crotalus_adamanteus	chr17	427	17	142.6	22633.6	11857.1	10776.5	11203.5	9.13458076131687	8.86541923868313	17
Crotalus_adamanteus	chr18	510	18	142.6	23204.2	11857.1	11347.1	11857.1	9.13458076131687	8.86541923868313	18
Elaphe_schrenckii	chr1	3264	1	178.288888888889	1	10554.4555555556	-10553.4555555556	-7289.45555555556	4.13458076131687	3.86541923868313	1
Elaphe_schrenckii	chr2	3161	2	178.288888888889	3444.28888888889	10554.4555555556	-7110.16666666667	-3949.16666666667	4.13458076131687	3.86541923868313	2
Elaphe_schrenckii	chr3	2030	3	178.288888888889	6784.57777777778	10554.4555555556	-3769.87777777778	-1739.87777777778	4.13458076131687	3.86541923868313	3
Elaphe_schrenckii	chr5	1052	4	178.288888888889	8993.86666666667	10554.4555555556	-1560.58888888889	-508.58888888889	4.13458076131687	3.86541923868313	5
Elaphe_schrenckii	chr6	955	5	178.288888888889	10225.1555555556	10554.4555555556	-329.300000000001	625.699999999999	4.13458076131687	3.86541923868313	6
Elaphe_schrenckii	chr7	912	6	178.288888888889	11359.4444444444	10554.4555555556	804.988888888889	1716.98888888889	4.13458076131687	3.86541923868313	7
Elaphe_schrenckii	chr8	680	7	178.288888888889	12450.7333333333	10554.4555555556	1896.27777777778	2576.27777777778	4.13458076131687	3.86541923868313	8
Elaphe_schrenckii	chr4	1872	8	178.288888888889	13310.0222222222	10554.4555555556	2755.56666666667	4627.56666666667	4.13458076131687	3.86541923868313	4
Elaphe_schrenckii	chr9	418	9	178.288888888889	15361.3111111111	10554.4555555556	4806.85555555555	5224.85555555555	4.13458076131687	3.86541923868313	9
Elaphe_schrenckii	chr10	618	10	178.288888888889	15958.6	10554.4555555556	5404.14444444444	6022.14444444444	4.13458076131687	3.86541923868313	10
Elaphe_schrenckii	chr13	398	11	178.288888888889	16755.8888888889	10554.4555555556	6201.43333333333	6599.43333333333	4.13458076131687	3.86541923868313	13
Elaphe_schrenckii	chr12	334	12	178.288888888889	17333.1777777778	10554.4555555556	6778.72222222222	7112.72222222222	4.13458076131687	3.86541923868313	12
Elaphe_schrenckii	chr14	401	13	178.288888888889	17846.4666666667	10554.4555555556	7292.01111111111	7693.01111111111	4.13458076131687	3.86541923868313	14
Elaphe_schrenckii	chr11	394	14	178.288888888889	18426.7555555556	10554.4555555556	7872.3	8266.3	4.13458076131687	3.86541923868313	11
Elaphe_schrenckii	chr17	331	15	178.288888888889	19000.0444444444	10554.4555555556	8445.58888888889	8776.58888888889	4.13458076131687	3.86541923868313	17
Elaphe_schrenckii	chr18	276	16	178.288888888889	19510.3333333333	10554.4555555556	8955.87777777778	9231.87777777778	4.13458076131687	3.86541923868313	18
Elaphe_schrenckii	chr15	444	17	178.288888888889	19965.6222222222	10554.4555555556	9411.16666666666	9855.16666666666	4.13458076131687	3.86541923868313	15
Elaphe_schrenckii	chr16	520	18	178.288888888889	20588.9111111111	10554.4555555556	10034.4555555556	10554.4555555556	4.13458076131687	3.86541923868313	16
Gloydius_shedaoensis	chr1	3660	1	167.442105263158	1	10835.9789473684	-10834.9789473684	-7174.97894736842	10.1345807613169	9.86541923868313	1
Gloydius_shedaoensis	chr2	3203	2	167.442105263158	3829.44210526316	10835.9789473684	-7006.53684210526	-3803.53684210526	10.1345807613169	9.86541923868313	2
Gloydius_shedaoensis	chr3	2026	3	167.442105263158	7200.88421052632	10835.9789473684	-3635.0947368421	-1609.0947368421	10.1345807613169	9.86541923868313	3
Gloydius_shedaoensis	chr16	184	4	167.442105263158	9395.32631578947	10835.9789473684	-1440.65263157895	-1256.65263157895	10.1345807613169	9.86541923868313	16
Gloydius_shedaoensis	chr4	1100	5	167.442105263158	9747.76842105263	10835.9789473684	-1088.21052631579	11.7894736842118	10.1345807613169	9.86541923868313	4
Gloydius_shedaoensis	chr6	1030	6	167.442105263158	11016.2105263158	10835.9789473684	180.231578947369	1210.23157894737	10.1345807613169	9.86541923868313	6
Gloydius_shedaoensis	chr7	966	7	167.442105263158	12214.6526315789	10835.9789473684	1378.67368421053	2344.67368421053	10.1345807613169	9.86541923868313	7
Gloydius_shedaoensis	chr8	715	8	167.442105263158	13349.0947368421	10835.9789473684	2513.11578947368	3228.11578947368	10.1345807613169	9.86541923868313	8
Gloydius_shedaoensis	chr5	1763	9	167.442105263158	14232.5368421053	10835.9789473684	3396.55789473684	5159.55789473684	10.1345807613169	9.86541923868313	5
Gloydius_shedaoensis	chr13	266	10	167.442105263158	16163.9789473684	10835.9789473684	5328	5594	10.1345807613169	9.86541923868313	13
Gloydius_shedaoensis	chr9	666	11	167.442105263158	16598.4210526316	10835.9789473684	5762.44210526316	6428.44210526316	10.1345807613169	9.86541923868313	9
Gloydius_shedaoensis	chr14	391	12	167.442105263158	17432.8631578947	10835.9789473684	6596.88421052632	6987.88421052632	10.1345807613169	9.86541923868313	14
Gloydius_shedaoensis	chr11	338	13	167.442105263158	17992.3052631579	10835.9789473684	7156.32631578948	7494.32631578948	10.1345807613169	9.86541923868313	11
Gloydius_shedaoensis	chr12	418	14	167.442105263158	18498.7473684211	10835.9789473684	7662.76842105263	8080.76842105263	10.1345807613169	9.86541923868313	12
Gloydius_shedaoensis	chr10	535	15	167.442105263158	19085.1894736842	10835.9789473684	8249.21052631579	8784.21052631579	10.1345807613169	9.86541923868313	10
Gloydius_shedaoensis	chr18	277	16	167.442105263158	19788.6315789474	10835.9789473684	8952.65263157895	9229.65263157895	10.1345807613169	9.86541923868313	18
Gloydius_shedaoensis	chr19	246	17	167.442105263158	20234.0736842105	10835.9789473684	9398.09473684211	9644.09473684211	10.1345807613169	9.86541923868313	19
Gloydius_shedaoensis	chr15	394	18	167.442105263158	20648.5157894737	10835.9789473684	9812.53684210527	10206.5368421053	10.1345807613169	9.86541923868313	15
Gloydius_shedaoensis	chr17	461	19	167.442105263158	21210.9578947368	10835.9789473684	10374.9789473684	10835.9789473684	10.1345807613169	9.86541923868313	17
Gloydius_ussuriensis	chr1	3940	1	134.622222222222	1	12148.2888888889	-12147.2888888889	-8207.28888888889	11.1345807613169	10.8654192386831	1
Gloydius_ussuriensis	chr2	3688	2	134.622222222222	4076.62222222222	12148.2888888889	-8071.66666666667	-4383.66666666667	11.1345807613169	10.8654192386831	2
Gloydius_ussuriensis	chr3	2502	3	134.622222222222	7900.24444444445	12148.2888888889	-4248.04444444445	-1746.04444444445	11.1345807613169	10.8654192386831	3
Gloydius_ussuriensis	chr4	1270	4	134.622222222222	10537.8666666667	12148.2888888889	-1610.42222222222	-340.422222222223	11.1345807613169	10.8654192386831	4
Gloydius_ussuriensis	chr5	1228	5	134.622222222222	11943.4888888889	12148.2888888889	-204.800000000001	1023.2	11.1345807613169	10.8654192386831	5
Gloydius_ussuriensis	chr6	1144	6	134.622222222222	13307.1111111111	12148.2888888889	1158.82222222222	2302.82222222222	11.1345807613169	10.8654192386831	6
Gloydius_ussuriensis	chr7	888	7	134.622222222222	14586.7333333333	12148.2888888889	2438.44444444444	3326.44444444444	11.1345807613169	10.8654192386831	7
Gloydius_ussuriensis	chrZ	2057	8	134.622222222222	15610.3555555556	12148.2888888889	3462.06666666667	5519.06666666667	11.1345807613169	10.8654192386831	Z
Gloydius_ussuriensis	chr9	511	9	134.622222222222	17802.9777777778	12148.2888888889	5654.68888888889	6165.68888888889	11.1345807613169	10.8654192386831	9
Gloydius_ussuriensis	chr10	795	10	134.622222222222	18449.6	12148.2888888889	6301.31111111111	7096.31111111111	11.1345807613169	10.8654192386831	10
Gloydius_ussuriensis	chr11	474	11	134.622222222222	19380.2222222222	12148.2888888889	7231.93333333333	7705.93333333333	11.1345807613169	10.8654192386831	11
Gloydius_ussuriensis	chr12	440	12	134.622222222222	19989.8444444444	12148.2888888889	7841.55555555556	8281.55555555556	11.1345807613169	10.8654192386831	12
Gloydius_ussuriensis	chr13	532	13	134.622222222222	20565.4666666667	12148.2888888889	8417.17777777778	8949.17777777778	11.1345807613169	10.8654192386831	13
Gloydius_ussuriensis	chr14	472	14	134.622222222222	21233.0888888889	12148.2888888889	9084.8	9556.8	11.1345807613169	10.8654192386831	14
Gloydius_ussuriensis	chr15	458	15	134.622222222222	21840.7111111111	12148.2888888889	9692.42222222222	10150.4222222222	11.1345807613169	10.8654192386831	15
Gloydius_ussuriensis	chr16	412	16	134.622222222222	22434.3333333333	12148.2888888889	10286.0444444444	10698.0444444444	11.1345807613169	10.8654192386831	16
Gloydius_ussuriensis	chr17	547	17	134.622222222222	22981.9555555556	12148.2888888889	10833.6666666667	11380.6666666667	11.1345807613169	10.8654192386831	17
Gloydius_ussuriensis	chr18	632	18	134.622222222222	23664.5777777778	12148.2888888889	11516.2888888889	12148.2888888889	11.1345807613169	10.8654192386831	18
Naja_naja	chr1	4315	1	134.978947368421	1	12085.8105263158	-12084.8105263158	-7769.81052631579	5.13458076131687	4.86541923868313	1
Naja_naja	chr2	3790	2	134.978947368421	4451.97894736842	12085.8105263158	-7633.83157894737	-3843.83157894737	5.13458076131687	4.86541923868313	2
Naja_naja	chr3	2500	3	134.978947368421	8377.95789473684	12085.8105263158	-3707.85263157895	-1207.85263157895	5.13458076131687	4.86541923868313	3
Naja_naja	chr5	755	4	134.978947368421	11013.9368421053	12085.8105263158	-1071.87368421053	-316.873684210526	5.13458076131687	4.86541923868313	5
Naja_naja	chr6	486	5	134.978947368421	11904.9157894737	12085.8105263158	-180.894736842105	305.105263157895	5.13458076131687	4.86541923868313	6
Naja_naja	chr4	2041	6	134.978947368421	12526.8947368421	12085.8105263158	441.084210526316	2482.08421052632	5.13458076131687	4.86541923868313	4
Naja_naja	chr7	765	7	134.978947368421	14703.8736842105	12085.8105263158	2618.06315789474	3383.06315789474	5.13458076131687	4.86541923868313	7
Naja_naja	chrMIC_2	344	8	134.978947368421	15604.852631579	12085.8105263158	3519.04210526316	3863.04210526316	5.13458076131687	4.86541923868313	2
Naja_naja	chrZ	2269	9	134.978947368421	16084.8315789474	12085.8105263158	3999.02105263158	6268.02105263158	5.13458076131687	4.86541923868313	Z
Naja_naja	chrMIC_1	506	10	134.978947368421	18489.8105263158	12085.8105263158	6404	6910	5.13458076131687	4.86541923868313	1
Naja_naja	chrMIC_3	708	11	134.978947368421	19131.7894736842	12085.8105263158	7045.97894736842	7753.97894736842	5.13458076131687	4.86541923868313	3
Naja_naja	chrMIC_6	450	12	134.978947368421	19975.7684210526	12085.8105263158	7889.95789473684	8339.95789473684	5.13458076131687	4.86541923868313	6
Naja_naja	chrMIC_5	376	13	134.978947368421	20561.7473684211	12085.8105263158	8475.93684210527	8851.93684210526	5.13458076131687	4.86541923868313	5
Naja_naja	chrMIC_7	461	14	134.978947368421	21073.7263157895	12085.8105263158	8987.91578947369	9448.91578947369	5.13458076131687	4.86541923868313	7
Naja_naja	chrMIC_4	426	15	134.978947368421	21670.7052631579	12085.8105263158	9584.89473684211	10010.8947368421	5.13458076131687	4.86541923868313	4
Naja_naja	chrMIC_10	342	16	134.978947368421	22232.6842105263	12085.8105263158	10146.8736842105	10488.8736842105	5.13458076131687	4.86541923868313	10
Naja_naja	chrMIC_11	278	17	134.978947368421	22710.6631578947	12085.8105263158	10624.8526315789	10902.8526315789	5.13458076131687	4.86541923868313	11
Naja_naja	chrMIC_8	444	18	134.978947368421	23124.6421052632	12085.8105263158	11038.8315789474	11482.8315789474	5.13458076131687	4.86541923868313	8
Naja_naja	chrMIC_9	467	19	134.978947368421	23704.6210526316	12085.8105263158	11618.8105263158	12085.8105263158	5.13458076131687	4.86541923868313	9
Vipera_berus	chr1	3367	1	181.577777777778	1	10434.4111111111	-10433.4111111111	-7066.41111111111	7.13458076131687	6.86541923868313	1
Vipera_berus	chr2	3134	2	181.577777777778	3550.57777777778	10434.4111111111	-6883.83333333333	-3749.83333333333	7.13458076131687	6.86541923868313	2
Vipera_berus	chr3	2002	3	181.577777777778	6867.15555555556	10434.4111111111	-3567.25555555556	-1565.25555555556	7.13458076131687	6.86541923868313	3
Vipera_berus	chr4	976	4	181.577777777778	9051.73333333333	10434.4111111111	-1382.67777777778	-406.677777777779	7.13458076131687	6.86541923868313	4
Vipera_berus	chr5	939	5	181.577777777778	10210.3111111111	10434.4111111111	-224.1	714.9	7.13458076131687	6.86541923868313	5
Vipera_berus	chr6	888	6	181.577777777778	11331.8888888889	10434.4111111111	897.477777777776	1785.47777777778	7.13458076131687	6.86541923868313	6
Vipera_berus	chr7	623	7	181.577777777778	12402.4666666667	10434.4111111111	1968.05555555555	2591.05555555556	7.13458076131687	6.86541923868313	7
Vipera_berus	chrZ	1965	8	181.577777777778	13208.0444444444	10434.4111111111	2773.63333333333	4738.63333333333	7.13458076131687	6.86541923868313	Z
Vipera_berus	chr8	405	9	181.577777777778	15355.6222222222	10434.4111111111	4921.21111111111	5326.21111111111	7.13458076131687	6.86541923868313	8
Vipera_berus	chr9	603	10	181.577777777778	15943.2	10434.4111111111	5508.78888888889	6111.78888888889	7.13458076131687	6.86541923868313	9
Vipera_berus	chr12	380	11	181.577777777778	16728.7777777778	10434.4111111111	6294.36666666667	6674.36666666667	7.13458076131687	6.86541923868313	12
Vipera_berus	chr11	316	12	181.577777777778	17291.3555555556	10434.4111111111	6856.94444444445	7172.94444444445	7.13458076131687	6.86541923868313	11
Vipera_berus	chr13	408	13	181.577777777778	17789.9333333333	10434.4111111111	7355.52222222222	7763.52222222222	7.13458076131687	6.86541923868313	13
Vipera_berus	chr10	374	14	181.577777777778	18380.5111111111	10434.4111111111	7946.1	8320.1	7.13458076131687	6.86541923868313	10
Vipera_berus	chr15	329	15	181.577777777778	18937.0888888889	10434.4111111111	8502.67777777778	8831.67777777778	7.13458076131687	6.86541923868313	15
Vipera_berus	chr17	257	16	181.577777777778	19448.6666666667	10434.4111111111	9014.25555555556	9271.25555555556	7.13458076131687	6.86541923868313	17
Vipera_berus	chr14	353	17	181.577777777778	19888.2444444444	10434.4111111111	9453.83333333333	9806.83333333333	7.13458076131687	6.86541923868313	14
Vipera_berus	chr16	445	18	181.577777777778	20423.8222222222	10434.4111111111	9989.41111111111	10434.4111111111	7.13458076131687	6.86541923868313	16
Xenopeltis_unicolor	chr1	3882	1	137.988888888889	1	12025.4055555556	-12024.4055555556	-8142.40555555556	2.13458076131687	1.86541923868313	1
Xenopeltis_unicolor	chr2	3613	2	137.988888888889	4021.98888888889	12025.4055555556	-8003.41666666667	-4390.41666666667	2.13458076131687	1.86541923868313	2
Xenopeltis_unicolor	chr3	2432	3	137.988888888889	7773.97777777778	12025.4055555556	-4251.42777777778	-1819.42777777778	2.13458076131687	1.86541923868313	3
Xenopeltis_unicolor	chr5	1185	4	137.988888888889	10344.9666666667	12025.4055555556	-1680.43888888889	-495.438888888888	2.13458076131687	1.86541923868313	5
Xenopeltis_unicolor	chr6	1096	5	137.988888888889	11668.9555555556	12025.4055555556	-356.449999999999	739.550000000001	2.13458076131687	1.86541923868313	6
Xenopeltis_unicolor	chr7	1024	6	137.988888888889	12903.9444444444	12025.4055555556	878.53888888889	1902.53888888889	2.13458076131687	1.86541923868313	7
Xenopeltis_unicolor	chr8	780	7	137.988888888889	14066.9333333333	12025.4055555556	2041.52777777778	2821.52777777778	2.13458076131687	1.86541923868313	8
Xenopeltis_unicolor	chr4	2984	8	137.988888888889	14985.9222222222	12025.4055555556	2960.51666666667	5944.51666666667	2.13458076131687	1.86541923868313	4
Xenopeltis_unicolor	chr9	465	9	137.988888888889	18108.9111111111	12025.4055555556	6083.50555555556	6548.50555555556	2.13458076131687	1.86541923868313	9
Xenopeltis_unicolor	chr11	715	10	137.988888888889	18712.9	12025.4055555556	6687.49444444445	7402.49444444445	2.13458076131687	1.86541923868313	11
Xenopeltis_unicolor	chr13	441	11	137.988888888889	19566.8888888889	12025.4055555556	7541.48333333334	7982.48333333334	2.13458076131687	1.86541923868313	13
